sample,SIG1,SIG2,SIG3,SIG4,SIG5,SIG6,NOISE1,NOISE2,NOISE3,NOISE4,NOISE5,NOISE6,NOISE7,NOISE8,NOISE9,NOISE10,NOISE11,NOISE12,NOISE13,NOISE14,NOISE15,NOISE16,NOISE17,NOISE18,NOISE19,NOISE20,NOISE21,NOISE22,NOISE23,NOISE24,label
S048,-1.2970040337603204,-1.320531483574003,-0.08439948058474345,-0.6401389746257735,0.4674092175045714,0.5419766384894649,0.41028786583448007,0.3280390104383166,1.667206424441759,-0.9781555495350132,0.034503353306955156,1.2221280400294616,1.3539780288479093,-1.3323254298347,-0.22291722214599702,1.4475593153771333,0.5975173247089383,0.28470125098964566,-0.12824647392478383,-0.2943627061978725,0.3776572826001971,-0.16293590547461045,0.046859598465428726,0.1680369256249103,-0.5886333089836262,0.6215675933913112,3.0036828679252925,-1.6875484198162023,0.4134507436998528,-0.6707518691090326,0
S049,0.848968002748008,0.3181228985566189,1.0334201992712215,1.4470720017375376,0.4639865429969393,1.4036177136429362,-2.0727324685599195,1.8620177231447812,0.6466275771210981,1.34940878097394,-0.9483103196127636,-0.5592044563765777,0.41750371937353215,0.25452753589129495,0.5546340132387475,1.3560805861587242,-1.4936548900740911,1.245384496946067,0.279847335186685,0.06778356410421024,-1.1995498091561323,0.7746140936056229,-2.1425424258022794,0.9199594364674706,-1.2205404102442339,0.325023337846232,0.15239658790083754,1.4411035725226418,0.09291025621486781,-0.42257313591690765,0
S050,-0.47957106817564643,1.2999143965502202,0.5633285969764502,-0.35859835372760474,-0.20941479216895684,-1.5401454627898903,0.41550582864709756,-1.732784079899909,0.7788280936310127,0.15565322028682244,2.413983427369479,-1.0731039259287491,-0.07563046324507636,1.8253193287186193,1.218421268086971,-0.6691804237843432,0.2509990561690043,0.029030984210643818,0.30898749518971375,-0.6716488081892732,-0.06228877490517794,-1.571020747481157,0.16215507966363865,0.4770523012173886,-0.2003877848483274,-1.5880192627892311,1.015563490647019,0.39155666578835885,-0.6989834699054203,-0.2535688190425074,0
S051,-1.385021643305845,-0.9097623683019107,-0.4221635868811458,1.344068571756145,-0.523855631411482,0.7558614188047524,-0.4226684433855861,0.3635953203278685,-0.025747742667808507,0.9887043595687371,-0.4191635787425642,-1.4568804905264472,-1.266301271887639,-0.41622973446676376,-1.133412211202059,0.5258597751555449,-0.35012040538208417,2.490254309502425,-1.6220668356611383,0.3192809381857949,-1.0123052640296752,-0.3777535809066849,0.2570672328165378,-2.209723615398293,0.35247387626402116,2.0185552217501614,-0.3377905388925992,0.37545561628150315,1.140569452601393,-0.04830574055100288,0
S052,-0.3284448981960671,-2.0232211133863363,0.8935060097303895,0.1393468806065189,-0.7601685610527456,0.3791120006131097,-0.3311650664707652,-0.27591084078010947,0.8588064464441243,-1.0858671209884283,1.2998305764091747,-1.1451708727829875,-0.41018611801984767,2.1754614844019935,1.3798700519778384,0.35011928283085636,-0.6880149251658003,-0.2767570163644771,0.32579060492111256,0.29003852267501457,0.1616443607094533,0.2216827762512318,0.038140180630302056,-1.1894634453045967,-0.26399545182541667,1.1671393443222626,-1.1158190072157013,0.06295977879613762,-0.5672386384354278,0.36386571973352744,0
S053,-0.9714955090090847,0.8945313370324025,-0.07627917375201276,-1.894665493719478,0.08836568367143205,-1.3575141842043297,-1.1598586993198001,-0.26904330783514474,-1.0746097476724012,0.30999348838068874,-1.357372389455662,-1.2018088805336298,-1.2392332214903754,-1.1485010762973054,0.5163292276055463,0.045933965668036536,1.1270816260698044,1.684781875956988,-1.6135793598746062,-0.5124432006149777,-1.7590626445856996,-1.3604682556905336,-1.212944838197936,-1.640017202080541,-1.63474960084068,-0.7271467064625214,-1.7995807463286737,0.25926463119536625,-1.5006158653597808,2.2267066421541255,0
S054,-0.5792529375073157,-0.055850844625868326,-1.4232096710089557,1.5782232715847189,0.9916321942599957,0.16904738419319199,-1.4746710353224861,0.08279839118169974,-1.2492995325601755,1.3344867769304403,0.6813262453102522,-0.032429448055184426,-2.564244149790243,-1.1112844652019511,0.5598926450569519,1.0850152051802353,0.9813013249492111,-1.7198814887843759,0.17368382026998352,0.887646729940009,-1.7862040521251656,-0.1357730019161569,0.1459739117655357,-0.42863307138965545,-1.980030341944122,-0.4535665966166492,-0.45517391679794456,-0.27594089109067477,-0.6913399119679902,-0.5708806397843879,0
S055,-0.2278553440640961,0.2543055432525929,-0.4925758245737854,-0.59779799008512,-0.09579502346266013,-2.1090649876122995,0.2888860655093399,-0.188712158840077,-0.1484555351195564,0.7725852458773458,-2.1409645917653664,-2.161982931576082,0.08565478360640133,-0.195265916845634,-0.017972118525185987,-0.6502761368895638,0.476204612522813,0.7444897812740018,0.2958332322344088,-0.44897752012170133,-2.295838449331521,0.5810871463200099,1.0335796045004746,0.4564093502668618,-1.0677914890846247,0.48564533195063964,0.6723806462443273,1.3706671860819675,-1.064258985945076,-0.4146036462612567,0
S056,0.4917209118461184,-0.198141067859179,-1.3728787413486117,0.1590651457293662,0.32311049451782986,-0.16758824296633482,-0.03596621211739265,-0.5142570409830669,1.2227277964187224,-1.1562433230100133,-0.8428719020611157,-0.2445656257698112,0.6234028884035558,-1.7529243093918736,-1.565847889062776,-2.2932796470320547,-0.22285591404406602,-1.3738569565038807,-0.6401012493152536,0.40582705059437124,-0.8970938600801834,-0.024269116553972236,-0.5548890470490588,0.4165631757991,0.21957692805067197,-0.9474848354719467,-0.42420289269778944,0.7881922584231575,0.1378257309567602,-1.6525131970484683,0
S057,0.5455611606807091,-1.1946675229269117,1.3024561694703325,0.9140419393503514,0.1798285754277273,0.0471759429455199,-0.3190891565180935,0.5684670509093546,-0.4808350699527352,0.12551297014922036,0.7618774660287776,-0.6718634440162632,-0.7262496404813681,-1.3044223812151325,-1.1745296466168458,-1.9384522119321759,0.6197718885248561,1.6988576415920973,1.315272042979632,-1.73614138911719,0.6147977710655265,1.312049449432883,-0.5668668812293375,-0.008609469840624037,-2.1179499512953437,0.156679267485968,-1.173616629925391,0.08957811742084103,-1.6712598226795539,0.4328013239869224,0
S058,1.622489199920448,-0.18520333722140925,-0.5389460569166761,-1.5580465180562229,0.33156299041858134,0.01638259021215327,-0.9530428878542964,1.05099528080593,0.14800614262910922,-0.47775943415147404,0.0434041188533113,1.669281063423374,1.2009134682489806,0.46795046299526855,1.2170815429586108,-0.5629354318929806,0.6303466252207889,0.745298854980229,0.1281400159950315,1.0334348604511763,-0.18245693015069286,1.1077972322698764,1.1498352960250502,-2.319183356203308,1.788282228003876,-2.449656040858996,-0.018072501062366908,1.6233245587515133,0.2806897992413177,-0.8682094579757836,0
S059,-1.440069507993968,0.6805733000433224,-2.2678369768259357,0.78265865468472,-0.40143454531958667,-1.538727776719731,-0.9294475185799884,-1.3635567873789385,0.5198927545812313,0.38609536348554097,-2.065493580153344,-0.7499245647966314,-1.2095181086215745,0.947177522182073,-1.6964315644037185,1.2578966584077165,-0.3796271857942349,-1.508266852657385,-1.0236066302865752,-1.147951287045748,-1.6209508482928032,-0.2515055865469217,-1.5742479969691408,-2.526698655015486,-0.7260089171254704,-2.14918864269518,-1.0984933143448177,-1.2554353348806533,-1.2175485183031114,1.6546306553128565,0
S060,0.44372290900616307,0.6326823508319245,-1.3890869545057023,-0.2666517918003296,0.6026139717781043,-0.6372175710764141,1.2953741853545777,-0.8153852440644378,0.10094520597141671,-0.19874029813896632,0.5516320012185083,-0.2531787300188336,0.11641771476565499,0.15118125005860678,-0.3470764155547087,0.872405210333705,0.6256997166740176,0.29869739658342503,-0.04314699162536578,1.1838553723565894,0.15147709802241097,0.08061405401065513,0.49200137172471836,2.083898024807443,-0.9530448661846116,1.157168234891947,-1.5058598194015127,0.6045845000652162,1.962394169445323,0.8759798663038995,0
S061,-0.5025228301065291,-1.2335973774493976,-0.6421007081577677,-0.9252107240496782,-1.4591245165776772,-0.9630235241211917,-0.4747667480198824,-1.4403649771769622,-1.479429729331006,-2.0333913462384965,-0.2824228825574258,-0.12782464667926152,-0.44148746440980446,0.29202258408234394,-0.5852802715655944,-0.2811369712805652,-0.36931048300875907,-0.7646879280645298,-1.2039697367759692,1.5410047071455892,-1.1250988884998305,-1.3390256197667583,-0.23913808519621493,-0.4212934933513168,-2.077939456256649,0.4495303459174167,-0.7673424839971552,-1.7840790038620424,0.5156362057075521,-0.047472337050167956,0
S062,-1.398496003942224,1.6432288282634144,0.5248433563718828,-0.14415012761935608,1.4562647936274695,0.025343771835330625,-0.16203708709834194,-0.7942541280162989,0.44789642731276863,0.34264895532966994,-0.11927387210459867,-0.923940365861913,-0.004024157828236091,-0.20375279775644783,-1.467428330728511,-1.6057663633184955,0.4311993668154595,-2.735842327045999,0.07145651496695002,-0.6120370697481344,1.1742925948856002,-0.6274222211481857,0.5255302022575861,-0.5308678532321016,-0.020205858508166502,0.6028825189257412,-0.59650972831889,0.8626008725040941,-1.1276518891007932,0.16063883056406913,0
S063,0.987740948829855,0.7251387178323371,1.9815461027774126,-0.6983380912686583,-1.3140480253065856,-0.9292338824531172,0.7255437925904392,0.5630241603113808,0.167357885689418,-1.0578558230651276,0.831968519371063,-1.1596035516085381,1.2240508084189021,2.9225396491818674,0.4315523726135527,0.6482093616997453,-0.42775854285355713,-1.745112095044814,-0.5376181369882201,-1.027794015056747,-1.3819033503730134,1.7874611680376515,0.33796374406777524,0.4447888066559859,-0.2439211391542473,-0.10776985640143412,1.0296519082813356,0.032764107346786794,0.5957951640667349,-0.13090307180301364,0
S064,-0.1076639581883359,-1.1724252330581506,-1.7432601298234167,-0.027072968522690533,0.290985624536944,-1.0516411041650797,0.2000140675090784,0.2882414955342133,-1.9215190735156678,-0.6806357269357899,0.6417528262791798,0.6215476619394551,-0.9191859838560493,0.39293698304344626,1.2568961579041833,1.0115618915346096,0.13920314552977672,-0.23348738078058112,-0.3948555517907931,0.7023087154533684,0.4295929056865993,0.8638929386459117,0.36636274566486327,1.0532528828911532,0.32908146550141143,1.0191776486753978,1.1053117029103503,-0.5700376976811022,-1.5736551143270345,1.7779817885582645,0
S065,0.5411493626294037,-1.4299952635789794,-0.42932886530156905,1.0563649242869704,0.004813800784249034,-0.22757078740198505,1.6853724922301088,-0.7627965144666684,-0.5136627258376918,0.49587710696540954,0.6749455639710242,0.7808336662578735,1.1957286764860888,0.48306925259865885,0.7738745708555512,0.025281372602058816,0.3471889351538563,0.39202481197077643,0.4995887677361781,1.0570304394999028,0.8396363138619731,0.3287076348173251,-0.5246353530238979,0.35216188997985154,0.2564728470213981,0.47767221173034036,2.491015939057544,-0.23928214662409336,0.7067796510425015,1.3529526991614402,0
S066,0.41534080817935304,2.655184013252135,-0.06070039765150659,0.6414281164000172,-0.4814668508130118,-0.03418584106332301,0.5662728044766281,1.1636429563876998,0.6364337281035444,1.5764537434147061,0.22237358348729838,-0.014829635759035231,3.0213240013593565,0.711576543522001,-0.4021426518985775,-0.3769248681680987,-0.6253410204513703,1.253908249936758,-0.04703839881327171,0.44470136973645574,0.2538302196417014,1.0488313020209048,-0.52940519880405,-0.7582333920630453,0.5416362012615644,0.9182981787798672,0.6498712071776109,-0.4921148350173575,0.9948237361713639,-0.4265220330156641,0
S067,-0.6610286736857584,-1.0834435536213773,1.1616683197526558,0.49393151212797415,0.46550334677949834,1.1077213922430753,2.673159219339348,-1.8487161328095305,-0.8778666097764831,-0.7556651130738988,-0.9903096512820678,-1.2170732765030876,-0.43914309295474063,-1.35609374418878,0.19555233863803814,-0.0877917074707604,0.34153863586428024,0.3682384227388775,0.4635168245273015,-0.5128989657232573,1.9816533737342923,0.09494108758272271,-2.00197478152417,-1.1418657746655925,-1.8799930179271906,-0.1221553997480677,-0.26129525295270867,-0.6079157267988329,1.8714360835011392,0.4094928451775358,0
S068,0.5411576443805075,-1.11601420500793,-1.1840856083968392,-0.14813521796887213,-0.011933577413601043,-2.041252284180284,-0.36524773991536097,-0.17086863419232207,-0.4000898828369558,-0.9983311294125032,-0.7244758989869668,-0.36179991063862293,-0.0941406934557791,0.4198508654847411,0.8959154878850444,-0.4792884405930767,-0.6410969131811848,0.25271495646847936,0.4259041993450274,-0.6191411503247124,0.6054527599003454,0.7946446240901461,1.1067457485928462,1.5933801896539956,-1.0513568557252657,-0.1710425077333157,-0.17366302044716675,-0.28301428559833447,-0.8342036366759631,-1.6705027202968983,0
S069,0.43586979853186536,-0.42516530704505096,0.4291838332504866,-0.4508531891959918,-0.7564679933414798,0.5774887128797592,0.4941118793093575,0.9224723238237945,2.5290541189204867,0.6204798837137084,0.8282721195669911,-0.7343709763644638,-0.943717088033513,1.9260197992761952,-0.5802894274304421,-0.7007537189657805,0.30409143128630856,0.2529979391254732,-0.5593161539404301,0.03821713378976155,1.5725660701529658,-0.46280325632893604,-1.0504821318633102,1.285783973402654,0.8354872644408983,-0.2773282681458,-1.2389766636240562,-0.4014330039357016,0.2884859156535903,1.5088624423866808,0
S070,-1.113103704822303,-0.16104161146411938,0.5986229299422521,-2.4577890700745666,0.9572644379862538,-1.2589723021590833,0.25547376350428863,0.1701614196580981,1.008064661511199,0.4744026509408944,-2.453812221682627,-0.8613009771086373,0.06168339940063412,-0.2715016160724329,0.4010889998041245,0.7128448257170594,0.5319300064770331,-0.29079667250711116,-1.9228587410731264,-0.5320029788074633,0.33984641818630923,-1.1669689825031235,0.5547530001689304,0.8318715673146585,0.050345246343196606,-3.140301596265042,-1.3546100926644493,1.8096674286034358,-0.623059522981024,-2.060664953081642,0
S071,0.7249728589751036,-0.496918937791496,0.5946659596225566,-0.23331585411580352,-0.051715393123,-0.14726528162065222,0.1872137825858312,1.7671559192209294,0.46073180662401925,-2.0906138471807036,-0.0636130140562654,0.6312062387680489,0.6924262772009772,-0.9368795123942684,0.6546699158529589,0.4174678702160364,2.062242907634561,-1.2602762655836803,-1.0176751057355942,-0.8163935777951228,-1.000496679373944,-1.400295279098772,-3.272950035008912,-0.9449740030583029,-0.14091646963526439,-1.0034963748410795,1.4251066541939408,-0.49689871661930624,0.7807545258489667,-0.24885411660520046,0
S072,0.3730924242918657,-0.17407333166783,0.9154697463021706,-0.39737553546899157,0.04280582248739345,-0.08698195195134856,-0.7416003437287111,-0.04833256667671548,1.7810713605962898,-0.7237118276968343,-0.03384999274814399,0.8044640652680506,0.686938395342888,-0.441598467882027,-2.836703588558754,0.06338793304707396,-2.672789144224445,1.0166223453398389,-0.2838410144081317,0.5463591342705967,-1.3554260237824434,-2.0058223589014466,-0.19256050146022508,-0.4869183255575342,-0.944855711758558,-0.3686536048686285,2.3141210064308675,0.38121066176766544,0.5961837202619267,0.39062200595196334,0
S073,1.1116812294515483,-0.5578525873013894,-2.422542222075938,-0.5563670474066543,0.44395479559585727,-1.337581309515718,-0.5441468648899749,-1.0595506574029576,1.1342483374424859,0.3816761010059192,0.2837597062433145,0.2538203987203268,-0.4050301669527715,-0.17022463187314102,-1.552965494932962,-2.554222893151212,-0.21769978405562046,-0.04379065812850014,0.841483654024733,1.203554901681723,1.2022175705983023,-1.3658045076945222,-0.7200459493504139,0.11255338148073502,2.164123763341533,1.1123182893132715,0.7516162475977357,-0.7555688699499351,-1.2509805455557692,0.42112696898259494,0
S074,-0.9017969666128545,-0.039572053358797016,0.08408634861958299,1.7917763867443135,-0.15583300533817193,-2.24038534095111,0.7033089452839739,-0.5001575554824208,0.24149532205925245,0.11215959677938198,-0.07483969819626266,0.9892048794062095,-1.3340005807312016,-0.31814992733285463,0.8829022107388869,-0.41522047772286264,-1.4099424116484662,0.8674196408782414,1.3219589280630446,0.1538690899784993,-1.761981300848027,0.9048340443203218,-1.4610235837981824,0.5076635744696714,-0.6885995271206542,-0.9609749881454597,-0.24304571945818457,0.015566741194245781,-0.44534395276494265,0.7875675758366563,0
S075,-0.38909908403060767,1.0371611661000482,0.33814346007170554,-0.640586912168082,-0.8089695894040598,-1.5905260046192127,0.3477034722950485,-0.297617252823132,-2.3152252336352883,-0.478744578341174,-0.8440637348267259,1.6326478865988863,-1.6458083174650837,-1.3843805053058276,1.1669399375339258,1.4137334518921891,-0.6880126442974154,-0.5751155283806848,0.6732056909815389,-2.2701295025170842,-1.80422339007733,-0.22376310642248576,1.6068608605573522,-0.3787597937385135,0.15790708616338073,1.190759566992238,2.163855027706372,-0.5198781787200865,0.040133570694800044,1.8790255157710685,0
S076,-1.2460051335643212,1.3037752121809292,-0.742121390734151,0.37866650873026403,0.03357509422683305,-0.681817459074122,-0.7069077860311678,0.5526085058808619,1.2717334697897895,0.1464579384386041,0.3463073003603237,0.8473682079181545,-0.6954246313858525,1.0158866500400303,1.0955372386868543,2.879820440377517,-0.09991004893247496,-0.1818876600410203,1.045160013200853,1.0952983105392455,-0.25889301174960466,-0.12696853530294155,0.8173249798451477,-0.5513900991075541,-0.13433984638790758,0.36578690899554195,1.2721328264493654,-0.3284044745524335,-1.5661903204035648,-1.6404033258911035,0
S077,-1.4303141252407472,-1.484068776734551,-0.3255118171545227,-1.3597812121322188,-0.8736560183558177,-0.9449869435166635,-0.6114089193826071,1.1516032729885086,0.491046530895903,-0.15477164325860984,-0.6319273391154518,-0.6041337151576349,0.1568454114173358,0.4132680148176765,-1.0785185646352142,-0.13442030292038223,-2.2025206271976407,0.040812725635983316,0.5912481834240724,-0.4509696854154891,1.6456259376054916,-1.0521395059706642,0.046539356768647566,-0.20672580520056918,-0.271198725978022,-0.28522322653936133,-0.06379602852514203,0.6770576849290861,1.2068351777401305,-0.1731513030387711,0
S078,0.8787319486023188,-0.6383510698360968,0.8293713291569187,-0.6985756473963046,1.1540758125188177,2.2740567538239254,-0.0586680115407061,-2.129127614376723,-0.4846570568141373,1.295291010719989,0.6164926634559306,0.31232947510571524,1.0720842323855249,0.5478693156791077,1.281141063881822,0.9828395530776712,1.5851163291676444,0.42221196033694003,0.9686752779246404,-0.24371119665509972,-0.5380449351283202,1.770183516849659,0.2796205527533737,0.8682964422930647,0.18715589084207584,-0.5230997744892786,0.07439876901308701,1.4994098941983998,0.6186559507101097,-1.6480572832997735,0
S079,0.034991701010779974,2.0325299502916465,0.03643929573697863,-1.5502425341472459,2.1432850430094783,0.9326286673997273,0.1802232987741343,-0.12118157849513395,1.3325880873786702,-0.29174724263925783,1.398492582102923,0.7924314433111908,0.49491808307428464,0.39575096292253004,0.07526812087275656,1.2958762777962005,-0.6151066745148994,-1.3716889692432745,0.8646762804794093,0.8814744856540824,0.7304773100987014,0.6579645272049734,-0.07030422075061316,1.03771886197246,0.2046780308323938,-0.2368774032282434,-0.06165515466846522,2.2708758563627667,-1.484739924458498,0.7500242618827335,0
S080,-1.8028490435118125,-0.2319719542110686,-0.557366101042283,-2.2087669125679734,0.26529897454566764,-0.5037766780802913,-2.2229449584493395,0.7158294748861567,1.3112675621008396,1.3663857264084767,0.23521782476337577,-0.07768047731097988,1.2044180050077016,1.558644969452003,1.0098300869875296,-1.0652762181178965,0.07760623732682653,0.31577752840333323,-1.9333555848053245,0.34562204373267874,2.1492532100912936,0.5161975499126961,1.349674465553661,0.0591761142406097,-0.19695693987191687,0.2575327741928801,-0.939565263872528,-1.087513803122484,1.1425659412812703,1.248603726978423,0
S081,-0.8083962205643858,1.150708899576829,0.09575011941694368,0.5225186695133952,0.642928734458028,1.177060563147283,0.26542829688615344,1.5928720903249005,0.4921229347828893,0.8068943674924971,-0.6505524965142819,2.3413691057277988,0.652535018227931,0.8957075203680638,-1.425475716188577,-0.6399919280561364,1.420593782941695,0.4696012133155693,-1.7310696398059615,1.2210000240067835,-0.3610727093297588,1.5940270808996766,0.09487441641926493,0.38741678104349453,1.361664673614613,-0.7147828758316976,-0.8101367128109751,-0.01378832537514274,1.0098828946441867,-1.1481671575905261,0
S082,-1.932804976315757,0.5589505506171317,-0.8677486889936643,-0.6569963893469436,-2.1215807783668263,-0.9437496907786427,-0.27233767305781115,0.6656074811962316,-1.0360005426612993,1.3926057438058361,-0.9493264006064612,-0.9478621780118353,1.2725871754711418,-0.053310224062743355,-0.8167951054382372,-0.4199035076072539,1.0883032011153988,1.2014324431990213,-1.0815635556969165,-0.30720418650576875,-0.17461354875908744,-1.2510104869432581,-0.3204554290766548,-0.25944751597496,0.8754391025100752,0.9426546518845405,-0.5939797747856685,-0.4787235202874722,0.3995219256289751,-0.8499588253536721,0
S083,0.443418613111374,-0.23312802599524346,-1.1146201163646494,-1.1020582515056754,1.3018371574050733,-0.30164301776932734,1.4951325552722823,-0.6588577993409388,0.14598366250546468,2.247455184392213,-1.202608283289308,-2.0430360385258055,1.1413685926612045,-0.9720306440191023,-0.1659279027322625,-0.7311397490776136,0.12294124232928738,-1.0957577458117709,-0.3251616265093348,0.3045937879305055,-1.1535304249002907,-0.8453055682719176,-0.4926043722245605,-1.574036972852307,-0.5677825214247751,-0.02642499872312687,-0.5447704802144572,-0.41659803155775327,-0.16512320953261406,-0.8009650010583427,0
S084,0.5383674082675456,1.2832829672024442,-0.6170755497947801,0.3325030738783754,-0.39231231303397857,0.21279218743917308,1.4130843736039227,0.3559643854187672,-1.9261096964090123,0.30130047384762726,1.0801685857096777,-0.37429132759743433,0.8429396485185008,-0.8428106987512776,-1.6382343171216054,-0.01152613876669148,-1.9091718783456457,-0.3924661704929234,1.1341471050461713,-2.0624580633456127,-1.4321919535132295,-1.1847274027609092,-0.2160150173102916,-0.5184119432455409,1.2464412240967557,0.8016531714923658,0.34257778846926634,-0.007064843255446818,0.24053461938549567,-1.0146775129127066,0
S085,0.3788744953209964,-1.590380112594817,0.357041135666615,0.7078066438832151,-0.26747125614752865,-0.6545489171975918,-0.07802594992594258,-3.339854228336289,-0.1760776397501546,-0.5916898560754229,-0.5289639712926069,0.22819665466221162,-0.5531047798003437,-1.618542714886774,-0.6197385290609939,-0.4107803741547914,-0.3634019466546031,-0.3164164909505478,0.5610331866829374,-1.5643704112697634,-0.30263540207076595,0.811593840382625,-2.212947355172811,-0.29868917745556234,-1.0637143602086594,-0.8490462427087209,-1.383143361450038,-0.64788657393606,1.3629197561912885,-1.7427662194128295,0
S086,-0.9748210101645947,-1.1071455778492718,1.9222072789423337,-0.2675507132070542,0.16914993196655853,-0.20799394879200694,-0.7496338860888587,-0.040361654300202665,2.6530325980507925,1.5868599132884877,-0.6581488254780395,0.8423630953759185,-0.6367337803521437,-1.581578646531988,1.2142999099788623,1.3548818389577835,1.240841243362132,-0.27507625690534,0.02801325831224652,0.944554545972356,0.5862850296623399,-0.19884847898281155,-1.424282827803932,0.308664186456245,1.273798631550346,-1.0027992967199244,0.8335483739902098,0.5263306874479254,0.9449372555465664,1.06676449203324,0
S087,-0.8822261780064425,-1.8047203362460356,-0.7212804617639689,0.7013663814459178,-0.7297648396070606,-0.8818042599387315,-2.009111278005728,1.5648866184698496,0.6379527053442203,0.5821350451936749,0.7799644506983842,0.3889474254623121,-0.43208979126061864,-0.35152504020329123,-0.6153253006732144,2.4469798183339107,0.368151095218353,-0.6515613774325242,0.27773583808519026,-1.198629853937407,1.3167457825081375,-0.8488300318882297,0.3133244965413762,0.8782166936620449,0.19700760812390322,-0.09329094426145136,-0.1769588512250744,-0.2442020329681967,-0.7644594250085918,-0.6372443658507938,0
S088,1.48458802114201,-0.10353898519408171,-0.7807986218916981,-0.5112999493704335,1.105368328188298,0.6806042806555535,0.5653268257233319,-0.2525235514187165,0.5783601176640201,-0.638563477459573,-0.2546163838546996,0.9748021348828204,0.8792753264101394,-0.9769121984597282,-0.8505288054175008,0.11369980030448464,1.7311300221605848,-1.9105675169779193,0.2833305870615792,-1.3710456840820733,-0.6293333460344706,-0.35943077057316647,-0.41551069594581597,-0.5287982921681335,0.012204707867445125,-0.5302579191395034,-1.4574597373630778,0.7848672600138514,0.7578698146399555,0.848171957513744,0
S089,-1.3484358327017183,0.4912168161465144,0.868277519369287,-0.8389034048772215,0.20147191174449272,0.07603201825199783,2.0344493221306275,2.1167947005749363,-1.4720577297678372,2.6862256692903532,-0.7229270575909603,1.1729719578897893,1.1627966444260944,-0.8033915632794432,0.6855664574014626,0.08476491929629962,0.7466286681947543,0.4229709659429893,1.3886381489326105,0.2676982067084258,0.024424594136052358,1.288362896619544,0.7726946284209669,0.9241120578832515,-0.4722880086962332,-0.8529641178361105,-0.37542347969033796,-0.42852272211822506,0.9784979322152779,1.1682827138564154,0
S090,0.023482180879577264,1.60953148923633,1.5470818641771074,0.4220113868125169,-0.6432793011310625,1.7539891198475177,0.11759511938356941,0.30477766684295227,-0.160992555194591,-0.71117785588522,-1.2900269599033143,0.8114807939692656,-0.6047885834846427,3.238143699408801,-0.9074611122005014,-1.0787700045693924,0.6887511860254187,1.707925949379273,0.2432021273551993,0.750854890599252,-1.664934947046732,-0.4988990752797891,-0.8950032587255894,-1.7164333795359035,0.2955927044358646,-2.064215151198456,-1.1435834956754711,-0.3585813236014404,-0.6526733655390986,0.5750209726190454,0
S091,1.8717342354915945,2.2899527895245715,1.9785377763017926,2.1969668329504954,0.8842356435800603,1.0196209444057842,0.7776677455083059,0.4078107409801402,-0.1310402663279594,-0.06628849075065574,-0.5514043547408509,0.6877708734989441,0.17213886950395896,-0.3970197070476504,-0.3960907757354782,-0.944244684193674,1.2449953848263142,0.34477171312090205,-0.5966459759841556,1.0747017931911327,-0.29429476620525846,-1.1403465834231181,1.2873763328082475,-0.2709429459769986,-0.14274504661967502,0.307334063938292,1.4087432663792294,0.28619133445542616,-0.9329630825561157,0.8100310477012946,1
S092,0.7756160819345066,2.978529777725697,0.9194860841983403,-1.4844296917024358,0.9379707783519045,2.355203598456459,1.5365260947416202,1.791560094952796,-1.059154379185233,0.8727582021730094,-0.7613887335404811,0.18489520561315503,-1.3123466225435019,-0.6838499586864857,-0.7156408911673847,0.8591610863388468,0.761324927865886,0.2374255355270513,-1.389815611859155,-0.35103362775348945,-0.7855106767464954,0.8302815628907216,1.1387906590134151,1.0169913922271137,-0.7946136132207899,-2.778927316093249,-1.8063560919338237,1.382232784278439,-0.4406491331235934,-0.7901188120688819,1
S093,2.7733409686185726,2.225840620670666,0.8151293971021251,0.3272775841183646,0.31857946236921325,0.5078434735698045,1.4307279565019466,0.2531480994195652,0.5567097082214798,0.9999507842525098,-1.3389953258420804,0.5855425676563814,-0.4638880794792729,-2.6854145205904274,-2.2974888668034734,-1.187436936336347,0.3619039037749199,-0.05551975947736508,0.015047382358002487,1.7816241578690306,-1.4384089396774737,-0.1967526790013851,0.13511619799615407,-0.905592441355997,-0.14099257973472054,-1.7692686589020064,1.2405868924573664,-0.8509338773480953,1.8620808399608415,-0.20179364873511657,1
S094,2.2961662810366237,1.044809846646286,0.8973688833769106,0.17408338241543264,0.707236645003718,0.7361114100514878,-0.8161457932777395,-0.15693170022244385,-0.6419861504196733,2.267776785252279,-0.12161805427417816,1.5133448673339995,-0.22750961517024793,0.22740035717234836,-1.353251356007829,-0.47895987623042424,0.17864738642668715,1.554116546597307,0.19009549331371156,1.3518330768304394,0.6088418258403606,1.595514055102126,-0.09092950166761504,2.3583354262892446,-0.5172834872766826,-0.7983491185602286,-1.2419401340515939,2.2991373871955108,0.787560288255338,-0.36600801774286806,1
S095,1.874088923290283,1.1427584115345701,2.2511936977923783,-1.4327666063231232,-0.32029388189746644,-0.6874551575260375,-2.6486164499918132,0.3853934311964822,-0.9453303293865704,0.06469743140335027,1.6848381607463998,-1.0281774654108202,-1.096086756240367,-0.5562696038592159,0.31231357940019766,-1.241646798893362,-1.3058953707153425,0.38225549665815395,-0.2962944497451764,-2.7196620365880326,-1.90032557305232,0.8263020902439984,-0.27300549050439943,-1.437129704620461,-0.8453434308181941,-0.6616971007815418,0.060799586696951846,-2.033197168442001,-1.51588291225367,-0.4019780187198231,1
