"SampleID","mRNA_01","mRNA_02","mRNA_03","mRNA_04","mRNA_05","mRNA_06","mRNA_07","mRNA_08","mRNA_09","mRNA_10","mRNA_11","mRNA_12","mRNA_13","mRNA_14","mRNA_15","mRNA_16","mRNA_17","mRNA_18","mRNA_19","mRNA_20","mRNA_21","mRNA_22","mRNA_23","mRNA_24","mRNA_25","mRNA_26","mRNA_27","mRNA_28","mRNA_29","mRNA_30"
"S053",2.56028305890704,2.15588066647386,1.71708402588348,0.982099272435502,-1.10557590570003,0.217380210939088,-1.16783522747345,-0.535113912874478,1.76414812218013,-0.0456873243111543,-0.108489158897566,-1.57376980165346,0.327861853995298,-1.72473573426284,-3.42837573730724,-2.96861554996732,-2.3770192059199,-1.64326134586534,-0.813692062799452,-2.01165722208799,-0.0581589957425658,0.83638305791437,-0.275286508832528,-0.114100599327674,0.640962189123194,-0.724387535647471,1.65832732814445,0.769973982367045,-0.845384979296857,-1.28558425906626
"S054",3.03586891994758,4.45250885652957,1.52104274423305,2.52897916664399,0.563775652330874,-0.201656731618378,-1.15228762498202,-0.110414566776788,-0.41652772756372,-0.394872253984139,-0.391224310070966,1.29247615946669,0.855672400490503,-2.00670494385569,1.14721262142718,0.338949989890986,0.0222738777641366,0.284162366628789,0.763791010187125,-0.874382901019764,-0.843052009454205,0.122243876490421,0.0497672155096357,-0.092962085023748,-1.7175207063165,-0.639016919876248,0.614131653946908,0.240262799278662,0.277606233056156,1.66116485621508
"S055",0.92863416120393,-0.537988083636197,0.385476003374531,0.118719969661199,1.30336475581967,-1.36568986058868,-0.914455469345649,0.600430169313573,-1.16633868878939,-0.128056266421018,-1.6869995043286,0.084467755567716,1.80176227162749,-1.29180833046846,2.11652745513669,0.138253338795056,1.78043328052087,1.77687764388408,0.719421697420667,1.47594783790934,-0.466487279539017,-0.788249637189588,-0.310697724950738,-0.122560626447375,0.82618859480234,0.444142523918265,0.338641287474492,0.754168797301627,-0.28890129987681,0.136576555971212
"S056",0.276937165707967,-1.1504691472106,1.18792069704558,-0.197737911634712,-1.50022093779466,-0.30893760867716,0.528728032533629,0.415845059598682,0.0418945661851059,1.09623773188662,-0.952704455151679,0.967045996480089,1.40524081174873,0.365838228483296,0.852972859321818,0.069099912576085,0.884800188375628,-0.585994960975668,-0.141356742745679,-0.565272354165723,1.51644902909499,0.633637015638911,-0.421435447880268,-0.883310771318462,1.28077530846579,-0.584054238178266,-0.576008960512498,-1.76908156428037,-1.8513267476268,-0.464363828025639
"S057",-0.202276820772682,-1.58738703158807,-1.17171094861803,-1.91077444287623,-0.606989235119036,-0.452902886537227,0.835078927048582,-0.105750646676992,1.24648913025954,-1.2552178606199,0.507414112103395,1.93911299421702,-1.25079179413567,-0.152203253908431,1.45881008432075,0.12684517039958,1.50967070768622,1.16576537505107,1.27438236463101,1.07628363705525,2.07396139462956,-0.203293498180638,2.24620779511287,0.600169469401305,-0.231344204570623,0.186265347755488,1.05067558510226,0.116332320379715,-0.955468599993092,-0.306423805718502
"S058",1.53005164620729,0.386162977551021,2.26876490459365,0.473262863775597,-0.292245065656577,0.663229144519792,1.20913697409153,-0.856562538246121,-1.57797130420835,-0.265483694629895,0.0188160990067223,1.07987263816564,1.99910885447275,-0.734094090076209,1.37474943698643,2.23474899420287,0.374656991567641,2.46719035144346,-0.241524017008762,3.71185963497215,-1.05674676492714,1.77577501258599,0.0866573729924924,0.717134365632955,1.35882748116687,-0.300342713730724,-1.01644723113006,0.692022539741815,-1.68713584936332,-0.435812300530228
"S059",-3.94611861275863,-1.59877225274818,-1.24425623838486,-2.17384161852479,-1.2896833433236,1.3086295367487,1.29947254536082,1.12732733432216,-0.253820471789102,2.55330249004026,-1.41891037358562,-0.353593526833153,0.139278487592147,-0.781972056981591,0.154535270247357,-0.83273053891958,-3.20445413184176,-0.902310335205729,0.625302339119912,-1.83608852885831,0.355248794893353,0.503354149677886,1.22351387547554,-0.390874782474331,0.341239054522143,0.159700413754183,-0.210170203015396,1.37798602518764,0.933252713848061,-1.70782279922691
"S060",0.242047244821218,-0.228213676385945,-1.61919811345735,0.793371995235396,0.694105848774699,0.501040309894498,1.07573230420989,0.916281621448453,0.467830542050614,-1.47830630595052,0.598171931352236,-0.134923124718565,-0.386669103439724,0.551567034812709,1.68436238688335,1.2822364445171,-0.528382582188264,-0.287441123966802,-1.23234455172793,0.0566185827186983,-0.537626676315252,1.85994569369779,2.61823281991171,0.427892517086193,0.642236181244163,1.01999508545972,1.10298560260448,-2.73597021069485,1.5139508755078,-0.171289220774238
"S061",-0.150861295124734,-0.984848703123743,-0.63244234933268,1.33134514611165,-0.599181902897119,-1.12828853519737,0.939801023514297,-0.724379592724361,1.97752999445585,-0.626587568230723,0.786379621743228,-0.987132433307501,1.85563569044348,-1.61084098443007,0.663288861379692,-0.259894085388355,-0.758387052125206,-1.04214041434566,-1.03647046449318,-2.00091347395979,0.0903163658583597,-0.609493045570301,-1.32538097725393,-0.837105234296302,-0.321210717862453,0.798351878707584,-0.933756564769499,-0.782565190445743,2.35428526164579,0.98881575178477
"S062",0.187743643418708,2.03948524553625,-1.0860067834041,-0.410431774373992,1.25690664397164,1.67099730539817,0.163374693406766,0.686779087574742,-0.615605794843624,-0.0410520223413907,-0.134633045902237,-0.821708146060393,0.42885538447628,0.748176433090443,-1.38640828301096,-0.409574555478807,-0.154657007320527,0.567813697827221,1.32607204488947,0.610423345370636,0.348538284602587,1.15305532248777,-0.137758822174659,0.0225598675334932,1.44019566135034,-0.044090271581282,0.0373396617812627,0.808043339986812,2.13661687737965,2.28564205323546
"S063",0.713607836271471,0.239558853791511,-0.352506462211209,-0.997193289100866,0.053508013627363,1.01035303245212,-0.888138558640392,0.450085791644612,1.51942160121109,0.199953219832439,-0.016386517615323,0.489530922514731,1.73079013958977,0.449296011237588,-0.341197501773405,-2.55611170954013,-2.20858907292429,-0.560938297346958,-0.406098101367142,-2.25743755897897,-0.517518995099845,0.969349157258382,-0.00266898450538929,0.760060847485706,0.0537341212031113,-0.992193431605077,-0.76907614575847,0.524068585979805,-0.752573791675776,-0.535947018691219
"S064",1.78929812906851,0.305453201270249,0.0532500927662574,0.301629969998779,0.728092517671852,0.223521215874458,-0.726160982756351,1.04522160610504,-0.43289519356181,-0.533305600527376,1.40914040823509,-0.299277458909478,-0.0435236741393199,-0.870062520443655,-0.97432889663329,-1.4394965335411,-1.66603449899926,1.68546894658294,-0.51433875039997,-2.6884400774749,0.287301302415267,0.637303157074265,1.20590945018439,0.245713332088109,-0.269713563078948,0.575852522768862,-0.387566229908299,0.356117774366909,-1.25293572924985,-0.189088750770531
"S065",-0.606003999590865,0.616907701488194,-0.0320698307780437,2.36319175319622,1.56109806821061,-2.20648459320962,0.407597005613739,0.14962903443744,-1.03101770806171,-0.266032317684011,0.394838698802266,0.658254898574355,-0.73108580813751,-0.0977479313579405,-0.257177328351172,-0.930364772196494,-2.16339523425086,-0.478772283299023,-1.09397589496389,0.212935692163866,1.66807499684583,1.77216769250851,-0.328449075698023,0.14139134685168,0.466756268777527,0.135781237800526,-0.0538397421329862,-1.60495501333129,-0.624828084817834,0.657250840978623
"S066",0.83660431258383,-0.428523133342349,-0.70918554803516,1.57537485129018,0.26562475359719,-0.954585618553158,1.68353633925179,-1.14106715320069,-1.13433449832271,1.08414781411867,1.21987512807247,0.832409549670791,-1.96596407622063,0.893100213716266,0.927827814791897,2.25811505287161,3.74917822703737,1.22177007038113,-0.491495555469101,0.359684891427348,-1.08093672458647,1.17831056462201,0.314285567309573,1.3405773256748,-0.11071137212952,-1.01208196057172,-0.188542475976531,-0.322682059625519,1.27206446910862,-0.167127618066899
"S067",-1.07996988602564,-1.54790604273362,0.476384035822402,-3.13561834249916,1.07672625920727,-0.0685730672102366,1.70597982356461,0.802499402419657,-0.221098125377531,-0.180745479625044,-0.0450772128729762,0.363463261222694,1.12686531518852,1.35091509526625,-1.98603920936929,-0.263005683899281,-0.173760665325729,-1.73037163082891,-1.51181626912428,-2.69130188926611,-0.397851104622374,1.10070263616134,0.181465253704035,-0.749105637416039,-0.25606542122908,1.00402316383581,0.965698413257635,-2.16145939152144,-0.993816376439543,-0.536767000075604
"S068",1.00366482106812,1.4419461459226,-1.42083961491492,-0.391747933751887,0.210697931679245,0.76130590156527,-1.92616670082608,-0.728716530969446,-0.0224146989039466,0.251555319378233,1.47948784483878,-0.398645658616952,-0.888084388434115,1.4889703943085,-0.182108626618107,-1.10119890161742,-0.519546478488254,0.374487261757203,-0.011381991918533,-1.83785599049818,0.297208816443405,1.37694807585475,0.37478409203679,0.776584537569481,0.726092190740559,0.876095886998526,0.625906596890689,0.0190967022825058,-0.708438488507119,-0.333439039169432
"S069",1.2928217558925,0.15506297750975,-0.0427311131059271,1.90537367976415,-1.51167352582237,-1.17990419995829,-0.833998015228465,0.527209285728481,-0.32290182802397,0.369542235154893,-0.0756837866923921,-1.4979299895057,0.871359260391992,0.371067212847268,0.932221068456092,-0.191592621835607,-2.30964703038885,-0.726725121669536,0.297687707990384,0.656025330968838,0.37342905926644,-0.717265373449893,-0.642525197682587,0.228181606829711,-0.200982022267937,-0.692968115760895,0.817892823041214,-0.992704380579596,-0.74678043290112,0.22290414826286
"S070",0.857307848078116,-1.14717251888097,0.485511213318085,0.0981855886010167,0.022402259913625,3.21119895676729,1.41913251633319,1.67347877221231,1.05222315972554,0.407034259389767,0.917748457199555,0.114628175272466,0.119893566616341,-0.214473243512569,0.333776985718492,-1.16864100869795,-1.56957212170937,-1.16962375790782,-1.25943355992729,-1.12695365635918,0.0675844815430184,0.688512737577945,2.57545331864491,-0.736400489379546,-0.422671961211497,2.68180948338679,0.846438126417034,-1.43976540953535,-0.277310210041919,-2.2417021676314
"S071",0.0775638772261975,1.50635070623745,2.74912508160946,2.71809605812048,0.718136206042103,-2.55382485095083,-1.06410971501924,-1.41882802027083,0.189541165695199,0.492505019245782,-0.344778713742413,-1.03781661733663,0.472434944803404,0.455494589939145,-0.262336208603243,-0.412940665341673,0.0781625727413874,0.203057932224472,-1.1364127839001,-0.534343638170226,0.346634030494695,1.26810145678412,-1.14069051222224,-0.0704274811359867,-0.542169755678539,-3.13899312896842,1.33169732315778,0.169291552863872,0.659896700957193,-0.642793087067836
"S072",1.17409071257118,0.912764225652799,1.35279899489551,0.930691705872009,0.48945701784227,-0.235933949334065,-1.61357747248045,1.56191080116889,-0.105827608865873,0.0546325790523077,-1.07700265605392,0.645978871261567,1.26663990982006,-0.258111110256068,-1.61749756383311,-1.17869386621804,-0.102988112525645,0.64450507727379,-0.501176827167284,0.0120211133069509,-0.164571372800586,-1.87208877844442,-0.309747123005815,-0.376126589747127,-1.39017790544112,0.645956605503056,0.226968255002825,1.8248258610762,-1.5121388803747,0.129506779309632
"S073",-0.104981488800159,-1.25029574415597,0.510651057600861,-0.123513726884325,-0.17388834587827,-0.259562643261435,0.599811088697427,1.35316100891808,-0.602554472532716,-0.708674076161911,1.00160472735829,0.772845400058577,-0.485316378946902,-1.00292375210412,-1.87057286784537,-0.102568275367246,-0.833464224909205,-1.53500681662591,-1.90998420100329,-1.08894633177351,0.189982806585771,1.24808294812689,0.416243047192508,0.663223068581971,1.60713541056557,-0.480610133856287,0.65350981979275,-1.58444178208245,-0.0216116895578993,0.500683932489197
"S074",-0.130206607665988,-0.244814450580814,-0.821238785647351,1.04755798935661,-1.2176994886684,-0.663366916619193,1.73296470538705,-0.528696776691558,-1.29601593126204,-0.0582707524435477,2.29600404077134,0.316014158120416,-0.461533586184343,0.844143482797941,-0.474790378932078,1.44617698964458,1.54669377607099,-0.219962098085002,0.648028809026699,-3.04464096168962,-0.0686986351389328,-1.07730040944452,0.43153057070049,0.410695883940059,-0.652838190922449,0.192807393685871,-0.340644344731065,-0.873830017616974,-1.75457004400806,-0.980687867797905
"S075",-1.11424170677477,-0.14304698893422,0.874943633177567,2.65765660327915,0.646398368709462,-0.318990710826149,1.93450456245773,-0.251272775479278,-1.95932663870655,-0.963421822237506,-0.325878115450014,-1.03811282479823,-0.231758337278765,0.694658775896635,0.30830741084983,-1.46549789787649,-2.10610673785754,-0.0870742251911088,-1.396415689393,-0.275359438056825,0.916450207694266,-1.47416956665685,-1.1691369060341,-1.83184901351771,-0.380368509294336,-1.04925616100414,-0.115979062343394,-0.195780946959777,1.03546625106255,-0.598420796598819
"S076",1.77830259043368,1.023287858325,0.506745921086812,2.11775865952452,-0.91645602834789,0.742395157572315,0.532820575670794,-0.685847686292498,0.21341173052117,0.0933932966058741,1.46885612852932,-0.755137290088854,1.06035377243819,1.2610037476473,-0.695855909586789,0.536026296070636,-1.56254431131647,0.749160777215971,1.401323029338,-1.85426397493625,0.710549614762121,-0.102761252843793,-0.150172391372914,1.64842382136271,0.0867430365496318,-0.24585186926655,0.535850478938863,-0.706652682485904,0.862397608654754,-1.68698472183606
"S077",1.56698786888834,1.31447685970178,0.5223780455999,-0.40772993816217,-1.25182344242557,-0.874292675785773,0.719665756019785,-0.570367652254122,0.0253358701112366,-0.347901133459108,-0.236908933173859,-0.491504309692582,-0.474785704501272,1.66655928933767,4.37547688785513,0.724263779541681,1.45209292491486,1.58781968330595,-1.2337283261526,0.538024911057752,-0.0190896861258043,-1.71486614730381,-1.39912211804635,-2.1329179344463,-0.649057964312564,-0.613729291010653,-0.337686762629956,-1.04368410538297,0.265544767018382,0.462985502852242
"S078",0.0590079967266935,-0.639124869119395,-1.51417835171291,-1.00864076097674,0.594927718405501,-2.08281376630328,0.560093385755184,0.579631381546157,1.36502318785994,-0.118334438145549,0.923493117890428,0.147225745107845,-0.175510280957714,1.47185793808934,-0.742905585048369,-0.25274664926737,-0.325310586052908,-0.282548112292023,0.943323510634567,-2.10365518720162,1.31312687307811,-0.774401637213465,0.917339213683056,0.687006166808365,-2.01649070787307,0.497692038896738,-0.374418781703754,0.61000173520942,-0.231326977263818,0.632984575305104
"S079",-2.59504488512704,-2.36777201353913,-1.57539927128791,-1.3390333030953,-1.23281066518983,0.0937679028102175,-0.018086931659967,-0.898959005252115,0.291093808244857,-1.09909095717492,-0.989191806701409,2.35650304328533,0.796324499089145,0.78931570508443,-0.362542458062,0.490309924717456,-1.04306717672998,0.275980803027402,-1.16594480458105,-0.141537667355587,0.170386155804506,0.847553967889695,-0.919625545674867,-0.748761646665192,0.448577388746643,0.456841757760867,0.272783555184757,-1.00719181216564,1.0243577681252,-0.0741200109700842
"S080",0.326964423904022,2.67698192663059,3.21208437428343,-0.474255324127729,0.244364414906138,-0.00181981200279561,-3.37173908255051,-0.190329887912783,0.79721770112609,-0.283076412422231,0.275646278286709,-0.920668767105904,0.77874531585307,-0.0364542711833432,-1.91808434542111,-1.21714610402653,-0.513443236382269,-0.971448672874937,-0.459006315163648,0.574367022443985,0.578816605533788,0.0832352366570336,-1.12619356163764,1.06911275932534,0.523388159192163,0.730374039844885,1.53591780168055,-0.161783123191246,0.617370042573925,0.0279615662680733
"S081",1.40909173402488,-0.375378990891443,2.31854807947154,-1.90802522074329,0.00277218534359506,-0.013100652371574,0.760703244759755,-0.143903377346461,0.0409863743756614,-1.08973467284561,-0.763661093561037,-2.15684778320885,0.796802566246094,-0.0912832766425019,0.266394642941587,0.900510363858498,-1.13364098750156,1.99564681284147,-0.551332650780196,1.39549965097491,0.227904874997665,1.28508496858323,-0.00583503886139956,0.396829329884725,-0.246122239665679,0.399518813185011,-1.39188968640531,0.980051876335626,-1.17103081674999,-2.51209948928412
"S082",-0.276207856557688,0.413822701785477,-1.61095819620813,-1.65595190044494,-1.32820968602556,0.667968074558104,-0.39122685224321,-0.0965726512875554,-0.818324049625889,-0.405665544099862,-1.35211198419997,-0.120400049561303,0.0490515728363375,-0.412862939041902,1.1169162285831,0.365481390231407,-0.744966460114748,-1.68346289499633,-0.0613904720948069,2.20149662540113,-0.612459865597317,0.276044917953572,-1.25613298158102,1.38535325921297,-0.544545707183516,-0.0861377871174699,-0.471635008527422,0.361942258956084,2.51918956720831,1.41348402080082
"S083",-0.457508021347152,-1.74753068061568,-0.0600071401036396,-0.893877857065878,1.17969641183277,-0.0131677029521626,1.00990122381185,0.181446715722357,0.289640643164427,0.526907259597763,0.655024410228004,-0.839244329563709,0.762612934834823,-0.781061198320081,-0.440148323127769,2.33812904245609,1.69134202465607,-1.09500302325165,0.298241593799874,-0.144705219459177,0.734030133030624,-1.71114274542409,0.21279147402541,-0.178080118436893,-0.803683014742773,-0.0963810493728022,0.381585018084879,-1.60565791906829,-0.633089812097794,-0.303219537073222
"S084",1.36986982590958,1.02465026707316,2.87928810219296,2.72966851208065,-0.592804999148929,0.776047030476303,-0.626973147073749,1.59657420918631,0.339787111301115,0.240419981775496,1.60964676035496,-2.17243990871478,0.285993069636396,-0.390092785411881,0.592090292008046,2.02635422625642,1.48206956905694,-0.590958943019113,-0.419779729322327,0.0522744782660296,-1.85050186253115,-1.14955002154367,-0.555619629469677,-2.42988067251115,1.95447105047381,1.86373382233984,0.319341086263141,1.31105640447589,-1.02353018715821,-0.599311133860702
"S085",1.36077688083635,2.2857543808437,2.35944895871233,2.2809082111446,1.19997831633667,-2.01073533263526,-1.63457736950186,-0.451331739893457,-0.817392730763433,0.898362457249366,-0.78850696587791,-0.874307976154287,-0.632815038152827,0.613837622009258,0.231941937109319,0.524229920199088,-1.00388339097736,0.890803272536667,-0.0209544755104601,1.29992407403615,-0.968544839770566,0.159786319641181,-0.628310089043471,-0.232011957059107,-0.296887442895346,0.851283491078538,-1.41476618244951,0.539388173408711,0.435693940706874,0.0196621914579885
"S086",1.09679801785865,0.093835711687403,0.266626322112053,0.647181835376456,-0.475033679612135,-1.1281804949718,1.24524265203048,-0.794880224800819,-0.0287493152280801,0.487968126935476,-0.883876112525995,-0.373579348902497,1.8043844808011,0.384677020333242,-3.62205451048471,-1.11437174961554,0.0299484180547276,-2.15037089878068,-0.298521583211476,-2.04595276832222,0.62762646905029,-0.427212686915226,-1.59500145340402,0.105937161925274,-0.035404687210021,-0.0592854618366041,-0.739714251249943,0.218794224103804,0.267296542526631,0.602632304715408
"S087",-0.629881804900203,0.935965052838031,-0.717519913700128,-0.477348868906745,-0.575057096150816,0.34879957158572,0.181377446555404,0.792284349652293,2.00078165111199,0.111991365197539,-1.07251461179358,-1.10219771209642,-1.86301097301425,-1.20565664981837,2.16164568170584,3.35239023264017,1.87627761338664,1.28210709370249,2.05920941516028,0.186550410543528,1.24027762938144,0.907002203909007,-2.47645049452256,1.21756978398376,0.107189714468554,1.50066953016993,-1.12173115267717,-0.129966893255263,0.15153477759341,1.57368501672031
"S088",0.878904436111323,1.03889644114483,1.65949386655469,0.356424045418102,-0.031226024608499,-0.352898482096924,3.4953042639856,0.380472299761027,-1.12926606328462,0.998313347136219,-0.458140981447841,0.715659860663444,0.845528381213056,1.19785122001404,-0.345900446185466,-0.413734892073458,-1.83458128560869,-0.0804030523941174,-1.73140223151775,-3.47189279061943,-1.5069030571303,0.150898962830839,1.11029541174685,-1.17176359943771,-0.230620531545034,0.451022941536234,-0.0455645969922295,-0.865052891545505,-1.42910809944283,0.388557997669753
"S089",1.48148391130058,0.792363433832869,1.94556699354518,1.91033485148041,-0.358056995978456,0.944774597917623,0.915591913326913,0.235787982992453,1.47217859206972,1.19171680875342,0.665647015578227,0.907640305684175,0.341667682894606,1.29114126665685,-1.57872322315582,-0.322493382373662,-0.365710046022753,1.21562205917417,-1.73189884485092,-2.95100437763116,1.18259689371289,-1.10952726348854,1.76051759457602,-0.266475823895061,2.39007004059566,-0.0995630325040558,1.31356314065774,-0.825638182890832,0.092244038071599,-1.12489626596291
"S090",1.47524552010088,-0.288899298271291,1.3410921708326,-0.443040778490685,-0.356601077647731,-1.00471985252646,1.04850651742624,0.59098826352041,-0.227068916484902,-1.39938756712371,0.712228212418725,-0.324805133785133,0.0227776061434687,1.48307160252052,0.620563308343695,0.566856927027116,0.150457832358317,-0.983556125697714,-0.535369576020538,-1.18419095005894,-1.33418855936283,-0.548808731139672,1.25649974649894,-0.454685555577368,-0.0116323437326994,-1.02102751463047,-0.00158204230492996,-0.954139075093771,0.387349852747071,-0.0792878705440688
"S091",1.86607051217861,-0.255263140265238,0.794142150541305,0.245520617697445,-0.877664383433726,0.723902732496846,0.763824936934856,-1.41193020207889,1.48231059624201,0.892147736646772,0.442954227499162,-1.48158593228175,-0.611399988446644,-1.22359523581159,-3.03795913513964,-2.3883171866939,-2.7701619598678,-1.79603353589898,-0.357661783629342,-1.65041883547899,-0.596320294015713,1.01878845500043,-0.0815338980196429,1.50493216814738,-1.08905940665858,0.346607005280016,-0.212091233815896,-1.3922237409318,2.24373592299426,0.107542505679699
"S092",-0.459839718113084,1.01440311349644,-0.285535720835671,-0.331493875668679,-1.21289712517796,-0.668832740990364,-0.603387376859399,1.06329579229112,-0.843053174487288,0.777958970340806,0.759587312059179,0.594171138863542,-0.260526772474753,-0.41317463437103,-1.16938438984922,0.173082070952084,1.12823407845731,0.844209212168501,1.35565155242677,0.258564923192279,-1.32949216503638,-0.945412080328207,0.147271584663551,-1.62253834012802,0.313769183171077,0.517299926175581,2.25347500925588,0.532505696903585,-0.781466209509284,0.164244787519655
"S093",2.47153100622888,3.07966411009814,2.31953113106053,2.35331106500931,0.613286618687034,-1.1130401937158,-0.370429662702776,0.453917878897591,-0.0661953274558979,0.941914516346951,-0.468877666019124,-0.854874687119545,1.80567031464304,-0.409580866212294,-1.23051302129231,-0.92569946048755,-1.77932682450004,-1.13893819183028,-2.06302644856527,-2.4470926787376,-0.182113418617215,-1.50031585307676,0.354597559542375,1.05905497807605,1.09572140336201,-0.639980910158429,-0.60624713210924,-1.36001392024891,0.739967670482954,0.98444414538532
"S094",1.28216858868635,1.13992182110645,-0.658478785620406,1.49829269455754,-0.806203341462477,-0.342805189366945,1.05982593833365,0.951312977019787,0.311233498357864,-0.908802712301102,-0.172709977883837,-0.829917536632547,-0.0969992670036506,-0.451164718262206,-0.647796102631575,0.707867595771614,1.06626629398376,-2.6630190140941,-0.183531319662634,-0.617504922303328,0.0491385446373278,0.565164063059173,-0.337141103361032,1.15698003542924,-1.01889460165192,-0.998203710977064,0.113822755103304,0.417999489071495,-0.858421801859811,-0.0872647134232467
"S095",0.0486301094590833,-0.221218060618348,0.880162485269739,1.67323351502358,-1.3764569299089,0.0497793231687396,1.05511052983939,-0.598517713401516,-0.112590228303414,2.40893084447621,0.682049899385807,0.149106814964156,-0.384486699785057,-0.564698951728143,-0.888407297520343,-4.09464706269488,-2.66112632020393,-0.166806127620891,-3.51629663364412,-2.46726807362226,0.412076431613412,0.182738767924744,0.492653951656481,-0.113958858999298,1.67087514103806,-1.32931604978871,-0.334740454208365,-0.850258156293663,0.302018596365049,-0.781784952604271
"S096",-0.774316386544999,2.13643689396924,1.18298964344458,1.46884936090587,-0.507847899163547,-1.22768196152554,0.582972161120319,-1.84194005034614,0.658738838942645,-2.59425017430808,-0.281577328241543,-0.976146041384047,-0.878362142505014,-0.560010334496702,-0.400042787238945,-0.904177994775463,-0.861752042443463,-0.829593561671981,0.298389306163779,0.413395720004725,-0.422353546385099,-0.796728081908326,0.829866793583872,0.855190970106914,0.275183470718412,-0.873582293537821,-0.907281697378612,0.869526359692787,-0.961095221822742,1.39261246235614
"S097",0.583773702355974,2.73238521300929,2.15752547138856,2.47860943175965,-0.800935486737338,-0.764005910827448,-0.986567435539539,-0.484589533147934,-0.16686150010949,0.00686303751409396,-0.961622573931821,-0.294684407656388,-0.495578521936918,-0.970558066992205,-0.1426730479495,0.9345839595304,-0.814346989869991,-0.489540720668166,-0.643663754897189,0.543428393706582,-0.0196536597344667,-0.0461864850495287,0.947611539603209,0.511139092189725,-0.181866399727406,1.07104687470886,0.605857718423736,1.03448043626442,-1.99760903604053,2.74527254374431
"S098",-2.60711326452305,-1.17461672915891,-0.906882970994541,-1.77248380965476,-2.19278568567007,-1.24618206161788,1.68462181174398,-0.906846815023397,1.20887346516015,0.118106668928336,-1.37765014473256,-0.770974915815347,-0.0842924535744518,-0.56282354617343,-0.850774387757105,-0.548303219483202,-0.162443397370013,-0.572201607502701,-0.870977067816714,-1.68709802996316,0.303016425333838,0.15362674483473,1.16542883446602,-0.714418985172829,0.867355430722069,0.468129482172467,-0.522815844166493,0.0207367874396349,-2.30690186737447,-0.3003651504219
"S099",0.343984172209171,0.967609397766271,0.00839396361249189,0.345545419396997,-0.290937149267675,1.01677397775977,-1.36684104568263,2.22276244740438,0.170419433884223,-0.14969732641009,2.69758663663836,0.392283707078743,-1.35772206705499,-0.332036443298219,0.0416756385515633,1.34337538700677,0.848286426805026,0.375262473980062,1.60187678844015,-0.62183531328273,-0.972422343455087,-0.766624414368414,-0.421166366290429,-0.694971594834713,-1.40279690623594,-0.927321793089823,0.850439392709796,0.395119304823088,0.86723155891422,0.940070703439003
"S100",1.65698509353956,0.0323955247385089,1.93481365537526,2.37985986525514,0.167174121160518,0.723612624058863,-0.433214348611114,-0.41346657637618,0.692419636244747,0.747873287863168,-1.69971505556293,-0.846305904884495,1.14269781676707,0.193650109749296,-2.07676921488062,-3.84535233890438,-1.75994352913913,-1.33831951936597,-2.39153857433719,-2.42491904636638,-0.701155053616588,0.364753332338701,0.334602756436989,-2.02251977219747,1.48230141230567,-1.5818156716694,-0.408036071471018,0.276352141875242,0.076113269906901,1.08241285926193
"S101",1.39484437281524,-0.902277244342107,1.52879158259222,-1.36738678894029,0.294692356485688,-1.03252713710511,2.32505849371513,-0.215673846704644,-1.18554693655878,0.12403480689883,0.0293166527942015,-0.843759930930453,0.0978270374471885,0.605642856272221,-0.0984299360262279,-0.0722481259793911,0.32856692981771,-0.742870445294603,-1.13830084293915,-2.06516170195206,1.37843190060709,-0.693518969658329,-0.106222654973173,1.58146032169396,-0.591796068662362,-2.78399210945974,-0.141808656570536,-1.40690816653097,0.385224800550677,0.92009609256069
"S102",1.21793179881267,0.222231162582543,-0.696091052230496,0.497951372239645,0.392741265420726,0.557346004122758,0.524122181151092,1.06297852007115,-0.658389290697043,-0.778054747212651,1.93431433615124,-0.961888444288268,1.46502102859676,0.957873599425007,0.152237009099742,0.109225935618467,0.219434637022347,1.07973710300255,0.339114503672087,-0.442908236721601,-2.95313731358376,-0.343156152059392,-1.28708648621814,1.29683319578503,-0.885001753474386,-0.936595221275909,-0.813898073869445,0.804685346315888,-2.06023179151918,-0.406215218754482
"S103",-1.02015829826838,-1.21544550798631,0.0385373032365685,-0.173739968380772,-1.00084371300082,-0.255581423099522,0.970733416408591,0.620346526580243,1.08950794879155,1.41003330549222,0.837510875177963,0.0110496533565447,0.990435852724289,-0.800818438984397,-1.16454774587806,-1.14135791259839,-1.25295239591724,-1.3952388734163,-2.49303318983947,-1.46966110541348,0.955836563019408,0.742849337934101,-0.908059860049952,1.27035453737285,-0.527436558659494,0.477875031833748,-0.325540589312666,0.775054010807102,-0.145354412049052,0.664502336527224
"S104",2.8188272431462,1.1603643400332,1.01941225466538,1.84812920220781,-0.325727119823434,-1.11339175714667,0.376973397152614,0.673066651879,0.508785941160661,-0.293911808229858,-0.185346331084667,1.21494896542184,1.41438675072227,0.0425486556052422,-1.84694618401534,0.15406303983492,-0.338767847287527,-1.71709870100082,1.63573104962883,0.483798193181807,1.06003423492052,-0.285537707961138,-0.283935748679001,-0.0160778678538177,0.0310374052801759,-1.19529144352291,0.378157397165477,-0.908145691062996,0.0979794170841947,1.22705104515592
