"measure_name","location_name","sex_name","age_name","metric_name","year","val","sdi","upper","lower"
"Incidence","China","Male","All ages","Number",2020,11995.969244878,0.54,12835.6870920194,11156.2513977365
"Incidence","China","Male","<5","Rate",2021,18.129100082603,0.544,19.3981370883852,16.8600630768208
"Incidence","China","Male","5-9","Rate",2021,26.610957588755,0.544,28.4737246199678,24.7481905575421
"Incidence","China","Male","10-14","Rate",2021,34.1498127813517,0.544,36.5402996760463,31.7593258866571
"Incidence","China","Male","15-19","Rate",2021,37.3522928637621,0.544,39.9669533642255,34.7376323632988
"Incidence","China","Male","20-24","Rate",2021,43.6364822063175,0.544,46.6910359607597,40.5819284518753
"Incidence","China","Male","25-29","Rate",2021,53.4782688927262,0.544,57.221747715217,49.7347900702353
"Incidence","China","Male","30-34","Rate",2021,56.2509347781924,0.544,60.1885002126659,52.3133693437189
"Incidence","China","Male","35-39","Rate",2021,64.1773870406133,0.544,68.6698041334562,59.6849699477703
"Incidence","China","Male","40-44","Rate",2021,75.357929525824,0.544,80.6329845926317,70.0828744590163
"Incidence","China","Male","45-49","Rate",2021,76.9118385247921,0.544,82.2956672215276,71.5280098280567
"Incidence","China","Male","50-54","Rate",2021,78.0105846632447,0.544,83.4713255896719,72.5498437368176
"Incidence","China","Male","55-59","Rate",2021,95.7922841127997,0.544,102.497744000696,89.0868242249037
"Incidence","China","Male","60-64","Rate",2021,91.7636623223163,0.544,98.1871186848785,85.3402059597542
"Incidence","China","Male","65-69","Rate",2021,99.2224957121461,0.544,106.168070411996,92.2769210122959
"Incidence","China","Male","70-74","Rate",2021,97.1145983814509,0.544,103.912620268152,90.3165764947493
"Incidence","China","Male","75-79","Rate",2021,124.768230929628,0.544,133.502007094702,116.034454764554
"Incidence","China","Male","80-84","Rate",2021,128.043056286748,0.544,137.00607022682,119.080042346675
"Incidence","China","Male","85-89","Rate",2021,136.316960415165,0.544,145.859147644226,126.774773186103
"Incidence","China","Male","90-94","Rate",2021,145.997246294795,0.544,156.217053535431,135.77743905416
"Incidence","China","Male","95+","Rate",2021,146.407869219852,0.544,156.656420065242,136.159318374463
"Incidence","China","Male","Age-standardized","Rate",2021,50.1434846989125,0.544,53.6535286278364,46.6334407699886
"Incidence","China","Male","All ages","Number",2021,11751.9624976587,0.544,12574.5998724948,10929.3251228226
"Incidence","China","Female","<5","Rate",1990,16.6095301611863,0.42,17.7721972724693,15.4468630499033
"Incidence","China","Female","5-9","Rate",1990,24.7073747879103,0.42,26.436891023064,22.9778585527566
"Incidence","China","Female","10-14","Rate",1990,32.5407207789833,0.42,34.8185712335122,30.2628703244545
"Incidence","China","Female","15-19","Rate",1990,34.2842086883144,0.42,36.6841032964964,31.8843140801324
"Incidence","China","Female","20-24","Rate",1990,42.1238712387768,0.42,45.0725422254912,39.1752002520624
"Incidence","China","Female","25-29","Rate",1990,49.1653076701288,0.42,52.6068792070378,45.7237361332198
"Incidence","China","Female","30-34","Rate",1990,52.8367065956784,0.42,56.5352760573759,49.1381371339809
"Incidence","China","Female","35-39","Rate",1990,65.0417551421331,0.42,69.5946780020824,60.4888322821838
"Incidence","China","Female","40-44","Rate",1990,67.2451886195781,0.42,71.9523518229485,62.5380254162076
"Incidence","China","Female","45-49","Rate",1990,80.6711514397422,0.42,86.3181320405241,75.0241708389602
"Incidence","China","Female","50-54","Rate",1990,82.4447377347379,0.42,88.2158693761696,76.6736060933063
"Incidence","China","Female","55-59","Rate",1990,91.9798259814009,0.42,98.418413800099,85.5412381627029
"Incidence","China","Female","60-64","Rate",1990,102.8838152718,0.42,110.085682340826,95.681948202774
"Incidence","China","Female","65-69","Rate",1990,102.984455185724,0.42,110.193367048725,95.7755433227235
"Incidence","China","Female","70-74","Rate",1990,114.07164325396,0.42,122.056658281737,106.086628226182
"Incidence","China","Female","75-79","Rate",1990,115.773178024139,0.42,123.877300485829,107.669055562449
"Incidence","China","Female","80-84","Rate",1990,112.216506581583,0.42,120.071662042294,104.361351120872
"Incidence","China","Female","85-89","Rate",1990,127.636994060247,0.42,136.571583644464,118.70240447603
"Incidence","China","Female","90-94","Rate",1990,138.858718916642,0.42,148.578829240807,129.138608592477
"Incidence","China","Female","95+","Rate",1990,143.907369406385,0.42,153.980885264832,133.833853547938
"Incidence","China","Female","Age-standardized","Rate",1990,48.5382288054998,0.42,51.9359048218848,45.1405527891148
"Incidence","China","Female","All ages","Number",1990,6579.65544856906,0.42,7040.2313299689,6119.07956716923
"Incidence","China","Female","<5","Rate",1991,17.2992179034039,0.424,18.5101631566422,16.0882726501657
"Incidence","China","Female","5-9","Rate",1991,22.468813797417,0.424,24.0416307632362,20.8959968315978
"Incidence","China","Female","10-14","Rate",1991,31.3039475879888,0.424,33.495223919148,29.1126712568296
"Incidence","China","Female","15-19","Rate",1991,35.0920069883612,0.424,37.5484474775464,32.6355664991759
"Incidence","China","Female","20-24","Rate",1991,40.5474608279974,0.424,43.3857830859572,37.7091385700376
"Incidence","China","Female","25-29","Rate",1991,51.0929827138776,0.424,54.669491503849,47.5164739239061
"Incidence","China","Female","30-34","Rate",1991,52.6754794467208,0.424,56.3627630079913,48.9881958854503
"Incidence","China","Female","35-39","Rate",1991,63.2213876845896,0.424,67.6468848225108,58.7958905466683
"Incidence","China","Female","40-44","Rate",1991,68.8922337195076,0.424,73.7146900798732,64.0697773591421
"Incidence","China","Female","45-49","Rate",1991,70.4727065465858,0.424,75.4057960048468,65.5396170883248
"Incidence","China","Female","50-54","Rate",1991,86.7072863358067,0.424,92.7767963793132,80.6377762923002
"Incidence","China","Female","55-59","Rate",1991,85.5948118621589,0.424,91.58644869251,79.6031750318078
"Incidence","China","Female","60-64","Rate",1991,100.448447406483,0.424,107.479838724937,93.4170560880295
"Incidence","China","Female","65-69","Rate",1991,98.6566275352158,0.424,105.562591462681,91.7506636077507
"Incidence","China","Female","70-74","Rate",1991,104.411289931057,0.424,111.720080226231,97.1024996358829
"Incidence","China","Female","75-79","Rate",1991,113.708367983428,0.424,121.667953742268,105.748782224588
"Incidence","China","Female","80-84","Rate",1991,118.180273964989,0.424,126.452893142539,109.90765478744
"Incidence","China","Female","85-89","Rate",1991,124.504313512135,0.424,133.219615457984,115.789011566285
"Incidence","China","Female","90-94","Rate",1991,127.455496162741,0.424,136.377380894133,118.533611431349
"Incidence","China","Female","95+","Rate",1991,131.387686984448,0.424,140.584825073359,122.190548895537
"Incidence","China","Female","Age-standardized","Rate",1991,47.4153657413794,0.424,50.7344413432759,44.0962901394828
"Incidence","China","Female","All ages","Number",1991,6547.19899356017,0.424,7005.50292310939,6088.89506401096
"Incidence","China","Female","<5","Rate",1992,17.8871987844055,0.428,19.1393026993139,16.6350948694971
"Incidence","China","Female","5-9","Rate",1992,22.8001785288422,0.428,24.3961910258612,21.2041660318233
"Incidence","China","Female","10-14","Rate",1992,28.1252207719974,0.428,30.0939862260372,26.1564553179576
"Incidence","China","Female","15-19","Rate",1992,35.6043938982327,0.428,38.096701471109,33.1120863253565
"Incidence","China","Female","20-24","Rate",1992,41.2265646883431,0.428,44.1124242165271,38.3407051601591
"Incidence","China","Female","25-29","Rate",1992,44.1824105036968,0.428,47.2751792389555,41.089641768438
"Incidence","China","Female","30-34","Rate",1992,54.8887825171786,0.428,58.7309972933811,51.0465677409761
"Incidence","China","Female","35-39","Rate",1992,62.605204049246,0.428,66.9875683326932,58.2228397657988
"Incidence","China","Female","40-44","Rate",1992,69.4915197092793,0.428,74.3559260889288,64.6271133296297
"Incidence","China","Female","45-49","Rate",1992,76.3507844288471,0.428,81.6953393388664,71.0062295188278
"Incidence","China","Female","50-54","Rate",1992,77.290896426759,0.428,82.7012591766321,71.8805336768859
"Incidence","China","Female","55-59","Rate",1992,86.2322149068904,0.428,92.2684699503727,80.195959863408
"Incidence","China","Female","60-64","Rate",1992,89.415455106694,0.428,95.6745369641625,83.1563732492254
"Incidence","China","Female","65-69","Rate",1992,97.2894724850439,0.428,104.099735558997,90.4792094110908
"Incidence","China","Female","70-74","Rate",1992,100.550882769879,0.428,107.589444563771,93.5123209759876
"Incidence","China","Female","75-79","Rate",1992,107.065454396385,0.428,114.560036204132,99.5708725886383
"Incidence","China","Female","80-84","Rate",1992,123.429899129079,0.428,132.069992068115,114.789806190044
"Incidence","China","Female","85-89","Rate",1992,124.289012778967,0.428,132.989243673495,115.588781884439
"Incidence","China","Female","90-94","Rate",1992,130.682887074895,0.428,139.830689170137,121.535084979652
"Incidence","China","Female","95+","Rate",1992,151.311469616275,0.428,161.903272489414,140.719666743135
"Incidence","China","Female","Age-standardized","Rate",1992,46.6902611313278,0.428,49.9585794105207,43.4219428521348
"Incidence","China","Female","All ages","Number",1992,6594.19731045179,0.428,7055.79112218342,6132.60349872016
"Incidence","China","Female","<5","Rate",1993,17.193496452732,0.432,18.3970412044233,15.9899517010408
"Incidence","China","Female","5-9","Rate",1993,22.9715197523017,0.432,24.5795261349628,21.3635133696406
"Incidence","China","Female","10-14","Rate",1993,31.0899222878863,0.432,33.2662168480383,28.9136277277343
"Incidence","China","Female","15-19","Rate",1993,35.4289183979311,0.432,37.9089426857863,32.9488941100759
"Incidence","China","Female","20-24","Rate",1993,45.6865899817396,0.432,48.8846512804614,42.4885286830179
"Incidence","China","Female","25-29","Rate",1993,48.0918275244376,0.432,51.4582554511482,44.7253995977269
"Incidence","China","Female","30-34","Rate",1993,53.6820167424056,0.432,57.4397579143739,49.9242755704372
"Incidence","China","Female","35-39","Rate",1993,58.2132668104368,0.432,62.2881954871674,54.1383381337062
"Incidence","China","Female","40-44","Rate",1993,69.1952320800888,0.432,74.0388983256951,64.3515658344826
"Incidence","China","Female","45-49","Rate",1993,80.0824402218498,0.432,85.6882110373793,74.4766694063203
"Incidence","China","Female","50-54","Rate",1993,79.3483553861328,0.432,84.902740263162,73.7939705091035
"Incidence","China","Female","55-59","Rate",1993,88.2729220269425,0.432,94.4520265688284,82.0938174850565
"Incidence","China","Female","60-64","Rate",1993,95.0503982851652,0.432,101.703926165127,88.3968704052037
"Incidence","China","Female","65-69","Rate",1993,107.189881588529,0.432,114.693173299726,99.6865898773317
"Incidence","China","Female","70-74","Rate",1993,109.769157555705,0.432,117.452998584605,102.085316526806
"Incidence","China","Female","75-79","Rate",1993,106.656206262472,0.432,114.122140700845,99.1902718240991
"Incidence","China","Female","80-84","Rate",1993,114.819813754714,0.432,122.857200717544,106.782426791884
"Incidence","China","Female","85-89","Rate",1993,120.657866449031,0.432,129.103917100463,112.211815797598
"Incidence","China","Female","90-94","Rate",1993,132.532011733444,0.432,141.809252554785,123.254770912103
"Incidence","China","Female","95+","Rate",1993,137.922921328473,0.432,147.577525821466,128.26831683548
"Incidence","China","Female","Age-standardized","Rate",1993,47.7392113467359,0.432,51.0809561410074,44.3974665524644
"Incidence","China","Female","All ages","Number",1993,6863.37855565001,0.432,7343.81505454551,6382.94205675451
"Incidence","China","Female","<5","Rate",1994,17.4587622687957,0.436,18.6808756276114,16.23664890998
"Incidence","China","Female","5-9","Rate",1994,22.6970553641862,0.436,24.2858492396792,21.1082614886932
"Incidence","China","Female","10-14","Rate",1994,29.2154018871985,0.436,31.2604800193024,27.1703237550946
"Incidence","China","Female","15-19","Rate",1994,37.4479984003886,0.436,40.0693582884158,34.8266385123614
"Incidence","China","Female","20-24","Rate",1994,42.1895714318715,0.436,45.1428414321025,39.2363014316405
"Incidence","China","Female","25-29","Rate",1994,47.1472346252241,0.436,50.4475410489898,43.8469282014584
"Incidence","China","Female","30-34","Rate",1994,57.7681674046588,0.436,61.8119391229849,53.7243956863327
"Incidence","China","Female","35-39","Rate",1994,61.3864007767955,0.436,65.6834488311712,57.0893527224198
"Incidence","China","Female","40-44","Rate",1994,64.6292557935491,0.436,69.1533036990976,60.1052078880007
"Incidence","China","Female","45-49","Rate",1994,80.5766962644541,0.436,86.2170650029659,74.9363275259423
"Incidence","China","Female","50-54","Rate",1994,75.7347515443832,0.436,81.0361841524901,70.4333189362764
"Incidence","China","Female","55-59","Rate",1994,79.2258142019068,0.436,84.7716211960403,73.6800072077733
"Incidence","China","Female","60-64","Rate",1994,83.0197200008588,0.436,88.8311004009189,77.2083396007986
"Incidence","China","Female","65-69","Rate",1994,102.518417812942,0.436,109.694707059848,95.3421285660362
"Incidence","China","Female","70-74","Rate",1994,102.774586319198,0.436,109.968807361542,95.5803652768545
"Incidence","China","Female","75-79","Rate",1994,110.333699110401,0.436,118.057058048129,102.610340172673
"Incidence","China","Female","80-84","Rate",1994,119.903167073974,0.436,128.296388769152,111.509945378796
"Incidence","China","Female","85-89","Rate",1994,121.624117700001,0.436,130.137805939002,113.110429461001
"Incidence","China","Female","90-94","Rate",1994,120.703429101539,0.436,129.152669138647,112.254189064431
"Incidence","China","Female","95+","Rate",1994,124.386933074156,0.436,133.094018389347,115.679847758965
"Incidence","China","Female","Age-standardized","Rate",1994,46.734431332703,0.436,50.0058415259922,43.4630211394138
"Incidence","China","Female","All ages","Number",1994,6825.67690045506,0.436,7303.47428348691,6347.87951742321
"Incidence","China","Female","<5","Rate",1995,16.7494843537417,0.44,17.9219482585036,15.5770204489798
"Incidence","China","Female","5-9","Rate",1995,23.518710693605,0.44,25.1650204421574,21.8724009450527
"Incidence","China","Female","10-14","Rate",1995,26.4057601306145,0.44,28.2541633397575,24.5573569214714
"Incidence","China","Female","15-19","Rate",1995,36.3927350379242,0.44,38.9402264905789,33.8452435852695
"Incidence","China","Female","20-24","Rate",1995,43.0441532772311,0.44,46.0572440066373,40.0310625478249
"Incidence","China","Female","25-29","Rate",1995,51.6600318612113,0.44,55.2762340914961,48.0438296309265
"Incidence","China","Female","30-34","Rate",1995,55.1508994538454,0.44,59.0114624156146,51.2903364920762
"Incidence","China","Female","35-39","Rate",1995,61.6035123083804,0.44,65.915758169967,57.2912664467938
"Incidence","China","Female","40-44","Rate",1995,69.3164176153023,0.44,74.1685668483735,64.4642683822312
"Incidence","China","Female","45-49","Rate",1995,73.4588729930654,0.44,78.6009941025799,68.3167518835508
"Incidence","China","Female","50-54","Rate",1995,79.4886418827634,0.44,85.0528468145569,73.92443695097
"Incidence","China","Female","55-59","Rate",1995,86.5836418361725,0.44,92.6444967647046,80.5227869076404
"Incidence","China","Female","60-64","Rate",1995,95.8611841075768,0.44,102.571466995107,89.1509012200464
"Incidence","China","Female","65-69","Rate",1995,96.5324600449755,0.44,103.289732248124,89.7751878418272
"Incidence","China","Female","70-74","Rate",1995,102.325711623202,0.44,109.488511436826,95.162911809578
"Incidence","China","Female","75-79","Rate",1995,106.483170741723,0.44,113.936992693643,99.029348789802
"Incidence","China","Female","80-84","Rate",1995,111.974699530638,0.44,119.812928497783,104.136470563493
"Incidence","China","Female","85-89","Rate",1995,125.782870873199,0.44,134.587671834323,116.978069912075
"Incidence","China","Female","90-94","Rate",1995,140.480100233795,0.44,150.313707250161,130.646493217429
"Incidence","China","Female","95+","Rate",1995,129.85273908289,0.44,138.942430818693,120.763047347088
"Incidence","China","Female","Age-standardized","Rate",1995,47.0483240066786,0.44,50.3417066871461,43.7549413262111
"Incidence","China","Female","All ages","Number",1995,7042.84666808048,0.44,7535.84593484612,6549.84740131485
"Incidence","China","Female","<5","Rate",1996,16.7751965808416,0.444,17.9494603415005,15.6009328201827
"Incidence","China","Female","5-9","Rate",1996,22.009648459638,0.444,23.5503238518126,20.4689730674633
"Incidence","China","Female","10-14","Rate",1996,30.7778823707882,0.444,32.9323341367434,28.623430604833
"Incidence","China","Female","15-19","Rate",1996,35.0892496047981,0.444,37.545497077134,32.6330021324623
"Incidence","China","Female","20-24","Rate",1996,42.2659688631487,0.444,45.2245866835692,39.3073510427283
"Incidence","China","Female","25-29","Rate",1996,48.9730378919186,0.444,52.4011505443529,45.5449252394843
"Incidence","China","Female","30-34","Rate",1996,51.5753763837049,0.444,55.1856527305643,47.9651000368456
"Incidence","China","Female","35-39","Rate",1996,60.2893176346452,0.444,64.5095698690704,56.06906540022
"Incidence","China","Female","40-44","Rate",1996,66.0859010147494,0.444,70.7119140857818,61.4598879437169
"Incidence","China","Female","45-49","Rate",1996,75.5935883195065,0.444,80.885139501872,70.3020371371411
"Incidence","China","Female","50-54","Rate",1996,74.5789710955142,0.444,79.7994990722002,69.3584431188282
"Incidence","China","Female","55-59","Rate",1996,80.5787170233662,0.444,86.2192272150019,74.9382068317306
"Incidence","China","Female","60-64","Rate",1996,95.3836099919614,0.444,102.060462691399,88.7067572925241
"Incidence","China","Female","65-69","Rate",1996,95.1980935958338,0.444,101.861960147542,88.5342270441255
"Incidence","China","Female","70-74","Rate",1996,100.891288625087,0.444,107.953678828843,93.8288984213312
"Incidence","China","Female","75-79","Rate",1996,111.142891620102,0.444,118.922894033509,103.362889206695
"Incidence","China","Female","80-84","Rate",1996,114.899958863146,0.444,122.942955983566,106.856961742726
"Incidence","China","Female","85-89","Rate",1996,135.024629645821,0.444,144.476353721029,125.572905570614
"Incidence","China","Female","90-94","Rate",1996,130.921087843764,0.444,140.085563992827,121.7566116947
"Incidence","China","Female","95+","Rate",1996,136.570773577901,0.444,146.130727728355,127.010819427448
"Incidence","China","Female","Age-standardized","Rate",1996,46.4299832289841,0.444,49.680082055013,43.1798844029552
"Incidence","China","Female","All ages","Number",1996,7097.82041657313,0.444,7594.66784573325,6600.97298741301
"Incidence","China","Female","<5","Rate",1997,17.6328024198979,0.448,18.8670985892908,16.3985062505051
"Incidence","China","Female","5-9","Rate",1997,22.9626140461691,0.448,24.5699970294009,21.3552310629373
"Incidence","China","Female","10-14","Rate",1997,29.3036699682281,0.448,31.3549268660041,27.2524130704521
"Incidence","China","Female","15-19","Rate",1997,33.5824597923506,0.448,35.9332319778152,31.2316876068861
"Incidence","China","Female","20-24","Rate",1997,37.1241331287641,0.448,39.7228224477776,34.5254438097506
"Incidence","China","Female","25-29","Rate",1997,45.0328363644333,0.448,48.1851349099436,41.8805378189229
"Incidence","China","Female","30-34","Rate",1997,54.3447249739808,0.448,58.1488557221594,50.5405942258021
"Incidence","China","Female","35-39","Rate",1997,57.2032701850067,0.448,61.2074990979572,53.1990412720562
"Incidence","China","Female","40-44","Rate",1997,68.7651253713623,0.448,73.5786841473577,63.951566595367
"Incidence","China","Female","45-49","Rate",1997,75.3196920138587,0.448,80.5920704548288,70.0473135728886
"Incidence","China","Female","50-54","Rate",1997,79.700319683732,0.448,85.2793420615933,74.1212973058708
"Incidence","China","Female","55-59","Rate",1997,84.1864154458244,0.448,90.0794645270321,78.2933663646167
"Incidence","China","Female","60-64","Rate",1997,85.2180027841077,0.448,91.1832629789952,79.2527425892201
"Incidence","China","Female","65-69","Rate",1997,95.9475513394732,0.448,102.663879933236,89.2312227457101
"Incidence","China","Female","70-74","Rate",1997,101.321335602425,0.448,108.413829094595,94.2288421102551
"Incidence","China","Female","75-79","Rate",1997,113.546363151294,0.448,121.494608571885,105.598117730704
"Incidence","China","Female","80-84","Rate",1997,123.890364423987,0.448,132.562689933666,115.218038914308
"Incidence","China","Female","85-89","Rate",1997,125.345499093845,0.448,134.119684030414,116.571314157276
"Incidence","China","Female","90-94","Rate",1997,121.399593751674,0.448,129.897565314291,112.901622189057
"Incidence","China","Female","95+","Rate",1997,146.378920091442,0.448,156.625444497843,136.132395685041
"Incidence","China","Female","Age-standardized","Rate",1997,45.8779673042294,0.448,49.0894250155254,42.6665095929333
"Incidence","China","Female","All ages","Number",1997,7172.48526368973,0.448,7674.55923214802,6670.41129523145
"Incidence","China","Female","<5","Rate",1998,17.5942295500891,0.452,18.8258256185953,16.3626334815828
"Incidence","China","Female","5-9","Rate",1998,23.1475038540133,0.452,24.7678291237943,21.5271785842324
"Incidence","China","Female","10-14","Rate",1998,26.0182361573389,0.452,27.8395126883526,24.1969596263251
"Incidence","China","Female","15-19","Rate",1998,33.5744219039072,0.452,35.9246314371807,31.2242123706337
"Incidence","China","Female","20-24","Rate",1998,41.2368922799242,0.452,44.1234747395189,38.3503098203295
"Incidence","China","Female","25-29","Rate",1998,49.38583749301,0.452,52.8428461175207,45.9288288684993
"Incidence","China","Female","30-34","Rate",1998,50.6274037204997,0.452,54.1713219809347,47.0834854600647
"Incidence","China","Female","35-39","Rate",1998,70.2936877104273,0.452,75.2142458501572,65.3731295706974
"Incidence","China","Female","40-44","Rate",1998,58.1142686805588,0.452,62.1822674881979,54.0462698729197
"Incidence","China","Female","45-49","Rate",1998,71.3456875149742,0.452,76.3398856410224,66.351489388926
"Incidence","China","Female","50-54","Rate",1998,77.3447412739303,0.452,82.7588731631054,71.9306093847552
"Incidence","China","Female","55-59","Rate",1998,81.7604963014153,0.452,87.4837310425144,76.0372615603162
"Incidence","China","Female","60-64","Rate",1998,89.2457502885231,0.452,95.4929528087197,82.9985477683264
"Incidence","China","Female","65-69","Rate",1998,100.505703254896,0.452,107.541102482739,93.4703040270535
"Incidence","China","Female","70-74","Rate",1998,98.600235695966,0.452,105.502252194684,91.6982191972483
"Incidence","China","Female","75-79","Rate",1998,98.3719033586982,0.452,105.257936593807,91.4858701235893
"Incidence","China","Female","80-84","Rate",1998,115.873614778104,0.452,123.984767812571,107.762461743637
"Incidence","China","Female","85-89","Rate",1998,121.483329253903,0.452,129.987162301676,112.97949620613
"Incidence","China","Female","90-94","Rate",1998,127.573549974824,0.452,136.503698473062,118.643401476586
"Incidence","China","Female","95+","Rate",1998,138.364744657178,0.452,148.05027678318,128.679212531175
"Incidence","China","Female","Age-standardized","Rate",1998,45.6690063332978,0.452,48.8658367766287,42.472175889967
"Incidence","China","Female","All ages","Number",1998,7245.08755766629,0.452,7752.24368670293,6737.93142862965
"Incidence","China","Female","<5","Rate",1999,16.6132899556893,0.456,17.7762202525876,15.4503596587911
"Incidence","China","Female","5-9","Rate",1999,23.6490103954968,0.456,25.3044411231815,21.993579667812
"Incidence","China","Female","10-14","Rate",1999,26.1119529156148,0.456,27.9397896197078,24.2841162115217
"Incidence","China","Female","15-19","Rate",1999,33.0788071562049,0.456,35.3943236571392,30.7632906552706
"Incidence","China","Female","20-24","Rate",1999,41.8465753089244,0.456,44.7758355805491,38.9173150372997
"Incidence","China","Female","25-29","Rate",1999,46.4214437953082,0.456,49.6709448609798,43.1719427296366
"Incidence","China","Female","30-34","Rate",1999,55.9542825817165,0.456,59.8710823624367,52.0374828009964
"Incidence","China","Female","35-39","Rate",1999,56.5821799251892,0.456,60.5429325199524,52.6214273304259
"Incidence","China","Female","40-44","Rate",1999,68.0406711096209,0.456,72.8035180872944,63.2778241319475
"Incidence","China","Female","45-49","Rate",1999,69.3870319810464,0.456,74.2441242197197,64.5299397423732
"Incidence","China","Female","50-54","Rate",1999,73.6560835875107,0.456,78.8120094386365,68.500157736385
"Incidence","China","Female","55-59","Rate",1999,82.568670166785,0.456,88.34847707846,76.7888632551101
"Incidence","China","Female","60-64","Rate",1999,90.3454210086124,0.456,96.6696004792153,84.0212415380095
"Incidence","China","Female","65-69","Rate",1999,90.5152774889294,0.456,96.8513469131545,84.1792080647044
"Incidence","China","Female","70-74","Rate",1999,98.5334436538188,0.456,105.430784709586,91.6361025980514
"Incidence","China","Female","75-79","Rate",1999,101.941064094746,0.456,109.076938581378,94.8051896081137
"Incidence","China","Female","80-84","Rate",1999,120.597481725957,0.456,129.039305446774,112.15565800514
"Incidence","China","Female","85-89","Rate",1999,125.193018850974,0.456,133.956530170543,116.429507531406
"Incidence","China","Female","90-94","Rate",1999,120.485542483225,0.456,128.919530457051,112.051554509399
"Incidence","China","Female","95+","Rate",1999,136.752155268817,0.456,146.324806137634,127.1795044
"Incidence","China","Female","Age-standardized","Rate",1999,45.1839497674806,0.456,48.3468262512042,42.021073283757
"Incidence","China","Female","All ages","Number",1999,7313.03761535247,0.456,7824.95024842715,6801.1249822778
"Incidence","China","Female","<5","Rate",2000,16.3111959322346,0.46,17.452979647491,15.1694122169781
"Incidence","China","Female","5-9","Rate",2000,21.3834825637525,0.46,22.8803263432152,19.8866387842898
"Incidence","China","Female","10-14","Rate",2000,29.3050326617053,0.46,31.3563849480247,27.253680375386
"Incidence","China","Female","15-19","Rate",2000,34.2238842274503,0.46,36.6195561233719,31.8282123315288
"Incidence","China","Female","20-24","Rate",2000,42.7063844500355,0.46,45.695831361538,39.716937538533
"Incidence","China","Female","25-29","Rate",2000,46.4990878954727,0.46,49.7540240481558,43.2441517427896
"Incidence","China","Female","30-34","Rate",2000,56.2872725243864,0.46,60.2273816010934,52.3471634476793
"Incidence","China","Female","35-39","Rate",2000,57.6396852565277,0.46,61.6744632244846,53.6049072885708
"Incidence","China","Female","40-44","Rate",2000,65.9342046206487,0.46,70.5495989440941,61.3188102972033
"Incidence","China","Female","45-49","Rate",2000,72.6334674199902,0.46,77.7178101393895,67.5491247005909
"Incidence","China","Female","50-54","Rate",2000,78.4752760531685,0.46,83.9685453768903,72.9820067294467
"Incidence","China","Female","55-59","Rate",2000,84.3215227962525,0.46,90.2240293919901,78.4190162005148
"Incidence","China","Female","60-64","Rate",2000,89.5028968800981,0.46,95.768099661705,83.2376940984912
"Incidence","China","Female","65-69","Rate",2000,95.2141863058072,0.46,101.879179347214,88.5491932644007
"Incidence","China","Female","70-74","Rate",2000,108.920399332218,0.46,116.544827285473,101.295971378963
"Incidence","China","Female","75-79","Rate",2000,112.829736420759,0.46,120.727817970212,104.931654871306
"Incidence","China","Female","80-84","Rate",2000,110.486655134963,0.46,118.220720994411,102.752589275516
"Incidence","China","Female","85-89","Rate",2000,128.672108924451,0.46,137.679156549162,119.665061299739
"Incidence","China","Female","90-94","Rate",2000,126.997257547381,0.46,135.887065575697,118.107449519064
"Incidence","China","Female","95+","Rate",2000,128.001503928351,0.46,136.961609203336,119.041398653367
"Incidence","China","Female","Age-standardized","Rate",2000,45.9532009976066,0.46,49.169925067439,42.7364769277741
"Incidence","China","Female","All ages","Number",2000,7596.27733297826,0.46,8128.01674628673,7064.53791966978
"Incidence","China","Female","<5","Rate",2001,16.5577009890383,0.464,17.716740058271,15.3986619198056
"Incidence","China","Female","5-9","Rate",2001,22.2904733167563,0.464,23.8508064489292,20.7301401845833
"Incidence","China","Female","10-14","Rate",2001,28.6592645022544,0.464,30.6654130174122,26.6531159870966
"Incidence","China","Female","15-19","Rate",2001,32.9216983407952,0.464,35.2262172246508,30.6171794569395
"Incidence","China","Female","20-24","Rate",2001,38.9811640334123,0.464,41.7098455157512,36.2524825510735
"Incidence","China","Female","25-29","Rate",2001,49.9514839332313,0.464,53.4480878085575,46.4548800579051
"Incidence","China","Female","30-34","Rate",2001,55.3050723586974,0.464,59.1764274238062,51.4337172935886
"Incidence","China","Female","35-39","Rate",2001,56.21837717625,0.464,60.1536635785875,52.2830907739125
"Incidence","China","Female","40-44","Rate",2001,61.9548395805456,0.464,66.2916783511838,57.6180008099074
"Incidence","China","Female","45-49","Rate",2001,77.2315553764001,0.464,82.6377642527481,71.8253465000521
"Incidence","China","Female","50-54","Rate",2001,84.6064661605608,0.464,90.5289187918,78.6840135293215
"Incidence","China","Female","55-59","Rate",2001,79.791210133489,0.464,85.3765948428333,74.2058254241448
"Incidence","China","Female","60-64","Rate",2001,83.3906291808257,0.464,89.2279732234835,77.5532851381679
"Incidence","China","Female","65-69","Rate",2001,108.372822447703,0.464,115.958920019042,100.786724876363
"Incidence","China","Female","70-74","Rate",2001,102.266034425493,0.464,109.424656835278,95.1074120157087
"Incidence","China","Female","75-79","Rate",2001,108.152392934316,0.464,115.723060439718,100.581725428914
"Incidence","China","Female","80-84","Rate",2001,113.627593004553,0.464,121.581524514872,105.673661494235
"Incidence","China","Female","85-89","Rate",2001,127.921770931405,0.464,136.876294896603,118.967246966206
"Incidence","China","Female","90-94","Rate",2001,124.097785635689,0.464,132.784630630187,115.41094064119
"Incidence","China","Female","95+","Rate",2001,141.284042108173,0.464,151.173925055745,131.394159160601
