# synthetic, for demo only — 非真实数据,仅用于冒烟测试与展示图
# 行=细胞;intervention=该细胞被敲除的基因,'non-targeting'=对照;其余列=基因表达
intervention,G00,G01,G02,G03,G04,G05,G06,G07,G08,G09,G10,G11,G12,G13,G14,G15,G16,G17,G18,G19,G20,G21,G22,G23,G24,G25,G26,G27,G28,G29,G30,G31,G32,G33,G34,G35,G36,G37,G38,G39
non-targeting,1.8834666538360398,1.9588031451142114,7.386528713871934,3.692432360780318,4.260597683105733,4.156653785327173,2.9201405562638305,6.40709803022971,3.716555749721639,3.0171656759148107,4.208573643859536,2.459132672314886,4.6676169624146695,4.980444108951809,2.8279060269108713,4.462762341151906,4.134004653168528,3.207063732860438,3.5390414993131247,2.6090523465855298,7.050154386939521,6.654447748334839,4.614995053065821,4.268755976248457,4.9289349735128445,3.37675011208125,8.662170136505729,4.622986347883736,5.08706680472381,5.453065984423766,0.8510108803569407,4.147850147362749,5.671318677448335,5.425775192579402,3.1881508112370165,0.7941308239017637,7.119773060214662,3.3346128737831826,7.347840120834904,2.5918735583698806
non-targeting,2.357216673194396,2.451286944465493,3.233382820601834,0.819794297523956,5.117677314573851,4.802584569629693,3.93333843446943,4.133719758148137,2.4700648041293904,4.237282462576865,5.029121794527922,6.170002663258624,6.539499260273321,3.080364617742342,5.202118348992212,3.2897995816719465,8.488589214193102,5.690864052435921,4.381820938716883,2.976739327277674,6.049866956389424,2.938747859949933,3.6460488137169955,3.4826962762040714,6.167603681184822,2.289791226034849,8.032700681467885,6.197230111216113,7.035595892138135,1.219757333801577,5.440382503649456,2.3192035984040595,5.156182815838078,4.4113613010122155,3.7035187372020753,2.720801724753767,4.0925224903774495,4.439550103969401,3.340623077300335,0.8341624755954158
non-targeting,2.6091138801062366,4.197586221865851,3.3626192188520725,5.328741678739237,4.876485240693539,3.3329698635024894,1.211920623321642,3.118381237945967,1.067413216302462,2.5494887368113694,0.40608412839343266,6.267251821150375,5.374397090229703,7.233439347184485,0.42828548870755556,2.6873171769490374,3.515296107813236,4.715149493252922,4.2478926618902575,5.575690174130638,6.123949555506299,5.1778166049826675,2.8287827445558884,8.975826361099694,3.644554605244817,7.5567221318728475,5.539152564583582,6.412981140499918,6.153183049723892,7.506564732901806,2.228119251508983,3.177825756780059,7.232114663937628,6.111759848427825,3.5619891086187696,4.1829946470168995,4.230034605590796,6.428145000287972,5.430189282247318,4.682394565392029
non-targeting,2.278970006098,4.223630497836163,5.108327538363843,2.4625490607436764,5.007741457284966,7.235672731649782,3.2147335417558685,9.035340105199062,2.9263456475527128,5.572781439816682,4.520882368617217,1.0468488917966556,6.049982249440582,4.817703897508962,4.752127030104655,2.1121019788610904,6.720211762432735,8.643374793934147,2.9549208634076303,3.8497513298911787,8.573055560293994,2.4945470363178344,4.094952288215499,5.981421431167415,4.745839491098301,3.0225349356787685,6.923830318779876,4.794709123533302,1.5788735057801486,6.15191758998725,1.772079359031531,2.4030233272266153,5.628295329717699,5.514101873731546,4.390173087775017,3.3090486813447573,5.042781305455062,2.626596115975887,3.0335875187263905,4.475727742110203
non-targeting,3.100366006016725,3.4127048365030324,5.543820108267708,3.2430971213697593,1.2216307212677218,5.2369254850577525,3.1010442585551448,7.667873354885737,3.6703858587887783,4.911346653692105,3.7873423901190377,3.009424962229459,5.090196848837957,5.571099208266522,3.757439891660157,2.529157630431298,6.0527835645048285,3.3252228591837696,4.718400105025333,1.8177042210923484,7.177805495190539,2.1364171714291653,2.021141455343768,3.9978880239163486,6.020928495571955,6.214594560355634,5.481723541059878,6.356309627999656,5.406399910827789,3.689024015111106,4.855260364703829,3.9610283434120888,4.800334093301253,4.936734692662252,0.7314268080349469,2.6102197153463864,4.303823781148534,5.918692652876603,4.26269788302672,1.7307493500499962
non-targeting,3.8244543453691446,1.3492305258337334,1.0485499213670906,2.486745639247662,7.308391787543318,8.824696809105552,2.4243126485512545,7.325135417224125,2.314600699215429,1.3904817294547178,4.3887104086553315,7.15726611819834,6.221616596026543,2.654191707392564,5.721975459388763,1.5466508250801652,3.4960417873663716,4.983680988744452,2.523832430104612,4.640493401196348,6.895903804544666,0.9014396981569295,2.607807478210849,7.023516084938912,4.729662026446543,7.401106942244555,7.003080675857336,5.897533363607411,5.063441118509214,6.7679332063651705,3.1804912038437343,0.7018885603474843,4.015595775535594,4.46577522138371,5.146753972172032,2.453368950871175,3.5593802153185004,3.978642079400256,3.8379711593532244,2.2636733443091277
non-targeting,3.1363564871577596,1.851082927877333,3.874049244741969,3.4002672128991938,7.43768477809297,5.807500607179098,2.042702296850887,4.804246910756589,1.1287124894733411,3.2474829529805658,1.368578962964115,3.6460312583578465,4.005873012890232,7.702535551569332,0.24695905698562148,5.698153228141788,6.9180444577094,5.355259777799299,3.004710790130297,1.7906049753124331,4.707417870838392,3.2219354852366164,0.0,8.922310736152543,4.974606784702847,2.2035363568169912,5.843565665405658,3.845377969374482,4.123934229745377,5.421488615214559,0.6691782398552157,4.114200864329286,5.8496024616410525,5.440013473204322,2.0496049837019825,3.1847742585883703,6.254743271620934,5.890194485924946,6.018245229272275,4.086984878924388
non-targeting,3.8092077249140166,1.5022433005892717,6.1845686159927835,1.7959399289999858,4.519681287786297,3.769886095367521,0.8013712791303962,4.333902221277397,1.6745552920008946,2.0372481649827434,5.824444991448381,3.597232714854268,5.808524519746903,4.1832486631878805,0.8543360055604026,2.2425823478152136,6.071970684477433,6.742102478321491,5.980769609523335,4.553150699079611,6.086566269956747,3.7332810242392664,3.4391942408121343,5.970918490647679,7.010536521540915,5.2893531041361035,5.4580442096675705,6.5846082892430955,5.084530478204002,8.743844028417877,0.0,0.0,3.347563486928386,5.424374037929359,0.9299253716543876,5.710116074833723,6.095732794202346,4.212771950163345,2.130974378897223,5.226119997429905
non-targeting,3.7848513905996892,1.5541059552387382,5.956186208237739,0.8080478917125591,4.060441143067067,5.0885429770707935,4.850609197013961,6.541393877056902,0.42132272628048983,5.3617778651787855,4.15735708833297,3.3778434178653782,4.381468865500062,6.858108176472398,1.6724857176737664,3.3496536726731247,3.704719030841407,4.267611252787658,4.37655809543444,2.0171954642598373,8.091482874044054,2.5413052668733878,1.104343338740035,4.6396066932389655,5.784511688793412,6.088859565477201,6.318733733768317,4.18754381273673,6.23634130000286,8.690231700659947,1.705532576939118,2.5431313778375224,6.314195809172622,2.985704839619827,0.0,3.5291849612050727,6.386329799785978,5.017388335011479,4.233351689732532,1.9062138541453157
non-targeting,4.254915279558711,2.988236991818553,4.381991879589578,2.4046439144303777,4.997135264634141,7.150030302351006,2.132902614849389,5.0050016306634415,2.0440943411535737,1.9109512655562466,3.731304274036547,4.538480099578217,4.2486110988903505,5.435653425866979,3.5482169733298736,0.9574200324799262,6.354514020468166,9.512179789156313,2.022687366901825,3.3883070982854733,7.608667008284119,3.0935827259285715,6.801936900933704,6.5061846462157655,3.613105443790352,8.10082734866942,5.556454929812954,5.036832913824043,5.964870993728036,6.318441041046766,3.643258904567013,1.766273519106951,6.326614220434321,4.679192482129731,4.266492272680109,2.3832447749241994,5.0703008293507885,5.023969596958745,4.569322703228266,2.7694946955476647
non-targeting,4.432629118839774,1.3253867710822078,4.334149078164848,5.165649558320458,7.56223281158502,5.921077138773514,2.1089575242886456,4.88933992580351,1.1219407849690886,4.422539569916809,5.422916223061064,6.535539189633526,7.211113732616662,6.162024941302068,2.723188392536314,5.456094790510967,4.705853054511028,7.390285048330673,1.982068496915732,2.6726710250980297,5.5803865615127775,4.96226842443108,3.546795229378321,5.755953140119415,4.593796209975031,4.354529311924323,5.705695351865241,6.028017519871378,5.35104430970566,4.738787166478618,2.5196818432342654,3.444013040568305,4.652931245033503,2.991740011273441,0.07248243057077586,1.4362241811159384,7.007238253755537,2.925696712966513,2.9690411494259776,1.906654225435099
non-targeting,5.691552508998729,2.5034715697964125,2.2918453823808536,1.5526814435971783,3.7030287729329467,5.540128216426988,4.1831634298998654,7.630477432279601,1.3771465554020899,3.034428651217633,1.4744535675383612,5.502792067076621,6.472639178576916,4.987013740335394,1.6409609402976622,2.339571200791189,1.3654016657628265,6.050344325328924,4.679212897426416,4.686104423424588,6.668111584256128,4.627745502595329,4.9634729589223845,2.7767824682876134,6.218078387338187,7.002118557919708,2.8316786044680153,8.011432256352311,2.186422170540821,4.282215135792331,1.3824384880988076,0.0,3.7480292437177525,5.62842461563711,4.607147872463931,1.7534071407182694,8.951145484027773,5.064525023453212,5.3966217900105615,1.5320975185142511
non-targeting,2.558328932453885,0.31381104222148215,3.652380539581195,1.2025620279955613,2.3038248198799796,5.101903090358549,1.7323506996355333,4.446416566738006,3.094462493152532,3.008378448866544,3.1959031787343792,5.494533248732993,6.495897817912766,6.086260038859469,2.5503585775140145,1.9757995135239907,6.6505893698831935,6.052445072260946,6.359225514529719,2.780234494101724,7.91811814396479,2.558675445600091,1.9848262643161783,5.374585809678935,5.692572176115474,5.808263918076415,4.7449421840285115,4.881995755390753,9.427206469917088,4.846606272132606,0.7645818345117794,3.6896360000243162,3.8244158576109113,5.59419888224157,3.818337338019541,3.947627532478549,6.688245659064993,6.550982121799956,3.4863991615789853,1.7115281092937926
non-targeting,1.7928470402188408,4.871339761933259,7.176974471917311,3.2720151963325037,7.751558257685434,4.532297693516065,1.419139095451907,5.882187656701603,1.1497219458280448,2.51015399231035,2.3995856749910276,3.7368848788945823,4.314780512566287,7.008813506832131,0.5490278386065945,1.0133334859724517,1.1249955971839825,4.388078853331937,2.843836898691203,3.806008695897059,5.576650738024891,3.7910270799817622,1.9532118048846452,4.298090542753171,3.904619534861573,5.418548805723941,7.29033485259787,1.981186152834951,4.559241296902179,6.386718370730229,4.066457376609511,3.038383934198775,3.795768825192562,5.659017226342276,2.5171314537793776,2.925156504354619,6.2836596951915,6.699632887842107,6.562772037534762,4.76867175168735
non-targeting,3.7857552396238923,0.0,4.71013334484081,3.6668810282424023,3.066877568148577,3.292255416999384,4.002063312851654,4.608408690119182,3.92474276129791,4.640909031199172,3.754931476997633,5.073961246437397,4.764537120566822,4.867861268330037,1.1962310144358792,3.4531030870609776,5.769503372652243,4.811133184586967,4.4569739823034755,2.2855362131665116,8.294186212153807,2.8718443801415776,0.14200663357454157,7.255535370101589,5.961414625462534,1.9699098328563114,3.2816478548653327,7.302248309311215,5.344886608156924,4.3025617551938495,0.6425260247413656,3.427232828149942,3.9941874453540303,5.868519486998397,2.6669443880689343,3.443296854071183,3.7627517047017776,2.523769294324155,5.126251520886074,2.8537640231926815
non-targeting,4.84229371024276,1.0828213358566372,2.603180717695004,0.8199725933202404,5.418780510997902,4.414934344105953,2.8010158316328613,3.856057977966737,2.8609945943750534,3.7669061862825552,3.4531409556993413,1.0565887720335376,5.690388587288631,5.584226722655798,1.1955627224358973,2.712024438902385,4.144645211570783,6.024220320820249,3.08658757640465,1.4391460306875363,4.3763136634303885,1.572018110982822,0.0,6.123473901172221,4.925366007665295,4.422108773233367,5.452039748916372,4.111933640960611,5.882066341101086,5.50763187792334,2.8743904885160303,1.0754411686757965,2.7279318692110435,0.1504135628551735,0.7733240404667976,4.455566716556508,2.4818517108126663,3.773298128466681,5.143504837228313,2.430915023485485
non-targeting,4.73381861588524,3.2171255587950736,2.560044233850916,5.974047749366242,6.914392406489432,6.626116106560136,2.538417108628618,6.245085566272377,0.03852395980433654,1.2354089541141338,1.5536915021881237,4.831312221901899,6.109367164967091,4.371192019604065,5.177359030011053,2.7780683466620912,6.337922514491633,4.959316998853592,6.752256514953409,2.8979302186126787,3.12719374435824,2.5168170924295574,4.292522173853352,6.766435087562838,7.124069417192714,3.1014618964040372,6.256855107245877,5.245999607413978,6.533286162640884,6.53940120333967,1.861333852187156,2.8543915748625204,4.309537163319081,3.294663054644041,3.1105325875789274,1.834736247691878,7.500515356779052,5.40075822451597,3.1805176757105147,2.9909296089263084
non-targeting,4.838182161406855,3.2158399227761842,3.039511254422,2.485474779824812,5.031484490713245,5.263030826578633,2.828607751535371,5.266093527848514,3.108478896719438,5.131822855216883,2.543426674705577,4.929554401502289,4.196412910061747,6.247888144314709,2.2669773392750994,3.5331800612667594,4.500988071440428,4.1007339079724066,4.503630406182144,3.0269146281970167,7.5571337978471504,0.6791150918815441,1.8545247821688478,4.4925820681822355,5.374323551540782,1.2759128110170272,5.396912674644817,7.756645288877007,4.663860876819675,5.2008040252884475,3.1104215491949585,2.392014439187856,5.3334605221800375,2.8532257368690117,1.7915310501196267,3.7571680671045184,5.2163284148604365,1.9461029879077953,7.0592326183458685,3.9676475184841364
non-targeting,3.45888068450007,3.325280468228607,3.7345387282179123,5.253702796258661,3.7899610947211855,4.282933264532666,0.0,6.5076099726446,3.004163022921233,4.241121494131288,3.1368646511402334,2.171478346782355,9.250519579708023,5.033250303555263,2.3869831444464302,4.005547898693763,5.171763477537725,4.813996691438307,2.3248750880502844,5.785708904126253,6.8931195625850386,5.019278441895347,1.5385163933553623,5.669675199176079,5.591759485913964,2.9201844756951285,7.769456582549884,7.6089634638029136,5.266260311939075,6.002554592677477,1.2371766075975579,0.0,6.236416667017795,6.405762869782449,2.1440666639086876,2.7232232803678107,6.628010799420833,3.513014817578777,2.63777951467926,0.813295590950335
non-targeting,5.40186329893061,1.301291610406599,4.039604431331021,3.066205932796215,1.498048879584018,1.3739206704642397,3.2102215468035125,5.631612655435864,4.324860297754769,6.0558699623373,5.494155801391696,3.234096463139576,7.440241721301117,5.781996589925974,5.047186503313968,4.255179357224758,5.534449719422443,5.304865827171859,4.653777056812358,4.56872712938174,5.287209800052748,4.478832693476856,3.3825949575289225,6.7127828330836055,6.902464716809936,4.816592253427602,5.009551416666824,6.37231117757164,6.716164895287351,5.589371776770293,5.378656437316446,3.4219506696767126,7.361887980438257,6.629398672774445,1.8190029068744658,1.4828892600897157,6.567603209136488,6.3819716807319615,2.350666319478761,0.12764646094390253
non-targeting,4.922123781814472,0.0,6.268765968350088,3.4620896829490615,4.354690542819878,4.358675728171086,3.323051737093609,4.723094823055317,5.85399121660077,5.684020895882702,2.5713050211352506,2.2400106378644997,4.737448899597789,6.632340464883116,4.406873587641212,3.32671687167762,6.417821059217425,4.916901156975595,4.038065197826648,5.359912050466428,7.997183770770223,0.5754887633292376,0.47415135088628624,3.715541213444096,4.8511845031511935,4.8526861169730635,8.086289422873223,8.118820281656571,6.199131789691133,6.740734433757812,4.529365054833583,0.5979830228029166,5.295949994516246,4.965698603243631,4.989495379447078,5.921144784421491,3.833265128231446,4.488155964215813,3.3668838255588325,2.685717772923792
non-targeting,3.7075584392087277,1.9368565145240029,2.497540125076046,3.4628659089780705,6.906241381305518,7.854401509402037,2.2538614238331394,4.610352297815021,0.0,5.227976448003455,5.182725525657103,2.02365048309518,6.1669705123922745,7.208912968729834,1.8714422862450428,1.9182771649966315,4.521752996594736,4.2560058287391955,1.3058492525626892,5.829243635347739,7.8379468062291195,3.922859269785548,0.5175549284411745,8.378822616898875,5.803489430171266,6.231884589586086,7.948077237374266,5.688684404417793,8.186226776577643,6.082537104945266,4.4158520380943385,0.7407040918287837,2.963581942397613,6.48964118968666,6.023618889161902,3.3466800180053053,6.863990720277366,6.594822006670272,3.284114342785812,1.438186893849113
non-targeting,3.2578450094423492,0.43096975150266803,1.8998463845971219,2.9288415161776413,6.050951069390108,5.0632711495587985,2.4028909051325016,1.0508901811514706,0.15653082480017555,3.4823919006342487,4.615970073745839,0.8598468169223663,6.280386670943491,5.898908914255378,5.050410315230035,0.6131133230489709,5.20666072118351,7.442148013834811,4.124835218567425,3.436992632920853,6.703598192552651,3.1190824341355157,1.9097354691257449,2.6787074107673843,3.7528571505224324,4.732473971556542,4.722317962904143,2.377938631709629,5.736496522984732,4.0318950986794135,5.316780525406382,3.857836283893464,4.186627763631815,3.04805381774026,0.8024675418226939,5.058981857228427,6.018994166098955,3.307268610476116,8.166575222466943,1.0860701368174412
non-targeting,0.6851396262672167,3.205708371102273,3.9645029225098103,4.217370235989085,5.2010018896266805,8.166825996999062,1.6313676683630214,4.590661491218044,3.521255197875986,5.019516106390929,4.960631028997069,2.0078267177553872,6.4600638902584375,4.239949470908996,3.411281715960606,2.1783927212768255,5.516098169762359,2.959054621218179,2.1537240774768365,5.002939505437142,5.171679320055448,3.5763953350895425,0.0,6.158558205057723,6.146252251954744,3.9764790608982814,4.665365792029471,6.068150835996902,6.387803871533654,6.659087164162654,1.6403226323412745,4.683371405455505,3.644643482348432,4.547544423461489,3.1491223268184236,3.7597223330839094,5.545917669982227,6.361492656034924,2.090436434257232,3.7292738637823897
non-targeting,2.5576774956584205,3.110783648653456,6.031835931782706,4.114925100233096,4.505093772664035,4.853863043966418,1.5299191625664608,5.150808383511354,1.4420839262329932,1.9512261538547013,4.842479103935322,3.8625960136165407,3.7461840894119236,7.600013261840449,4.874197241662986,4.935431887117954,6.024485773711852,4.567924708438164,3.6556043731466237,2.9067217688944558,4.72705566883028,4.021554989716505,3.75964220461493,6.77927069610249,3.3803022694487828,5.570415317508138,6.058731856321218,7.058341292034223,1.5902880836615152,7.182844393263579,2.036291213386863,3.0600282681383195,2.801967612451449,6.692656190006747,5.610146418293006,3.9812416656146556,6.767504153889959,2.5813910701201848,4.089074769512221,4.084832848062306
non-targeting,4.606664028062612,2.4145009273847706,3.0296676650181102,3.5305409722638155,5.90405435581264,6.5984266800074405,0.1050451118802549,4.759537570543569,3.0008325197644727,3.2442501020378693,7.114513725136327,5.632220954599477,8.154118030826757,8.987559553272956,2.490142379916114,2.922728844174699,5.175090655713888,7.2212162819461,3.6318186047657246,5.689074102180566,4.091277481480907,2.84982677245174,2.3825265345215607,6.679677534253234,6.796462493278893,4.08153473812118,7.694707637938544,6.323239221864091,5.939614495526233,7.400882299859091,0.6092639950705516,3.012795725719284,1.8779596827836618,6.764248211659754,0.6013152371590897,3.185614550162292,3.883579160193825,5.553585066297094,5.10021601303647,0.12096160404365053
non-targeting,4.005205597724834,0.5137809088631446,3.163774610195536,4.569700682669367,4.496832973196275,6.3516041676080155,5.609447283618308,5.7793039682974445,4.101605427332583,0.694078882320075,2.7131388648574664,3.6088129419217987,3.157803813044951,5.298803272098599,3.0969734712902373,2.550990670144743,4.18259628498933,6.70073257267291,4.811560203014455,4.9622930075951395,5.562680856136629,6.56399676888032,4.726687354353945,4.9555305291380405,4.566333134200364,1.6589872411054554,6.639625349706061,7.424508802682216,2.6638511240409306,5.125820057363831,0.9087848117091175,3.136409316284337,4.753704354410625,4.713707065048828,4.36946499207611,0.8143705692871657,6.023681025085256,1.3843497591149143,3.9111584478133263,0.807303937985226
non-targeting,3.8056672507800675,0.22764439214039323,3.129800106254782,6.865757297431486,6.189326580705392,3.868450460517696,0.0569984187399637,4.6217848579085805,0.8089359367901741,6.323335073511664,3.0517483947307893,6.2048529396940335,5.631717221861247,4.408041587401977,3.297604325026123,1.1936166272415112,4.570680419034297,5.958832435810474,2.7382718847008,2.4161124076639275,5.973417369924066,3.3417785060519396,2.16105818256635,5.503349990174346,4.392813041668326,3.2351417252122943,3.809577498581822,3.9061612962454513,3.4977787113996914,4.1649630539610065,2.7969904506441567,2.3495065159785398,4.168230480424723,6.529993237053387,2.8321533303566238,4.891652050107614,7.303316407214256,3.5965761701905317,3.5922194454016974,2.6019091673795134
non-targeting,1.7816826778752213,3.031150970925242,3.604770598889278,0.5783234169383187,3.1956543467307883,6.08477170412459,2.193155728262418,5.684175306319473,2.3448021547018802,6.424286690211204,3.224768050273668,6.086747354677347,4.361367333686095,5.972725677570193,1.435012692402526,4.2301688829982345,4.709231818949002,5.443867261264251,2.846964115563778,5.398242287418889,5.307355414419097,2.5246658991342463,0.29493851034690866,4.14132466326929,3.3054548455095905,6.104908621290142,4.6257111873580685,4.693831625408525,7.4716343512547025,4.089542708161335,2.0563178893000753,1.8598342563040353,6.452817601921771,4.560938881535332,3.420313407059094,3.3046895015708477,7.075595260944575,2.98998149643392,4.647644624864438,3.005200800855064
non-targeting,3.7165753123568703,3.454874531405455,4.676065347560253,4.183317932925949,4.5766646225004575,6.470807236887948,2.6966880903278607,6.410734901387729,3.3959100444549977,2.4219883729662435,2.683915563666079,5.71041675512144,5.714063868579232,7.0077051519725035,2.99688503674315,4.170440774316027,4.455773575050394,1.0857975191333105,4.048386827035565,2.1293274335652517,3.4935057394994695,1.709041932838692,2.2585862395107963,8.836733288135342,0.5402805437993381,4.538258172571556,9.21206780046755,4.106970573976155,7.200304638033412,2.7926513371859896,2.992878309620552,1.763568579298972,4.960802978207031,5.8085083440877385,6.050443467084145,3.871766700692816,4.715266938180793,5.034596905085875,3.921809076275389,3.6623940850477785
non-targeting,2.5059647037900468,1.4525424960452007,4.726197039290331,1.9164118222715925,4.929637191784896,5.955033360295571,0.349851960131468,4.925050155910955,4.3283361678673975,6.357860402930399,3.9100873056304946,4.300323005336873,5.287511073996876,6.589685238190099,3.8056854542129104,4.065565060920917,5.666258247347144,5.125320824679023,7.8883046621698565,5.552249797611562,5.885257199728902,3.54480367379967,4.567391125775156,5.292845343875233,7.200230955852684,6.730099159902334,4.423213088756994,5.211528875748873,3.4652566062149863,7.352829342764958,2.9383893309399367,2.4465863602182125,4.941679266631832,5.2078307551858565,2.8818943686172407,5.721625194644597,8.200485667257903,3.9828590590756656,4.24525529590226,3.8593825666878487
non-targeting,4.036643665687195,2.5919082144171215,4.530399975764938,4.242051560680189,1.7041612666708823,6.3691572662809195,2.958665265109798,8.48256267221906,4.798697546311639,4.404702274675528,4.508078332647616,1.1227422295434368,4.765305656669906,3.4196043314784386,4.037040783966365,2.6205496666643775,3.9202316588248243,1.1796708647535246,3.991314974255601,2.090899781247899,9.138579977915082,4.633257492834458,5.3979263328473195,1.2980724951059335,6.527265021435653,4.226563280141789,5.766071142188229,6.74226251444507,2.896325115331643,3.9295119265880913,1.9770647707133082,0.0,5.585236699639301,4.076102188220325,2.0603181535350936,3.285384376034015,2.0231807859325395,2.9307469316472914,4.180647942611015,0.79402145939539
non-targeting,1.5250268446292934,4.111879204293679,2.1369310977608893,0.2799515839869926,3.953165879444363,5.005942029701559,1.6484303681274506,5.375203685669784,2.2898071449792963,2.152114680402966,0.0,2.3320080768091627,6.276082720498036,5.768753243317275,5.2701720526861315,4.496828898966884,4.325770321114459,6.559324592095891,1.5010395154781677,3.888969218254305,4.984086665356854,3.8228673797498813,1.5392746376567503,3.210576363253659,3.1755973658542667,5.399475011623711,6.257739664145211,5.238729453580367,6.374271476205064,7.347622416691666,2.1886240399925336,0.0,5.667145137250771,3.4588917071686662,1.1492413774984813,3.454042742120737,7.227623183638787,1.5770400773929318,6.792049289756527,3.893364722545855
non-targeting,3.4147191882685854,1.206704345268538,2.971768872945715,3.1302812626083565,3.4148715675166557,1.6793357604825667,2.903243707472017,5.565968490210013,0.32427538498338393,3.217654160439479,4.871849539288422,5.027190110656752,4.271874551764732,6.0484026557597765,3.8141696283720257,0.5770724016706219,6.5588310555713,3.3153635344636285,3.6948422591766814,3.9277994474819673,6.14277744488326,0.8609221352688232,1.2478529439511887,6.914522809211989,5.291136794116053,4.008399335285145,3.5811766346656255,5.341005275321244,6.313876915708038,6.42570338148432,2.3943730273255794,3.884086380796262,5.83679204703691,2.9412617227744247,4.446651966527325,2.7998439875351897,6.935601167755676,3.1310935606973826,3.4631257230906636,0.31099213113838475
non-targeting,4.101993103367235,1.621790131069237,1.4314723471408204,2.9372191287553835,3.7750794512405044,7.64545569505181,1.708652910563214,3.7315868995818215,1.5567467920654163,2.713113623028618,4.934676169436649,1.7053547639782982,9.407299480047008,3.324784674377989,2.6582294885847237,4.7453171352545915,5.520231401594421,8.250500918964386,5.2491109383904355,1.516038994329636,5.806214296584544,5.286957966456692,4.345714124559432,8.961974336886968,6.119041012991591,2.0929591113903676,5.366918945228492,5.359855906349805,4.221199884654092,6.6369716646123535,2.41116181679076,2.1571542657702323,5.5772983287140425,5.062995628142802,1.522601167403269,4.366354979652998,6.689486293035602,2.925515054584946,5.017796955683054,1.6152524522673688
non-targeting,1.4095425138642712,3.119234356889732,5.15482278127415,2.8064874515363107,2.388576421885688,6.326454153989234,0.0,7.198683291479945,4.696176315647799,7.522237008870636,3.2492125914491674,3.8541224249811936,4.375229913313374,6.680658373582868,4.145954403314122,3.1801401400957987,7.373975359554649,6.533533513170628,4.309951508447093,0.225338138667865,8.530607842685534,3.196167712457537,2.9283659671950426,3.5837442482857713,4.306640682608401,3.428811352562427,5.6622504090842805,3.625728122518378,2.313189951998777,4.851952038744489,4.733392157919225,5.005405004004223,4.061457231130586,6.590149020598014,1.683647162513184,2.6499610308927117,5.256002836452997,2.8313332531161306,4.143892484742998,1.3531987780787778
non-targeting,1.4722840771993893,1.1347742375672278,4.203426033586492,1.777795243924291,5.1018712438014635,8.088194818308576,1.276987260957452,4.715144604527507,0.0,4.328880776307648,5.032620657420504,3.295652332649931,9.006238013517684,4.088305937767441,1.1027211294865351,0.0,4.023843447544208,4.8426658541227,2.7164556529009993,3.6525450195655935,7.433813666853147,3.535917207268236,3.130992235383033,5.827832778480166,3.538036534784696,3.4717890957245685,5.123225152286002,4.111708514952883,7.787655862506755,6.291479265012342,3.6719270752195623,2.3605578968517396,1.286539176103628,4.347426080935026,0.528753312675041,1.3718948181139545,7.817238379862525,3.595655118097363,3.396865195241085,1.9764606476381357
G00,0.6130655399067676,1.8074691528078517,2.6700972305517787,1.532262008153895,4.6497650726381465,4.423615358145272,2.1465586630037268,6.036526822357311,5.105045603203269,1.6514581302498503,3.379446881694829,2.9534210394078433,4.557118740087432,3.420240248205573,4.686400704353629,5.311008361179981,7.762545668695933,5.885976012451946,3.484613203791944,2.6578772539437834,2.539360835460725,1.5229026451838448,4.716842216082081,5.322465033607467,3.444457097809159,2.1118303776452225,7.722818143295752,4.043490315819797,6.1410331845697055,3.1741431952738792,2.4321554171710873,2.9872443304379486,6.844394426108234,8.896830425542856,1.8722314799135704,3.219442242203586,6.080438633860396,4.439036818112687,3.9524377807076405,1.0173547378579024
G00,0.6300406160828124,1.8827356947215215,3.3852701752519607,2.1019335426569277,7.219281116341682,6.083708036666942,0.8852736255363418,6.39443907507138,0.16024557349188218,4.351067386901251,3.142235658378198,5.155670355759452,9.286529003996886,4.332810099906606,1.3079217168708106,3.821291055068402,5.942060229093329,5.495586762581315,2.2373065880903518,2.676597887180531,6.674830083378481,0.0,3.42290118380985,3.9752664706339775,6.759171641597369,4.53806140566994,8.85762718809403,8.07595007196197,3.6894822291621754,5.862827591256618,4.945963807075785,1.625365993234202,7.92341829985712,7.020959753387661,4.369879640942364,2.134854940835227,3.5206722214174353,6.751024844011381,3.2738410422927404,3.4453923686104737
G00,0.4139904510966718,4.128114144126503,5.273516771629457,3.3895096970393688,6.642994567037124,6.9841723052311995,1.7982778901195635,8.531985915537069,2.0116021306140057,3.2599905389619757,2.753927230739099,4.6531294779566625,6.046434842305599,6.271987659033353,4.23976250553745,3.2120168406092415,8.09066390652562,8.395978145897956,1.988135671411213,1.2266790596011528,4.51051959423048,3.020332377693754,1.8105511911092491,3.216985283034744,2.4154524719724386,5.294971099168558,7.021855772955957,7.332173658135075,3.788122864043849,3.0825154196604014,1.5232023755815203,3.1102663043796697,2.870078987364875,5.293575368070121,2.6180108759694756,2.3420469293767376,7.108413534473501,2.434486625322215,5.434047075219795,4.965124139704171
