"spot","x","y","domain","gene01","gene02","gene03","gene04","gene05","gene06","gene07","gene08","gene09","gene10","gene11","gene12","gene13","gene14","gene15","gene16","gene17","gene18","gene19","gene20","gene21","gene22","gene23","gene24","gene25","gene26","gene27","gene28","gene29","gene30","gene31","gene32","gene33","gene34","gene35","gene36","gene37","gene38","gene39","gene40"
"spot0109",29,3,3,0,8.01553134510014,10.7389409632235,1.91177794613503,2.02461403001178,0,3.07532072805154,5.42856771161658,4.73248861738535,1.97320236442954,6.40498623716134,8.18392149069913,0.909585057829834,3.49440865019507,6.04101329803017,0.994932598228957,2.46469087744293,0,0,0,1.58482715866171,2.15250138199753,7.73208789407055,0.169060249450854,3.70229017871329,2.54406212332044,2.65778703121099,4.48467450322197,9.25878328436753,0,4.36805106755946,0,0,4.96564911295748,0,0,5.5403042279015,1.62552935565711,7.53236911339043,11.4809587767019
"spot0110",30,3,3,2.695801677193,4.66199377471936,2.39667315917231,0.0299486095506456,0,5.7672099052908,4.5521604567568,3.6520298205981,5.1113759391107,0,0,2.54255665517095,3.89247791199995,6.02782531660413,7.16967461266571,2.63765768689733,0,0,0,6.88071941151535,5.41526094749501,9.21610551767921,1.61749649874437,3.8170186697561,6.22888271491247,5.24909140517186,0,0,0,6.27569760893359,4.09110595958548,1.97929562867118,9.12208160142559,2.96701142958194,0.262368267252862,6.09575677146818,5.51452674878589,0,2.23997487827453,5.10599187518532
"spot0111",31,3,3,5.32878156978991,1.53458394628135,0,7.81407699675276,2.47801794589924,0.374726601910262,0.927516679985243,0.474656948144202,0,1.40048772729017,5.4608551312467,9.9997471863241,0.124185434580733,1.33818937230314,4.30037794342518,1.41505333676585,0.121315499735386,0.832963362906989,2.78016451892001,0,1.75022419526257,4.45327372758371,5.75239376371219,0.567592462707331,1.90552721190414,0,5.62044925998285,6.21544601356786,3.74057996160471,4.09786548193826,0,6.94719407280285,0.938731620243724,0,2.06881767010296,4.10921306650393,7.50789755852108,3.35995299184414,0,1.72249245309576
"spot0112",32,3,3,2.37639876987895,2.57485675631879,5.44555450884862,1.69457350301864,0,6.87414361824651,11.6084539031051,0.948721973523349,5.29024746203651,5.78844500741674,5.22033632396241,0.578246734359311,4.32575817784528,6.29467865804571,12.4611588782091,3.39884173018101,2.2504115294653,0,2.04689858381018,4.47104835110117,6.32993010732271,0.828359062467517,4.01669400266778,0.20972570521405,5.42246550394079,4.31789456665829,8.25310873603785,4.52723619046871,7.52352640932645,6.06643145446577,0,0,1.85759812987607,9.68360191508758,4.67133367240476,3.83205310539985,4.23913444270897,6.51363331443961,7.90909337145241,5.37499416124472
"spot0113",33,3,3,6.52146437141257,5.6224816013036,6.91436103869914,6.05022527993648,0,0,1.16298189135594,1.92833532969292,8.87180654501206,3.36445952651335,5.73303963268113,1.05075402908495,2.65574820950546,1.373414084009,1.45194733459699,8.2630504110518,3.07976392052962,3.27818953254449,1.85327449457828,0,3.29119630207346,0,3.93165778870676,1.3608826220983,8.16180655924433,9.28558359539614,0,0,2.3024767164453,3.79106725777726,2.44827898692005,4.79276287764671,0,2.86258653287655,0,0,3.92187323895526,2.43433193951375,4.48345389143505,0
"spot0114",34,3,3,2.30358003753176,1.37553631711549,5.58273358804485,1.90227374638132,0,4.51578474452512,3.83859902581445,4.85392923640196,2.59691262477234,0,0,5.85194703547082,5.27336584097646,2.13539319987412,0,1.66301979853813,4.86666232389837,0.27969677288593,3.09079697074376,0,5.79758489201382,0,2.06876084021186,8.32486239359926,3.22240446031213,8.97336300297064,5.27879569999418,8.31145851406201,3.76709682876716,6.38370886173744,3.86642050447746,0.665075817550176,7.58608901179343,5.11677731922073,0,6.16236793461399,0.321627964863364,0,1.22353524122057,0
"spot0115",35,3,3,0.572675471038543,0,0,0.239633787738535,5.37004626893349,0,7.07713068143494,7.35330911921743,0,10.031303904775,0,2.50284841845988,0.619486781163985,6.40820314129769,0,0.383158977291226,0,4.93375098166157,4.00331296180453,1.54812372147905,1.18603964302154,0.593593303414713,4.32083504879919,0,11.2004929494803,0.143048155922765,3.74057743446612,1.90024253110848,3.09252860084623,3.71984176925119,3.89372056368794,0,0,4.75763306183093,9.04055026387321,4.51691368116739,3.55555512814732,2.66104188168412,2.27017095779067,0
"spot0116",36,3,3,4.00338912791876,0.235677404311031,3.04396307458028,7.25944489742099,1.51502437218296,4.03369778960109,0,6.92473391816299,6.99987283370271,4.7035462406126,4.79203757897765,3.03806608033764,3.32053078919402,3.75205112807587,1.40449438844355,0.0703311429731626,0.937445676992287,3.85335233723781,0.650646497191985,0,6.58770240611611,4.82479089259241,1.63352041745446,3.17961120977398,5.41677405185846,9.75849403179506,7.7487585402355,1.87792689869462,12.6290363523275,8.53975710252283,3.71118517630703,3.32846355601578,0.267851821154267,3.89722920267833,4.32705037994629,1.57337552056327,3.61663916654871,0,6.10233206620541,1.68553112713635
"spot0117",37,3,3,0,0.406779376766312,2.95318761022127,4.12663820069328,0,2.19933783010899,1.64679959783022,0.332634282987815,0,0,2.7960195536557,0,0,4.7154056333087,0.197442229479262,3.08568931916779,5.59411067078128,2.72675799905559,2.27243767002142,0,1.32424319094773,0.971783061588286,5.24140154488908,0,5.46849090320617,0,4.59910707100463,8.43124212093054,5.80329778607872,3.04747438632532,3.10168176233324,0,0.0656831575494716,1.05966734785148,0,8.17773993148413,3.14994127106833,5.66802483912844,1.92732406856959,3.69341788954068
"spot0118",38,3,3,8.6778562017209,2.09475376257366,3.09060374922206,3.90702095954531,3.33297169476333,4.24376249838932,1.17418749967787,0.908877133595954,0,0.830032509602103,0.541370220965165,0,3.77454011878774,3.0296921662049,0,0.514727509971008,2.89578742463688,3.21943247193134,2.39946137446657,0,9.86555718108754,5.6042291821186,1.86859125752202,8.35360614118169,2.53965930294069,9.91181588599458,4.10506718789028,0.30612702041718,5.5476796445115,8.32068406576064,0,0,2.98468647478532,0,0.852082785965378,0,4.30873864118339,0,0,1.07011081714505
"spot0119",39,3,3,0,3.31234164505532,1.05413519947132,0.000827749363710106,7.07806089059783,0,10.3830850664909,2.80587373223182,0,0,0,4.50418521908948,5.55608121451765,0,5.91396341152031,2.79099045982313,0,6.65827962758959,4.64306057672332,0,6.94571236561029,8.67966471709109,3.25575975304471,1.92958930106184,6.79644543336486,9.42187896852936,2.42539911523328,5.52973814707956,10.3333165629521,3.15024737486275,0.733488505052891,0,0,0,4.07648690001591,0.97787541431682,0,3.79465709618041,0,0
"spot0120",40,3,3,0,0,1.71982714753618,4.61886570732022,5.47300571890494,3.70451866786608,0,3.694977833119,0,4.48414828688483,1.42598721470671,0.577408595281678,4.14458429005325,3.24227590653054,0,0,9.22716405153818,2.65191297370093,6.73250955046653,6.98355142368139,3.76054643288715,0,0,0,9.50647642136535,3.74258798972326,7.05433038416842,3.28283631515116,8.41417180524348,5.04402004225819,3.08229648269934,1.04523139709438,1.69205535804332,5.24058284437372,0,0,0,0.623755515893477,0,4.38748291290604
"spot0121",1,4,1,8.45682236547232,7.24467243153567,7.79930677739866,6.97783293030052,7.03174651296425,0.553810389915601,0,11.5145683354716,1.86905743981333,9.8873458356835,0,1.45471658140164,1.54434927568848,2.5878404114388,0,0.882253079225898,4.83797647875372,1.79856325340641,0.0110424411723899,0.375957375320404,10.7369419803227,0,4.23658510527969,6.49180456063342,0,0.718077017029166,3.45248491987296,6.25289841751664,5.97902477447537,1.7662399176688,3.27494516370311,2.68149578330978,2.92727770285605,1.3379589163063,0,1.0463951727572,3.00823724851466,3.33509286151643,1.89584162708466,3.43084339886417
"spot0122",2,4,1,3.14009356568666,0,3.34433115503464,3.54457968033956,0,7.19302973046312,0.132094201305645,6.14373437997883,4.84806260580671,0.600172748214678,2.84651815766637,6.4652673627094,2.64322914265157,0.991061463823758,2.13957850450801,0.892810636933972,0,2.56290468323418,0,0,0,0.674536967464179,4.22028916895123,0,0,3.56771589865524,0,7.26562286726584,0,0.360623786151181,6.22437493121955,3.89690519185656,4.99433153341816,0,5.7217481990625,1.97322605999011,3.69009219789664,2.08976082307594,1.37748373508251,9.40348329287434
"spot0123",3,4,1,0,9.00207972159663,2.82083273251083,1.41676399888887,6.42315525567885,2.55621254672834,7.19417064569341,0.646395404155322,0.248122858951857,8.45558911661944,4.59311941417003,1.41301077632098,3.76319113249915,2.19081269399962,2.26907471674549,0.293894069589887,2.94469508129889,1.58069367568226,6.46862443901395,0,4.31285984724516,0.0449585359568636,0.0883176456821007,1.82445647057977,6.86589961927176,0,0,1.22578302902531,2.60445050998954,2.67702954782663,8.89046215485818,2.79034036375287,1.75784884541401,2.62813869564496,0,4.57930146171666,0,0,3.50218584289017,3.96164305279785
"spot0124",4,4,1,0,8.70551993448737,0,7.55984545460318,4.23336565971008,8.11945103451903,6.00272741606327,9.17682852576979,3.99618146669839,6.99234839120404,0,1.62131429985368,6.93138995762635,4.47821647027365,0,0,2.44795755921494,0,0,7.92771488570203,0,2.76285732226796,4.95136963839605,2.7242749137342,1.37764896152739,4.33223723389625,0.303310790530637,7.5287076841773,0,0,0,2.96691165726991,0,2.1826407564853,0,5.40106889515589,1.20797875749466,5.89697246585939,3.80098817574166,5.28194151663623
"spot0125",5,4,1,5.95277667389038,4.73854474316943,9.30804793603319,2.48368494615927,0,11.0788527245852,3.01730014065297,7.33633476460088,2.92783481503282,4.90391700638115,3.84286343670761,0,3.15831449635198,0,8.66279090494998,4.38433116457863,6.27613280662877,1.02852751351698,2.29260019880956,3.16292173591356,3.32893333756329,0,1.20413845726753,0,7.13860260315896,1.20708036114137,4.4654633328334,1.48832162410458,4.69248341232742,3.27832578322847,5.66217513216615,5.18409993621431,3.69686055854068,0.602627143448413,0.442322276215828,3.96599091536901,0,6.05791229385167,4.20272834152863,3.72889554610644
"spot0126",6,4,1,4.24927852796928,7.39601509094194,5.08512338072236,3.51158003129792,2.85791103020853,3.58416672604213,7.12745612635947,4.73890078731002,2.28927072157613,3.22869826213234,0,2.9691929668209,5.40835693588912,0,2.33628747198119,0.301275923478105,0,2.30743948934225,0,1.7292515271166,6.63145485093601,0,0,0.496026507092746,6.36754095405688,5.09357976091413,1.7973781704575,0,2.96321150741589,2.35793002924034,3.75623072124357,2.00805079506155,0,0.993923256555438,7.25599305537494,0,2.5293094044705,7.55667101877256,0.413694370874684,3.76736725151087
"spot0127",7,4,1,2.31799463590457,5.43709511403701,0,1.82605862014707,7.74173854188331,12.0035069440076,2.51160583270877,5.31069251960056,8.24826655158043,3.21522592227084,2.509482745128,4.64881284344739,0,4.19530059971769,0,2.38053169504796,0.872307794626767,1.73223384165606,5.225542344026,3.12701154704491,0.206462728810861,2.39986431943421,5.1405590001823,3.85031652484999,0,0,3.32722818180721,0.723369844039989,3.41765463168721,3.09813733303162,0.366614718677035,3.30587098893754,4.01955694229625,5.37431687008278,2.35003417901946,0,1.30454458032294,0,2.48133174394889,0
"spot0128",8,4,1,11.4026753484625,0,3.57279846699088,11.0846226766292,0.192887741904009,1.02892135424576,0,0,0.343034931498238,0,3.31680400384261,7.15388808177669,0,0,6.09227297787845,0,3.22074445743883,4.70215476974256,9.18698895423784,3.63747531082624,0,6.71284222933817,0,3.91145958172283,2.31881436320845,0,1.76202193915515,3.39353649557296,2.05665735922539,7.39702235310611,0.421250947995275,0,1.00943987248085,2.60670584703519,0,0.662187469277148,4.23495995787776,1.67212622733784,4.07354250756601,7.38006693644557
"spot0129",9,4,1,0,8.97030212538341,6.53537332520667,8.85079209237271,6.3545210416187,4.31955067153141,10.6604659437457,3.26967231851095,0,4.18090714797339,0,6.88956451928601,0,6.19839875287975,0,0.754662853511325,7.2040538039132,3.67142276488471,0,1.38008364867013,0.83604311799374,0,4.24250742831476,11.2307301883079,0,1.27175400245439,11.3664396599068,2.73293668183318,0.793462222455179,1.98413087671813,0,1.49387168321771,0,0,2.7738295708333,0,3.77280735146513,3.56352594246845,3.29801163810422,2.4612377758416
"spot0130",10,4,1,5.82140717231202,0.110165919193684,0,1.2365612982466,7.97546223157846,3.85651700039242,3.42867581965452,3.22135698577539,4.3603885215205,5.83332677076765,2.11283640040632,5.4316196792531,6.4080884766707,5.7633120472775,2.6174910713809,6.94878113038801,2.56340081441373,2.76148652340564,2.43847414532861,4.53985943675288,0,0,7.71559425145583,0,6.51020651294463,0,8.33767342712278,1.79831914966272,10.4527217013129,3.19084040473676,0,5.06647312904829,2.92464986310336,4.4759289343045,2.88160114415153,6.85121147811576,5.34465004074926,0.609199253985285,2.83064551788753,7.7443609624927
"spot0131",11,4,1,4.68301464827988,8.35723879781253,7.8730910377067,4.84249904494868,6.89764721537334,2.0845119224317,3.82996053991474,10.774489154384,4.88759142766079,8.38511390156553,0.523971008844849,0,0,1.16783409849847,0,4.95443894001947,1.97069441954896,0,5.79098737258768,0.86079429850208,0,1.61480227054735,2.54714558981436,10.340981232203,2.92874625436275,0.718658560656996,0,2.5751959045275,0.831879445038358,4.89780584051197,2.9424278669007,7.09330465391257,2.77864314820219,0,0,1.92351053502106,4.10750486675961,10.5654058754203,4.33120599446277,4.05226634152206
"spot0132",12,4,1,0,5.25493248984844,0,1.96785069243723,7.02667931709613,7.34007753588071,2.54819493898109,2.04483615312258,3.05403347814494,10.6259179932466,0,1.53701971075759,5.87024814161973,1.4295915170427,0,4.27792092208562,5.07066391821985,0,0.903824202501191,4.30682137568068,0,1.85452761752976,1.15842471041924,1.39808730498664,1.39828675728016,6.50130906915209,5.84793344297832,3.65957108087222,1.25804651159712,0,0,5.8933939899115,0,0.909641862719301,5.82169907486617,0,8.10174738308796,1.6102092009048,0,0
"spot0133",13,4,1,3.01503292486835,8.85091589937732,7.73986528478246,6.49749325944262,5.41842728234777,3.65331735010467,2.21731479468089,0.141697243681779,7.54376785096797,4.38231463421511,5.43022127594583,10.0705767104462,3.52068424342391,1.46543871954863,5.53458113337305,0.446601639720409,3.53686208965864,8.64452313653571,0,0,0,6.33878944329596,4.09059067744266,6.4520316889441,4.62882621067331,2.78085272162495,2.84113233112003,2.28835568152516,0,2.4459012689028,0.935626592157088,4.46039648598337,0,0,7.47797373639276,1.4164163256935,6.57188414865287,5.60889412197861,0,0
"spot0134",14,4,1,1.89289816207811,0,5.12821439882721,2.15436588477249,0,1.01219608324315,8.24892018076535,8.0106570737126,8.15981618356649,1.6473431649831,7.41456337068553,0,4.28186653453029,1.37963386028232,6.97013244958329,4.43353762582803,0,7.11086172242364,0.807774875746371,0,0.818697473704199,0,0.283352458526633,0,7.10594119684618,1.7339737362784,0,0,0.884450182043195,0,0,0,5.45155295752316,2.9377791555029,1.27465913992566,0,0.326309630187386,0,2.39017526357281,3.90861267140857
"spot0135",15,4,1,3.31559986474964,5.06804091745421,7.73417395746101,4.11616272373104,0.375478491209177,10.6119074833715,4.84998004341949,2.30713398297049,3.48424936836723,4.8726885360815,1.48602956466362,0,4.28920075275414,1.67626789553123,0,0,0.053594995595434,3.30690098498011,4.26669845119807,0,7.2896159343372,0,0,2.62002272886787,3.46309469836128,1.92724139153656,0,0,0,2.92606702640707,3.23611102906182,2.86194613166444,1.75432033795398,1.95503237379433,2.35844994253088,12.5901436913775,2.01948211545337,0,5.70104002793231,7.11011102251846
"spot0136",16,4,1,6.93497601744729,3.57836317294132,0,6.69453106633964,7.99241998224662,0,0.332345462307806,1.60627426406135,0.818328949834525,3.90072087786237,0,2.50524710642285,0.739735950092134,6.62851759341096,0,8.51526922024623,1.39453560636347,2.37209540069702,0,0,0,2.40130742444577,1.91116339282817,6.49729980225131,1.58969018267026,6.50072977371868,7.94799088254979,2.94466079383934,5.44574251306755,0.611328157298147,0,1.28882565255727,1.37073660290974,0,1.60061848001187,7.30277333058702,0.511647052428175,8.37509078452989,0,0
"spot0137",17,4,1,0,5.23927899634282,3.06073417607279,4.44986718142624,7.38364090100964,8.78576421365265,2.32259777519253,9.78329200018008,3.48974972139118,2.83374452616012,0,0,1.67573456166394,2.76812782930744,0,5.8681254532608,6.46145390169165,0,0,4.51959256310002,5.38340345142296,2.68956661043979,1.60668941174864,2.21703784750499,3.57416471821525,2.6684073708939,13.546111134239,0,0,4.36607884427775,5.90888263975565,2.35490732042409,2.25029022673709,1.51296493497249,6.35483225509872,0.625904206317223,0.927159360178363,6.07154051856945,6.15867973139166,0.884689677923257
"spot0138",18,4,1,2.75021326216502,9.34982850589618,8.67908415602025,8.07746794171722,1.50860881118474,0,7.34159629542024,4.47681315019702,8.43756779214785,0,8.47782404513129,0.85708354706515,1.49122144172486,2.91133187813319,0,2.66668933282996,0,2.77903186763396,0,0,4.81732830845072,9.69020263714881,1.01396134823089,0,5.34463357248281,1.06495819930523,4.39894686590027,0,3.79167880974244,9.4095490757718,2.82387165353552,6.42769277460757,2.36257308303942,5.42823795807748,0.689043270801692,0.538345016864585,3.47319786678714,3.70948469463375,6.39643948573744,5.31709253726704
"spot0139",19,4,1,1.41311210707283,2.95435959091964,3.2931938209609,6.26686917968264,0,7.47386921295887,4.13500579060642,4.44572930681472,6.63037649786245,3.78015753918701,0,0,0.0652434731035296,2.98917514754559,0,0,5.07259750627935,0,0.494938187467328,9.77751145292125,0.579423818909392,0.661329964890774,3.85741960864091,4.9323816944298,4.78506131717332,11.4288080949634,9.21122253319811,6.34326073567728,0,1.00275182004022,0,0,2.8452027294742,3.62731405040807,0,0.583184465423557,7.43198757789049,2.06890707099884,6.21475879701065,3.7539599516012
"spot0140",20,4,1,2.90618679231407,1.27387579545355,5.68860925177697,1.77455439804611,3.71217445334324,5.10028592618363,3.75923225493699,0.645445557772785,0.202343113353982,5.09670453872032,4.23548385985593,3.08604976146947,3.78871324643317,0,1.03489958778859,4.6302382791886,6.93667226115388,0,0,2.40006441479601,3.26878283682378,5.14893532765346,7.09337817557053,1.80508358392565,0,0,0,1.8846454320034,3.40577631927211,0,6.63087630778863,3.98343486320166,1.17367288091154,4.40463095602827,3.58160510556985,0.778196403627225,3.64510727072739,6.54154590984417,4.85087202890021,4.1367819818507
"spot0141",21,4,3,0.22620387067258,2.59718668103063,0,3.23028326000058,0.540447807626695,0,0,2.2071710501923,1.20634619995255,0,2.25849150930415,8.05365648167394,8.11530074813797,0,0,2.23083419041747,0.815030282413702,8.26202933995751,3.73129518611385,3.98988884714287,5.99614232972611,2.97816031588514,6.91661585684978,0,3.98190015063551,8.65020082872118,0,0.367094405135676,0.0884623093854215,6.56095954619757,1.92283999259069,1.10928303278774,4.57189975655746,0,5.24317297416586,0.293140860517357,3.31464986161259,5.51736929023753,0,7.99959983370482
"spot0142",22,4,3,1.41415497099138,4.8399863501944,0,0,1.68696818327784,5.31314748085299,2.37658577932545,0,3.97945520144815,2.83427072179863,5.61368846500837,1.58115873922442,9.69779103512611,0,4.13358336219319,7.65241474017502,0.396174813597743,4.25798223252885,3.2413583470742,0.632094105710696,9.82037087251918,3.03940834355594,1.18591518806597,0,7.2026056684059,0,6.02336082603529,5.50055446925188,0,4.45013109666616,2.28908131455077,4.71919589027756,0,6.42183576277381,5.65061115222487,10.2341352386466,7.12305467655596,0,2.25590956763749,0.0882439291160004
"spot0143",23,4,3,0,0,1.9466077016045,0,3.16379126469929,4.83030482692602,6.32825399365613,1.1056875525757,5.87485103893836,5.96965725861951,3.31540590979845,0.0983624358166719,5.33497951052886,0,6.68575113954843,6.36007225835211,1.59861980542799,2.88748028899819,0,0,2.40245341025412,10.5319144373233,0,0.593830843101765,4.92560720133698,4.87768636705165,3.24222536993349,4.16037980975183,6.72000001043836,2.89165536913825,5.78511872173144,4.72888370316843,8.10408283859162,1.07181487883679,0,2.80364317853223,5.22540651700019,6.85275509875227,8.82439994703063,0
"spot0144",24,4,3,0.626260778960216,6.60180750998133,0,0.742509363679934,0,0,0,0,3.95604919486397,0,1.96794659040733,7.08706278853694,0,3.63729294827833,0,0.97929099262902,2.56910888233087,5.4087641760834,2.82587087449463,0,6.6372523080977,0,6.57864006926133,0.572474824349826,0,4.37781973403122,0,1.56024311409285,1.12579950327572,0.0654509514565484,2.65616349441102,2.37659302043961,3.86834673531322,8.0284041551743,1.44667524916921,8.95944470487314,0,0,0,1.06861622575336
"spot0145",25,4,3,1.68514915275219,7.73890725517401,0.409336737559778,5.64134495278047,2.59574530317009,5.0510542888008,5.95817311248585,0,4.21433999225613,0.407732432605965,0.37381853298992,0,0.75538080430886,0,0,2.02382643748373,1.11697535837301,4.61042332360316,0,4.91179604177328,5.61021933436913,0,2.28328845941795,2.83227955650958,3.85551295048568,0.190484756105679,0,10.2463153771326,0.718775240820414,1.03862219811812,2.14075550379576,5.53494981656015,0,2.96561464015699,6.15726610846126,2.53629634722959,1.28215336176441,3.19096184735931,2.37915952991665,0
"spot0146",26,4,3,3.0848198198334,0,8.75989636536181,0,7.64028823425637,3.51473094897485,4.06864094245164,2.04378091367957,0,1.87146426859741,1.20963344354278,10.3048187425569,3.35885994216664,1.60174459140157,2.2765854724407,9.2678770693853,0,1.71436865766617,2.52955715502722,3.0019272810058,8.83173235138653,1.48138297832726,0,2.15427104248685,1.22635424564514,0,4.68337982048241,4.46626079271909,0.686560667622998,11.513500655224,7.12417079881071,0,6.6779158818822,0,2.51387245482939,9.97006234597171,5.2546024290664,0.641656821460858,0,4.53945285165078
"spot0147",27,4,3,0,7.88244778103399,6.59817574606146,3.22982017073341,6.93567812161572,0,9.60760502988443,7.66209402549087,6.30406712537884,3.63416616235473,0,0.314486593820477,0.587560471263364,6.75758717109226,0,0.860161791241231,3.97512331698959,0,0.134661127162836,7.527433706659,4.59469857504803,7.92157055796305,3.73410623927491,7.22479744430666,5.96229014773118,7.75325006935993,4.10777699553785,0.47111381795617,0,6.66667154147718,0.519310552724655,0,4.40984614158148,3.37100685503224,0,0,0,7.23228968257725,3.60205140734019,1.04937200508917
"spot0148",28,4,3,3.82445917234781,1.66923293527315,0,5.05567572853547,5.31217566107476,0,6.93031156520364,1.50006395730195,0,13.3679169347599,1.40075916331975,0,2.33480676976623,4.1355271373596,5.91050541809626,3.33403864080316,1.60498745482139,0,4.11916314380949,0,7.15852993277504,2.67423580590954,0,6.90616501174072,3.03464054313044,4.08936687243953,9.65498658811772,3.39037915844316,4.82685958005194,4.52327188980022,7.37457776217166,0.915747809303268,0,0,0,0,6.557035106828,1.81315571478427,2.26673944697856,2.80701200884682
"spot0149",29,4,3,6.21673778699373,1.03109371689492,1.40728597171244,5.26968456639439,5.93881391474057,5.42486305370914,0,2.69676024239854,0.434582722182915,0.418276550258167,2.99951952177224,7.40766651864331,0,0,1.90969074790849,0.660276386880264,4.97825790944269,1.30307255471478,0.33150579113309,6.94697251207649,7.26385939945197,0.445761087573121,0,4.82015669138437,12.4017020607165,2.280419069322,0,0.243072203023768,0,2.78706895317919,5.38998470991648,3.08684866810061,5.58839879736333,6.10389035647812,2.83887720793563,3.25618955155155,0,4.3287903457345,2.28805727818106,0
"spot0150",30,4,3,0.804710067963424,2.72946511776802,10.4730043092654,6.48410795700081,0,4.29034727644231,0,4.02620168013014,0,0,2.63583951066809,5.2121276205728,0,5.31590003899753,6.35820606584403,4.30001435552921,5.91128012580157,2.39227207968541,8.1110665879014,5.30865590585211,4.73205783347602,1.94513667144769,4.63064839463065,8.30571794307294,6.31807714409121,1.61326437629739,1.13045851821621,5.87698211614932,0.56198764353462,8.80348941901867,1.8407354787087,2.67474521226682,0,6.57833753990522,0.715438968682494,4.89435080335674,0,3.89600064877277,3.27046156166897,0
"spot0151",31,4,3,2.60491297210849,0,0,4.19212386756865,1.63029275607924,1.10287498469659,0,0,3.3636455403426,0,5.71898046862093,2.59036502068955,2.34213272944012,0.340197101348174,0,3.68315558896222,3.07199639634449,0.630997542977422,2.97105647596515,4.8309368690893,5.66305962520093,6.29003385494632,5.71525054902237,1.81914594442717,10.7758431354511,5.95569583830197,5.32173984600616,2.83986521306315,0,3.16114951152979,0.346450707585311,0,4.77590140520749,1.74714940957317,6.78725976953944,1.49104278339965,7.28507642825041,0,0,0.863763805139439
"spot0152",32,4,3,5.87946048922623,0,8.1789615670421,3.9972949413691,3.97397225612412,0,2.60098996931006,0,1.32639312175464,0.872989442234945,4.98275169155957,0.619752120021807,0,1.94954913320461,4.11484697365862,4.96769070118896,4.27053783868914,6.56427384964418,4.85626231200768,0,8.98038660120866,7.44005727061252,2.20005846913869,8.67131298181653,0,4.10969925213276,9.8622315635919,6.26370867982204,5.80905257270523,0,0,0,0.00277680021346383,7.78492747413294,1.50680861258644,0,1.52974471925669,6.39939391923823,3.35328778433593,0.718419265457061
"spot0153",33,4,3,0,4.47531453600819,0.765250406934448,2.87067445636021,1.52606126619934,1.220728530594,3.57425019711392,2.85407010951749,2.05476549131072,8.24026199294723,0,3.73949460956671,3.28009712146083,0,0,3.49141898863825,4.31874688744653,4.53526350883224,2.83238204370167,3.29090001583836,3.87646051569161,2.96339403229366,6.58477494902731,5.4988236732678,11.0895029703514,3.11429501651204,0,2.33526435659896,5.013879325281,6.61301083730005,2.36574451777904,3.42487344445011,3.05518546166213,5.0521361029899,8.65420281614138,6.20362837147427,3.74531619916392,3.14793927970266,0,4.19824584386373
"spot0154",34,4,3,0,0.261051227934995,9.22618468425909,0.246170663190539,3.82323059315273,3.90362659385007,0.400780681361895,0,5.10987383294585,8.49243206693967,2.62223808730652,0,1.99135372596614,0,0,6.03506230710604,0,2.2769655622047,9.3359189712117,0,1.82595782055677,3.52932817684025,7.94270551370732,2.27509856076415,0.624248649156497,3.05768832044182,2.01837980147704,5.17918289212596,3.53083319479015,3.17983740865465,0,8.05867683216682,0,0,0.0927369203523631,0,6.6092108866879,1.62127096329646,0,3.00240499390664
"spot0155",35,4,3,3.31796575866763,5.56262803370049,0,0,5.44120020395228,2.18450375251276,0.880013674925548,3.11767365503062,1.83742081594648,0.303284662266438,0.187009187426404,1.29038428128295,0.762166042049103,2.47117700542567,5.56501350166788,0,5.81745185065838,3.6058384900366,0,0.797438201799057,7.85478300151505,8.82890984971121,5.00083206986697,3.34329045507713,0,0,6.10358151421254,4.94860021787664,7.22204672368375,9.40263562931608,5.97178393778761,0.523799561914989,5.35641194999708,0.173451102911427,4.80214329133991,7.03733421793401,2.19428989960297,4.92928520139936,0,2.03504007363917
"spot0156",36,4,3,0,2.56734789989563,0,0.773263188839269,0.325410891293923,0.906086003334335,0,0,1.09898690592828,6.08581601746417,6.43246722705603,1.89520091762027,4.1917935788396,6.00287401152592,0,1.06330294578853,3.61368187069425,4.23847453663408,1.16414147489439,2.93082607796453,4.28675223458586,2.36308475850992,0,6.2258709699437,6.41272578304385,6.95098793248868,3.22674961210011,10.0624252797307,6.95818440719272,8.35315823142633,2.19550804113883,0,5.50885632794327,0,0,0.525797249001564,8.30852439598334,0,0,6.36435867407114
"spot0157",37,4,3,0.433415347940046,6.26204834049816,6.32574921227456,8.86515344430454,5.04068649107617,0,0,0,0,0,0.71344972403221,0,0,0,0.106877387165864,1.23259671239415,0,7.07399621151636,1.31136296972288,5.11943245428257,6.41869389382661,7.10568123286775,3.6239154060119,4.03663959146524,0,6.56253277219004,0,5.87619462586155,2.93456035461689,0,0.0873313125501225,3.59167659381301,0,4.61414408151073,0,1.73173425280707,0,0,0,0
"spot0158",38,4,3,1.10571017058905,3.06539371326516,0,4.43139399114265,0,3.60212005182379,0.178794464902327,8.63370477812418,1.73520973993786,4.50607362666466,4.93937085841452,0.250836072002951,4.01075934241213,0,5.97326890126805,5.03114286967057,1.83100327258054,0.882471003582032,0,3.07691290033056,6.80657806089307,0.335698681362542,6.31075215248601,6.58442261101182,10.3616503292414,1.10272696187633,5.35013327380113,0,4.41871679854368,6.44586000705269,6.47383495318735,0,3.90188565481606,1.86576139691829,3.40157716937711,5.80408020741645,2.20108582279685,7.90035317681628,0,6.66978553547691
