# synthetic, for demo only -- generated by 577_spider_spatial_ccc.py
spot,LIG_IF1,REC_IF1,LIG_IF2,REC_IF2,LIG_IF3,REC_IF3,LIG_CO1,REC_CO1,LIG_CO2,REC_CO2,LIG_NS1,REC_NS1,LIG_NS2,REC_NS2,LIG_NS3,REC_NS3,LIG_NS4,REC_NS4,LIG_NS5,REC_NS5,LIG_NS6,REC_NS6,LIG_NS7,REC_NS7
S0120,3.1633112208203067,0.23537717138420072,2.87678505777611,0.2700602881279417,2.9573975856912544,0.28646970943478633,0.12376945726520948,0.26442393031913886,0.03416263958388502,0.4904336975036747,1.5624387818400225,1.445983230833464,2.18763660597547,0.4095680424062687,0.8895370326885013,1.2943298657260003,0.20419641385411738,0.7831272321313725,1.5555079532824416,0.3385874072079687,0.954692087916987,0.10143727594027628,0.5134323759785983,0.2500340419927404
S0121,0.08082497747857165,2.996765307974103,0.0,3.1019320924045095,0.15330916820041754,2.74084427520885,0.027417605205556056,0.07084380950631533,0.35664409744775094,0.02306530513001584,0.6391250546420385,2.947910391171572,2.1804273259091618,1.6860828099722978,0.9028435704098733,1.987976196236798,0.10137358694461511,0.41739108974384376,1.2697789543137386,2.5112625352685356,0.45472559740328955,1.3152296153367298,0.32700740233468245,2.036706850511797
S0122,0.0009777750859583378,2.6366001800170924,0.0,2.919864905415613,0.33393334007004094,3.1276769873033783,0.3504739121516104,0.38954105430704333,0.2636385313781811,0.0,0.8295567397741279,0.7175508261706635,0.5128719899791695,0.6913578480905317,0.9840208517959692,0.9531391989677129,1.2008052588094456,1.4031875132046634,0.9172504536457633,0.7241406028310177,0.774310717844502,0.23117973743536246,1.59117076750039,0.9047235010095016
S0123,0.1521264066807884,2.6844026752857086,0.0,3.196870676096381,0.0,2.6515412119913435,0.030302956539455445,0.29732634777610256,0.07797280616534959,0.19149349932923118,0.648444653883429,0.3239533192344787,0.2401872363602225,1.0055971600702227,0.2998484147005896,1.0582588780802058,0.7141869147839441,0.5838738593619058,1.0513964268671894,0.4478465814097225,3.224670242204862,1.2207953640454852,1.4718905968072733,0.6897394308156114
S0124,0.34873306322890685,3.0073558938962432,0.0,2.988610468311365,0.0,2.843593973399651,0.4529151034266617,0.2539246784714881,0.03759859184958392,0.5239881720710662,1.1253205898455403,0.4898144988328519,0.6644718809564917,0.191192064816952,0.42126017275781436,0.8279178168337525,0.5073207584588929,2.547761383749105,1.7793859575750455,1.0161168578050372,0.669533811018964,0.27529729619664683,0.36663336298296517,1.5606204365295737
S0125,0.19509098575659956,3.2571952299363773,0.5805899854989123,2.8782216097962054,0.2182389387158472,3.268930741873548,0.13856980658445026,0.18952007218941783,0.2314590138052082,0.24023553415401272,1.071388767222754,0.2956287154635928,1.5554745590663248,2.577520200972387,1.9365533731464952,2.159255474861347,1.0456717167463918,1.0915794143573083,1.2354223563320048,4.036239469659742,0.3042903902975548,1.5958115295862376,1.5984704417957547,0.6179973653869987
S0126,0.0,2.446453157239249,0.21821562950644324,2.92202717193615,0.1250413548761374,3.0891890725770894,0.037599072601292305,0.3077636231499128,0.09763361187190814,0.15008255020678588,2.8886577343085023,2.181756931148147,1.88970509903341,1.0821480558654792,1.750687524689912,2.8143090700595095,1.222021702194167,0.6036118539576706,0.691497583753248,1.0516889076171834,1.001146834374422,0.2274276370216794,1.1994191296145265,2.436372001740698
S0127,0.45657323891223744,3.086431644950395,0.2449218951534959,3.5051599246939578,0.29296479565917743,2.923880548063368,0.0,0.2573469153731149,0.0,0.0,1.5863772301607901,3.5195344800160826,1.1057357835055257,1.0801142030496282,1.672179289872706,1.039029542502737,0.876700463994564,0.6314815377416149,0.5450633735015584,0.8071064440554047,1.0141253297518462,0.46111750117206846,0.8596263300936582,2.0857112928072508
S0128,0.544796375745408,3.2974055013219106,0.07274440870093761,2.5662559794886417,0.0,3.111615255311297,0.26330112757383745,0.21477333325625433,0.11685920463041,0.6394416166702056,0.3463813322573225,1.1133219450020329,1.2542316361012924,1.4236498416690349,1.3666715241074439,1.0546584171666358,0.8949238845741125,1.3554556814176995,1.044642807724801,0.9977318189622307,1.009189719316377,1.856581462914987,0.16541577407339517,2.662658859627505
S0129,0.2736391638307133,2.961743530948447,0.1067822293891409,3.12494702607395,0.23928216906783029,2.984976938061217,0.42380460055654506,0.039746021003109144,0.2848981558137961,0.0,0.37346449679373445,1.6745001200185392,1.1664865927599588,0.041354336112561015,0.6439279684410425,0.863080001244335,0.7072016723892144,0.8602171453909528,2.43594267320236,1.761983759821778,1.4032865050275236,1.0497219938799283,1.461738373965402,3.526661111629698
S0130,0.3934158778360225,3.13755062400661,0.39113767055983334,2.5802223930940706,0.422895904844368,3.003144625587958,0.2683303141342186,0.6234415601906231,0.1554741332950917,0.018651435592940024,1.7513758421301941,1.9886045307835158,0.1949674687719655,2.7526149591122606,0.5886585639100276,2.862792433777765,1.6309392909036213,0.7736344706119596,1.5725188260313891,1.6507513841419363,0.6437936541253715,0.30186045570926273,3.091668765490398,1.3970319696416225
S0131,0.4604899992034528,2.8242327297755496,0.14191572032619615,2.9729416654192566,0.2717046367873208,3.1642046316800343,0.759707916603606,0.0,0.0,0.3425085490210057,1.0628499581851303,3.078096995073079,0.26546632369372947,0.7393784189660153,0.9518551125900311,1.8157119557777606,0.6214288031676029,1.7142055978914201,2.5239248727741352,1.1900358818413401,1.5028218384875565,2.851643398526057,0.5703492757019331,0.9708532853269414
S0132,3.2825248291011286,0.1201584501807808,3.132673484506183,0.04159312871145307,3.034777934940398,0.0,0.5574468631176046,0.30690905471993624,0.44726615534388486,0.0,3.5866486774335002,3.4242882989962586,2.8872157071554656,2.6436745618252337,2.1487250210608844,0.4047833350202489,0.41464138543080375,2.7822630782057773,0.7834051409136275,1.9956280877358445,0.9250975356681015,0.7571429792660996,1.2009547478571614,0.5975305339135687
S0133,3.153524794278156,0.0,2.950998925538746,0.0,2.9760290993585072,0.16008410138867266,0.12311805882074611,0.11993981442464179,0.0,0.518647666345335,3.5800025697308877,0.15206579538104634,1.1018430843455267,0.7181567860824097,1.142852610080389,3.385730239670073,0.6825631855493047,1.5508492916884726,1.1687981311051778,1.0410287019246243,0.2875812114919182,0.8626419368320295,1.5432652856424514,1.495394170935879
S0134,3.1495867617687208,0.0,2.9144617773169883,0.24725939760844073,2.7912872118071244,0.07193295134833677,0.1204931415482327,0.6398868173623249,0.08840871124289121,0.3560482785543389,0.493486470520222,0.6178279811237418,0.10127043808536014,0.5883637932629717,0.4016702126838804,0.06013856209852948,1.1604716712939795,0.5456988581897639,1.3003245285821299,0.8613932668711394,1.654299097654573,0.9254095121385525,0.0928212881175403,3.463091787234595
S0135,3.1299151433366257,0.3856914503063188,2.6482714585995346,0.054990484451951024,2.982000351890053,0.0,0.3174241798713383,0.0,0.044950386361521044,0.4248077679527774,1.3075451072253597,1.0208980206086704,1.309760652338757,1.3541727640490029,0.23816815792676949,2.6707398591123446,1.7017649843492129,0.39458963629200805,1.8366862902798904,1.0237676140731538,1.0742674106314798,1.6897889072798178,0.4953558025249465,0.32106868635146985
S0136,2.725665581363239,0.0,2.505562734408218,0.0,3.3149264632201016,0.0,0.0,0.016184184559916992,0.23704471946785372,0.33952925298741354,0.3778586637830344,0.5558897749951265,0.41815514661867076,3.7266009902600947,1.7895706457460154,2.039204673524586,3.2820277626280188,1.645263112051469,0.7843507926193435,0.6265797103439089,1.4473837504186606,0.8052334198718174,0.28037329307101794,1.2256056123187886
S0137,3.175180789214896,0.036118038749142364,2.9346095247333994,0.359892022693563,2.9702428733499686,0.5420516117659581,0.4915720766331217,0.0,0.3404154519506839,0.15971912063590749,1.7310785915348372,0.8164211507148101,1.9954870976631613,2.1829582492750244,2.6215869244911496,1.0415655137977713,1.0496582343771212,1.5486854729891177,1.5695505885856207,1.7883409061605915,0.32150527311322324,0.9542415168007138,3.0795645890060785,0.24624362387976734
S0138,2.6610465072183613,0.0,3.0141241729983084,0.5087515444972337,2.7775490026628975,0.24618082864630852,0.29040013046089597,0.2808662627376526,0.48169120206525884,0.0,3.1627034251202955,1.379729873204011,1.850820345883657,1.4644361753676731,0.17906607892904533,1.0217524054457157,2.7357998196604583,0.7300866924777261,2.343354744372468,0.6015182516696279,1.723231278110165,2.2976518737359837,0.0866145587825092,0.23564381842401494
S0139,2.801350136218736,0.0,2.6784674908228023,0.522531085574143,2.8769382278086533,0.0,0.2641147277146332,0.0,0.021898781661959965,0.16498113969375985,1.1792534911769017,1.3529136081176432,1.4948487054463286,1.338657944478904,1.831747703176556,0.8988372566350333,0.5772095091053717,0.8733264187315474,0.9563106299519663,0.13037232682874167,3.7926033921047537,2.105772643698634,0.8566833655325682,2.2252453647020105
S0140,3.3258912669520218,0.1065405749763459,2.9913812837413416,0.23973911016286778,3.0502125743189827,0.0,0.3717384169427041,0.08036787631055844,0.34664558433337045,0.0,0.7622827531616226,1.9445581440797872,1.0924173721101258,1.0391277555524978,1.343312214263247,0.423676082266708,0.49162232216212826,0.5726219587830833,0.48720706314700724,0.24286797762187007,0.29859526542747383,0.9091811425931775,1.2996869853437405,1.9864927432843196
S0141,3.2100550406735495,0.0,3.0134381407476254,0.16151453464427887,2.906621500704788,0.121959024972354,0.6307074708422648,0.0,0.2489545969703653,0.3215388275190959,1.404628709003202,1.0382683642263255,2.3326873793799066,2.5640557190126874,0.4927795893705562,3.206488404765313,1.3560326830995504,0.40318027778460375,2.3971503897572304,1.2800465589177106,1.8933703537239246,0.9340053342190193,0.5664216153460665,0.571432951867453
S0142,3.371849572421466,0.2444927494986746,2.4609979984851553,0.48203915522394924,3.1213258207657852,0.5402966332941206,0.2427388380468763,0.26010533853202267,0.0,0.40169495763702545,1.9808756488539836,0.0697539212220567,2.4949368367263838,1.7165249906553257,1.1542780271151492,0.997950942095197,1.5054223239619438,0.6131991031338103,1.6718092754446414,0.5200947023129113,1.0776675260167716,0.05650376456059007,0.11099924324818376,0.37856521847704455
S0143,0.08208140407817693,3.113134604744898,0.0,3.4205958963350245,0.2807109401872576,2.953310466298912,0.17173990728215394,0.07494628531093436,0.6751350638585274,0.5692021577995519,1.9899318079823443,0.7630290435911147,0.42821198292631407,0.2488298496692733,0.3414605964347963,0.4164035471940639,1.1316157413012338,0.06301090700216341,0.2810868032594882,1.678322644252797,0.9326080519139246,1.2046968300145002,0.8843190697621285,2.732595119169296
S0144,0.0,3.0802124115811518,0.25181597343386714,3.283392175718906,0.37224579510116207,3.326749888351004,0.5771799058306446,0.0,0.0,0.2929419101382158,0.7690522516255881,1.2839945676130864,1.4832454471867298,0.4119334499441953,0.8224946435158348,3.0760781557175694,5.2592483332276085,2.2340622147671088,0.9737153681348644,0.9586356385584833,1.7370831086630225,1.9056154987234941,0.5586157015016749,0.4052866504748615
S0145,0.08989070073241429,3.059650197732111,0.24676468234893595,2.76461559944255,0.5058898680662582,3.0879826927046645,0.4418876039977838,0.47140235074351466,0.30487431807742876,0.43114383914879656,0.6259593333537452,2.040196126237153,0.5851096248489636,1.500930541987138,0.993277392562876,1.4040782637734126,0.6055220065035583,0.29408318390986876,3.3209691767541636,1.7790158841613783,1.6073394480354521,0.7711735486675352,1.4030516436342408,0.2948001587876859
S0146,0.17550782431014356,3.3944420512329714,0.0,3.0503362133037304,0.3989646810930902,3.1178126144614735,0.11975503990406944,0.0,0.29748998604943694,0.12571381569246448,1.2575196896326644,1.8432913398058246,0.3729097061763939,0.34616695511035117,2.3124222536412335,1.4668840720062475,2.3902716606794034,0.9775729780549368,1.4817403817199393,0.14564139766581702,2.222740455644281,2.570674273631895,1.7751485873791293,0.41778467133619096
S0147,0.16974717908500242,2.7331015577387783,0.18961201262493374,3.109879036072857,0.0,2.666069872673858,0.20129661216475503,0.39923592250705386,0.2689091955822693,0.08043071549795132,0.8103086881547016,0.9338377719517231,2.4934750389167624,1.0774664895573773,0.790378202704364,3.5514477122557664,0.5037384857399053,0.11235155816719009,1.0431775756713737,0.5975934389082878,0.33358423892615346,0.2003022361299435,0.3691974806392764,1.3199650540702532
S0148,0.4334201196891754,2.9862662834492704,0.405601806340118,2.5475957577706927,0.0,3.2343807304374392,0.24884522898469966,0.024739794003048904,0.07635577945959814,0.31841797270420036,2.389723742908662,0.5842419967957455,1.6553441128603936,1.81812678514685,0.5428244660120741,1.6173216725966157,1.5924180142379976,1.512348539702729,0.4341367078652094,0.43478701895629895,2.281415582837011,0.49042518888019165,0.6083479239967853,3.851187327449278
S0149,0.05968239374913861,3.2831724551298973,0.3442682397477246,3.1173401649051935,0.1310571308850439,2.9162669906815983,0.29045323615124574,0.6003928444738564,0.4068131627851256,0.10338178182077282,0.8026791289775904,0.9677072005438376,1.1607713627964855,1.3612395136061677,1.269461563594279,0.5859319239627312,1.0153767603749957,1.8427049867914849,0.4330480257630241,4.5640154075095225,1.2335842638525698,2.4347674215987025,0.6341381872355337,0.6054032175844727
S0150,0.23800861795073106,3.316134952334509,0.12617855324651636,3.5682479564948473,0.03720616069014637,3.215773113402727,0.0,0.3873876347315366,0.0,0.2672964472069144,1.1173011045301564,0.1803336706158534,0.4667927723125748,0.2944021095490521,1.4903845671504221,1.6155355716112052,1.190718434788628,1.045524494229389,1.7588437022204473,0.6844216678638966,0.193381751236931,1.8534355894296062,1.757453067662903,2.2060375322107992
S0151,0.0,2.6445590876638567,0.033005921668926894,3.1599840414501976,0.0,2.7964575045034716,0.0,0.0,0.18354280283151927,0.0,1.3798722999548014,0.6334467580694144,2.543136776302123,0.43419107682882113,0.5253697826304008,0.4609583808551163,1.3665404595657475,0.9339492156612894,0.469003400838873,0.2391339511375406,0.6746275688276621,0.18671754155684667,1.1054548070298484,1.0691878201570728
S0152,0.26257931951095326,2.9219111395860327,0.0,3.368353270360439,0.03957705145675143,3.044262336877478,0.0,0.0,0.05903133086188539,0.0,0.2885724197854974,2.3004434310033037,0.41257211694169194,1.392588959074611,0.3870194683466304,0.6867947990353579,1.0443383821588406,0.5706985673970792,1.3071401502148186,1.2624646221569102,1.096170824063738,0.2301358285130325,0.3830776623867853,0.1274304815746137
S0153,0.15077713754640917,3.3395302739668153,0.2669549457274143,3.045728682532176,0.03137176659524024,3.088000738484408,0.0,0.3513813013060775,0.030675514483242128,0.35885232525457256,0.6704939537836012,0.9654426290522637,0.33026244345371375,3.4601705380369356,0.4192309431769806,1.263058696434338,0.8923444349868929,2.1969136244919962,0.9541283562094878,0.4012740529738584,0.6625967529324358,1.6135263347373592,2.148146039803181,0.6215267809427801
S0154,2.8125466654288704,0.2770197762997663,3.048775993285722,0.13169541900404463,2.8320380650596984,0.11149167085603337,0.03904399650687437,0.1344054673224583,0.30718694686338643,0.421672518851524,3.4841676106681656,1.323931106889016,0.9500074291139435,0.9103125251484515,2.317965499212536,1.9667990864294107,0.15634731265600973,0.23460886946916243,1.2510484876114567,1.9095785277855144,0.8458512600807124,1.3829767563225093,0.5649991088397037,2.001762482045816
S0155,2.941042659456287,0.19881575786994318,3.15735100152555,0.24531784752024388,2.921052628461249,0.25113629827153916,0.35867766052250105,0.15766437324465862,0.4693696356799208,0.0,1.924313079841138,0.2832529808728149,1.5552646170026192,1.8623541977222393,1.4437088594178846,0.6160683554314391,1.8932683845371345,0.691994961495961,0.8924503693625793,2.1341382148648558,0.5880732758968304,0.8512648350641755,0.6973645860733672,1.9281709296828677
S0156,2.9539560633711948,0.09557882664133581,3.032968453280288,0.0,3.2946127125795828,0.0834007312018728,0.15776771091881542,0.5180597154430244,0.1141860595407835,0.3676535776266052,0.7942136557991671,2.0307161362670656,0.7195466489732237,1.3699880607463972,0.7485758962838521,0.8779172119298552,0.30526542393127687,0.5150708287584269,1.4336382805849313,0.438650644626434,5.116310158001129,2.5113419087213145,0.46831384792817027,0.5473107911122357
S0157,2.932461217665726,0.054049768573063636,3.2046909875868606,0.0,3.04980951031231,0.0,0.24909865125254707,0.01282778165751089,0.3951702724814444,0.06681608174118134,1.7359803162540834,0.8972676562601696,1.0792097143154509,0.5682186618550871,2.0577330160342178,0.8704050868434842,0.721343051348013,0.49959551544320074,1.979769576365913,0.5334631362327308,1.520134100602769,0.6035270396524351,1.1680460730887514,1.6412857428727319
S0158,3.4428353105669207,0.22205476577258104,3.023648133239425,0.46657613929234143,3.6179522690138675,0.5513708456984912,0.0,0.22282344304386364,0.21243516636114962,0.20412629405007748,2.363495738818893,1.2915796385765657,0.583026221799422,1.877254472526304,0.5217749461830922,2.210003250636898,1.2558240818450503,2.1577672127347083,0.9039401462195726,1.1772122087086685,0.997279666466858,0.1090626739252756,0.7917079881081678,0.8897744862448446
S0159,2.97538849942303,0.08690646875387915,3.1961721790329216,0.4930855857166295,3.0426270465049123,0.41223821659036053,0.08458944926976372,0.4386569484130765,0.0,0.5542361039476618,0.8941495539356252,1.500816900471533,0.6404299493109427,0.18442568589789768,0.922773567483554,1.0207206736523304,0.3641743377624197,0.8900527577334224,1.8626515554054857,1.948949272208111,0.387619142970868,1.6892299012341183,2.5810035633702673,1.283183933000728
S0160,2.9390259724556658,0.13935534473888894,3.2177056925916596,0.0,2.927483556515687,0.0,0.3468144154362101,0.4022793720964001,0.13551197668973405,0.4018718085057371,1.8621697463246933,1.9798981780325697,3.1062678396094237,1.7827147855144847,0.3358782139940331,3.355381321945838,0.8915664733483643,0.5669025958712594,2.5980250646925587,1.2792845095154644,2.226813753153656,1.9598373547418753,1.1164892135958446,2.291023854197196
S0161,2.4756372605974644,0.16964967652875934,2.7988683424437966,0.3919997011384661,3.0010332206637167,0.2921110763986532,0.34873811454420045,0.1600968331198319,0.12512852730209628,0.3989679970055482,1.685366650660507,1.1511754713231985,0.8819452996040927,1.4315704571643721,1.9963043820329507,0.6863417320030606,1.7448426071767347,1.25599022431355,1.299381357588073,0.6853503802684692,1.382007225791249,0.6340630165175388,0.49375080987071984,0.5667908885356331
S0162,2.7764481620051304,0.0,2.5479639882823135,0.12826000609849478,3.064122994610885,0.0,0.018856542953023026,0.12777352978683545,0.02583502187363837,0.6771975896142417,0.38370337152101475,0.9137256677987019,2.4348042517758612,0.6166873998848104,0.4849144454776828,0.6398496170135889,0.7075555811179147,1.1812255903455395,1.7279648804344163,0.28914751450336523,0.42516821821382894,0.3727466507026706,1.0285020051000937,0.7164395199724948
S0163,2.9342316438859117,0.28303234347035955,3.3858732140036385,0.23495214362260763,3.108813489292766,0.0,0.24041559659488843,0.0,0.30712073216395847,0.02403016473755057,0.8979691789164252,0.3496062337119101,0.1702336546869917,0.3773984569644182,0.4948453076160321,2.6377473825956996,0.9034346746995505,1.8197894833172996,0.3564261317205977,2.9797184371816727,0.4278914674107235,0.11632891063774461,2.8263558385345156,2.3199807178950675
S0164,2.8285368309558394,0.8785611621038549,3.0641646826780655,0.26505465985876586,3.5191778314647557,0.4084523603497441,0.7497119633705831,0.0,0.2586615469261898,0.0,2.938965601397068,0.25738372369139095,2.0234742020783,0.6649256887501535,1.2904639534030855,1.521705739167538,0.4372305075311995,1.3567041219546174,0.9185814132242234,1.3019767478178486,0.8620508132738638,1.034347291697758,0.34321080364761786,3.5879670135927935
S0165,0.4954268983444492,2.555753340168481,0.0,3.2485876170310797,0.0,2.5739750935881487,0.19560051768609046,0.2795898066436834,0.0,0.019469432442852347,3.419662442558122,1.1341353424489953,0.4876309227941696,0.5305209840857489,0.07905542863678555,2.570683475739401,0.7787215051476555,0.9220293659904386,0.24922802466352437,3.408343761401903,1.0049505826838485,1.3331817621770985,1.460722167693565,1.8328161478206573
S0166,0.10876555615094534,3.081003131047495,0.0,3.0206795504657973,0.3647615145444339,3.231713978394135,0.02670326346438867,0.16552945276444098,0.0,0.13637473664834626,1.9350960041031102,1.2976963447808993,1.6836721153744427,0.7963473774267554,0.26623055439355686,0.31371279481708186,0.3139303680316252,0.9717162706900826,0.6790220149630809,1.4401297519011478,1.4947076069029246,2.0596353253248885,0.1681225974026877,1.2252677828274183
S0167,0.4721110623295631,2.8099524778452736,0.3429685730924571,3.352540498825484,0.20193764940353096,2.936819421856735,0.15655940265945995,0.2187317696415566,0.3061711133014386,0.0,0.6520101621044999,1.4557201232943904,0.48399897129144215,0.7246875873137273,1.6343386134425082,1.0019104110055084,1.147958032797783,1.3139726370314453,0.9277474524946605,3.1141085361324823,0.9070716181609082,1.3932387596795197,2.4610801566930167,1.8210645032356636
S0168,0.16542615851259201,3.1443506443798124,0.08008079221677675,3.0773532099399814,0.0,2.947113349229868,0.22304427688170828,0.45981340240851515,0.0,0.14814294082579743,0.10248596088681426,0.49878839904739525,0.6793361551883017,0.6164025110213609,0.41336908936467326,1.2618227818303847,0.24409737051261812,0.44833558630955034,3.510068301890405,0.4917814047650283,1.5857560649475768,0.677037708394859,0.7120674325856088,0.618613636850436
S0169,0.15930695910539416,3.011639368331965,0.021984645170218226,3.156046068117383,0.3426746955236908,3.1024378049058225,0.16220790482736266,0.0,0.275510288775081,0.06385731702627204,0.5807851175737373,0.6383775704200562,0.36247913319984465,0.17555336845593297,4.163609503327836,1.1960899876224165,0.5861058404106362,1.1631904745315744,0.5516318370029961,0.5245152430085775,0.6631282132108579,1.204852623578795,0.4817468401986617,1.0229328444715398
S0170,0.12780088807187476,3.190463693510616,0.5002204650782417,2.791684352115688,0.46690589020097617,3.145299702998563,0.19216132483087456,0.14095492444183752,0.3952328945272971,0.39593994184944975,0.33618459975840964,1.1190422308413333,1.7065312506949077,0.32616416825780964,1.1092696639399533,0.8893464838797313,1.022215894401309,2.7401362180405826,1.007223336153375,0.835347599661903,0.9089447470807829,2.131627084293984,2.7127474985002187,0.2328463487550726
S0171,0.15094906290536478,3.2938766441271947,0.0,3.5396647526762086,0.0,2.793414205792773,0.0,0.24717774085280445,0.0,0.28810484475251,3.082378866915223,0.7066322012280967,1.8982274346381556,2.0866845702359043,0.16444394416454047,1.1779590204768093,0.8449565778105402,1.0461778021865855,0.47006807766646386,0.4576000011829704,2.283116711535912,1.320407428142839,0.9777040092972408,0.6305107281646317
S0172,0.5796987507624648,3.048105279442045,0.0,3.1174562308012415,0.14776653302700732,3.179431402187516,0.0,0.02396001560637101,0.0,0.04982584305766577,0.18633184292128588,4.471670038415675,0.5019001600060398,0.6321345463777321,2.7110249143612615,1.2257800365507157,1.307698911129394,0.7458165772916837,0.8685088666070975,0.20093017068297253,1.6365915831427447,1.9230046549470414,1.006362819892519,1.3418604207603806
S0173,0.0,3.2830130721035444,0.2028466187620669,3.178249356336275,0.0,3.028342634506306,0.16266619073212563,0.5578692784818542,0.6186079205988237,0.347490211340726,0.39371997221968946,0.6270730923450742,0.22339853819721145,0.8089426017265172,1.1083533865223505,0.6246083004530328,0.9057522495171848,0.7381435216371112,1.4503653001180856,0.5732373112518784,0.9512092661807529,0.3902781402185331,0.7207376522832041,1.1374141713020198
S0174,0.0,2.4139255265528305,0.24761373301347056,2.5979535471971147,0.0,2.6859863017829904,0.15868300749439085,0.4271467004032869,0.28789269574061477,0.3808157649559424,1.23882677280446,1.362850490638129,2.4112404597399073,0.692250973650636,0.8395679330465441,2.147925799968897,0.15564113314949224,1.2751984640081315,1.6185647188447538,1.4254688768180162,1.2015663834778882,1.6435546338014253,0.7462562002227867,0.08173045671914181
S0175,0.01420729223597153,3.397613074479006,0.27408575858518286,2.7943244942302248,0.4120073944043131,2.957531379105065,0.05845268128499986,0.27253333177218886,0.09518983583168228,0.007863552552147324,1.0572748163606591,1.8050676411024065,0.5562414463578432,2.603799488737566,1.1052874942026072,3.100778513901183,0.3582629650287039,1.1165484585722123,0.7810560665878469,0.32466081901012767,0.9120812904664614,1.394980631939837,0.14866039375760084,0.8083196883943836
S0176,3.0036319704843923,0.24376553797308503,3.2278095111422367,0.45947092197968264,2.8833958734981415,0.4953197538897315,0.15574660348089078,0.6485579448321466,0.0,0.0767439361543954,2.843953369960801,1.8823659028394046,0.8459566443937169,0.5192243581737537,0.16283225539586607,1.7154402657707915,0.9850473684175147,1.562903326033219,0.6203321574720638,0.3608519362597528,0.26749979384710537,0.7986790823790826,1.4453877825975443,1.1201725680425132
S0177,3.172526106191003,0.4194608389362955,3.049644655170379,0.22172277957315117,2.7227992562654904,0.5691486995614241,0.21525371385355135,0.0,0.07238978777318011,0.0,1.6137486931572036,0.6965554234432261,0.4247361491794413,0.48619538330046097,0.9466897436115648,1.3713119122852624,2.0748794253419076,0.5981629516252713,2.825279607925411,0.6050257557423729,2.8211302728097154,2.1587687876669857,0.2822768544922873,1.1529186328896326
S0178,3.1182717995068687,0.0,3.1223459847346025,0.0,3.0573650911146073,0.3293371144021693,0.42235336413113134,0.19806842972357958,0.0,0.0,0.9491527290808124,1.5060224779444351,1.5920275201372671,1.4546516977851673,0.44132922306925654,0.952335367105128,1.825477069847077,0.8510121767208744,0.7357810769884314,0.41266931420103997,0.4507727148431122,3.617712125809174,1.9514193442598216,0.2885960749509583
S0179,2.9039385217798577,0.0,2.935197685171229,0.40957248224595477,2.869396892142244,0.0,0.1751970661934873,0.29158424223351526,0.4208530435226476,0.01438260989410542,2.419082809163081,1.3761344488232994,1.6204702986878041,1.1418981078210275,0.9013838154773406,1.2540426082238942,5.168077899535766,1.7479487561759979,0.12175336135577007,0.6344503851642569,0.7052886960204445,0.17961452075893455,0.40529782567881434,1.6635199586337246
S0180,3.2547609233104406,0.18648457353619352,3.0156745758091787,0.01405429891181914,2.882294585556116,0.27265172561397205,0.29977580132456333,0.0,0.0058122115984197975,0.21854154415150545,0.7763385547104197,1.5522371091372227,2.6847551806419654,1.4840215045564202,0.6586617635286661,1.3502976459462623,0.6443771222423881,1.8444160223847468,2.3518256139865543,0.8851929956511917,4.550001310146675,0.8308310911125016,1.077193528179834,3.256854732358281
S0181,3.257548850788183,0.14574052766563425,3.0268835450134084,0.502829246469178,3.1848315064187256,0.3627152259647982,0.06459992464151976,0.2751786354544321,0.47338364705406677,0.0,2.997223650597325,1.1080406128175622,2.0645111744839086,1.4172959635858418,1.0622903348522856,0.4251520292445075,1.7037144658686227,1.85453590428809,0.1596384256853031,0.34662788697002284,0.37375911993237504,0.9780035920945361,0.6262438993710914,1.8065207929216482
S0182,3.0460144578178916,0.2207671470024974,3.053774533954759,0.12804108034907508,2.7095666602664132,0.3314269958296805,0.34302393089962047,0.0,0.0998427700574972,0.07163700323772276,0.5153790009646627,1.8140395321179867,1.9672995028940887,1.9111701793784168,0.7480517095925681,2.074865685367314,1.619612026280568,1.6219395092829516,2.354250747854536,0.6169591908140541,0.8717903839158577,1.0351784692850083,0.7205916550622985,1.0234946338357478
S0183,3.2406643931217105,0.4211287902324915,3.19313495189569,0.20117667150513246,2.773658696829542,0.3462385721719795,0.2939325744030892,0.37263932956856327,0.0,0.0,1.0284956508360088,1.2077235078618314,0.9086304309290109,0.2862467976158229,0.6233822193498124,0.7261646213442597,2.805339804888981,1.660551644810369,0.25459166527835736,0.9486124241646259,2.385785191608348,0.6160480606025237,0.8362932208908188,2.776864871093812
S0184,3.068161315858032,0.0,3.1387864204862077,0.44473864464791213,3.0385199980372173,0.24081576981188269,0.4164542507949549,0.46445869203222667,0.09342460299654966,0.24277847463281765,0.1240684607279616,0.3101946036923524,0.822825624984333,1.35586739542503,0.3970821288311568,2.7338231872635013,2.308805393827594,1.1616546176691815,0.3092833758645884,0.4741503759360049,3.2353085170780957,0.22097598017273112,1.2889577801141863,0.6201125095598775
S0185,2.859629243304279,0.39345476792932726,3.0110542507250457,0.0,3.2423524476870513,0.13189691529236408,0.37836511561112196,0.2680833502820821,0.0,0.30642864864622693,2.003710557004609,1.1813012753532697,1.5762703905864004,0.4890759367181102,0.17189602279454363,1.1486074563929112,1.2121933064360237,0.28323165050519084,0.39246126088989325,0.2890450484966369,1.3680203022082302,0.8657903608525512,2.6610386812122857,1.5134321055237874
