,Gene000,Gene001,Gene002,Gene003,Gene004,Gene005,Gene006,Gene007,Gene008,Gene009,Gene010,Gene011,Gene012,Gene013,Gene014,Gene015,Gene016,Gene017,Gene018,Gene019,Gene020,Gene021,Gene022,Gene023,Gene024,Gene025,Gene026,Gene027,Gene028,Gene029,Gene030,Gene031,Gene032,Gene033,Gene034,Gene035,Gene036,Gene037,Gene038,Gene039,Gene040,Gene041,Gene042,Gene043,Gene044,Gene045,Gene046,Gene047,Gene048,Gene049,Gene050,Gene051,Gene052,Gene053,Gene054,Gene055,Gene056,Gene057,Gene058,Gene059
met0047,0.6093029233506421,0.45235770502939643,0.4512600307857847,0.7453872706563629,0.5491239771579933,0.44084975806198184,0.5713938781527063,0.5220630718661832,0.5548347899513679,0.6023778890461025,0.548378371943515,0.6290667637484244,0.5642618046949059,0.4828776178500227,0.45527856420654367,0.3600670401354668,0.5227754591439883,0.7185376965338913,0.5097782502186323,0.5619729682160816,0.44306672786900464,0.6102743307118745,0.3836508089810184,0.5273824211282617,0.49744100186600426,0.5212501297433773,0.4455921242380609,0.3807887164555966,0.2600291208355612,0.3296210915761492,0.5124613744748328,0.3374235356918485,0.18926984223198803,0.5281933093406442,0.49458380571594224,0.4210820760631625,0.38891004343246577,0.49640038529884956,0.26606531835214825,0.4049203460184561,0.39567804356205255,0.4118354501887811,0.5295814223952209,0.4723587183710887,0.5076626444081785,0.5410971175002476,0.35940694636297854,0.5172432296117381,0.618743466939418,0.6597030557136423,0.5560746468682978,0.7113005942744703,0.4443398158904838,0.48914964050700493,0.6101283692146013,0.6008011942039824,0.3418668847753756,0.6319372789389986,0.5227091632704963,0.4118293400140184
met0048,0.5695591759890356,0.35252365380934414,0.47640093898437685,0.4483184474935106,0.4588407545494386,0.36423485556862256,0.6452454561040893,0.5742014236886192,0.5192444235161041,0.5679397374240602,0.5326243816947118,0.5353137109343067,0.5373713660121399,0.7115578550771626,0.5797852253200185,0.5173202693438046,0.4174465258850838,0.4900441463524155,0.480873528210538,0.7583851875688995,0.539716862755186,0.41831738633970594,0.4479611333718267,0.3795456319599426,0.27195384199780415,0.2466483591207067,0.6260568173418578,0.5091325881969494,0.3897181727169694,0.5937485483053031,0.5891266008116159,0.608305070541201,0.7100531734151937,0.6806698302358439,0.4325550460971069,0.41147262928385725,0.4081654316732065,0.6760353090873956,0.5567897260838217,0.5804359168035211,0.7157147062049388,0.5292425119379577,0.6954446780028326,0.6193326478070545,0.5931898913260732,0.509696049072538,0.3248995460834303,0.6476010673763312,0.6139754465245648,0.6523878343511601,0.23999866013640897,0.4406698939140841,0.714383874967446,0.43786620108340335,0.6145271700424937,0.5294786018096445,0.6526717269453094,0.5789471324883501,0.5840897142781649,0.4643446404931649
met0049,0.45898682501356575,0.5415564798341524,0.5837084256840807,0.45593650015002923,0.4282466624779071,0.5911565445266822,0.5157123069931424,0.3585026585182624,0.5783869369853504,0.6776141931910173,0.5472427058020224,0.7041113115845273,0.6379721393068376,0.6606337879821123,0.4890150919611144,0.391934166178829,0.5748746325338325,0.5477117286905377,0.48643233944324565,0.5263896474707587,0.5614948452295067,0.5622219997182321,0.6561399879231595,0.6012235029722,0.49338385809686586,0.4545816377352762,0.6590389494794106,0.4073341565445264,0.29797498020076724,0.6796990342699395,0.4634269385073785,0.46370471686302417,0.42246709086261686,0.48029458534074704,0.5498696507004264,0.457264773028661,0.5007966868290636,0.6090950009711606,0.41511572289127674,0.543982056312373,0.34504633110673144,0.4915285532746119,0.5218928017497054,0.4110898482268044,0.47993796623079826,0.5265618240933667,0.5382603205331774,0.34275378576940146,0.5351850866776584,0.627622609793036,0.5425199052680607,0.6166069574637048,0.636559755019018,0.344304002358218,0.5221632075084927,0.588130146017312,0.40188476271114365,0.574343262942853,0.5441177780248225,0.4382609380758645
met0050,0.6281140435312226,0.36632442563423834,0.44071771026124523,0.5241261646229234,0.3870732053453137,0.33692660868384006,0.529925897391516,0.6097088811366275,0.6055827197004046,0.3405071280760634,0.37144303682522023,0.6450059237486825,0.36850594570768797,0.6194969841947212,0.6467914468183434,0.414197306854469,0.4655481074861904,0.5033346883110218,0.5024550262958029,0.46860665908861543,0.3641700572160481,0.3278823041175604,0.266601961259736,0.5504518362652205,0.4626014843707404,0.30964314409025534,0.347476115302277,0.5593266403231671,0.44144059389775453,0.19937327119697398,0.48440910327889364,0.6073648096470692,0.4385165278941727,0.5113287360749871,0.6460324497560035,0.5740542004989672,0.4316808233133194,0.5214361520625418,0.6454620868325365,0.5504630933162518,0.6727373678452864,0.5066419386648517,0.6112237851100949,0.28111500648966925,0.6060027100665363,0.47040163736298535,0.5197853217084389,0.657610881507761,0.5749186221081548,0.7388356771594273,0.4129747836155159,0.5693983985647738,0.7295890946727246,0.49013849366377216,0.3793985861824362,0.6038979608687268,0.6194912433764298,0.5358995324807371,0.3428004652114945,0.250246727808133
met0051,0.4428672246134346,0.6020582305972311,0.4400452377561604,0.6242013891789331,0.6596890828096799,0.5997331133744257,0.47604617088365525,0.40684981327735914,0.3230519964817354,0.36851907807726914,0.6501791305613154,0.5579619260424147,0.5024860803095085,0.5377828781141208,0.519602352883619,0.40858618001790625,0.577572011385308,0.6441398429425375,0.8764114073413769,0.40857031653558123,0.5241179899914266,0.6060425159813237,0.7270362193987994,0.3753527707268482,0.23610047928624475,0.2806086401558926,0.8960053704960759,0.430001656284831,0.5859269114766446,0.42217199460817273,0.6329458925938521,0.5107604597827046,0.7150850137249136,0.6930698432168486,0.4056579691686265,0.4675654625003764,0.4636868908186191,0.5505730498304185,0.5572691026677159,0.4511871028624561,0.6448347320982074,0.5927154194456706,0.5131115809086964,0.6257524519045502,0.5063579594285059,0.6360045628048696,0.6411442949987484,0.540428096488558,0.5893087552998476,0.655397285914508,0.357048457942742,0.5500943942432321,0.4288322059064732,0.5297475401570809,0.2982746412409379,0.46153675105363584,0.5735715701660185,0.47529845429998285,0.48861447235203626,0.3249078514109368
met0052,0.48638392251379026,0.5666264485105883,0.488254907334994,0.45235310392606837,0.6595707234816319,0.398449887779588,0.5535390262492816,0.363340618405791,0.44685284438660194,0.3901004813167225,0.6582757018969385,0.5081505512228132,0.6461692622590866,0.4159965168452023,0.4896899967790712,0.5765884290917261,0.6298093969632629,0.5349374707188169,0.663267764746593,0.47790770802043153,0.30993200278449706,0.7312628828016497,0.6406409130794108,0.4206752536297596,0.6572858528563646,0.5423928457792935,0.5923799484430944,0.6038100105029836,0.6778214738597136,0.5460817736484581,0.4236765319986608,0.5796111005667517,0.6816881408943726,0.6118149569730451,0.5915768474610552,0.6558798262584856,0.39613058219533476,0.6461453248777562,0.4838739614097186,0.47725232111401866,0.6356952369936703,0.5565944439254817,0.6285042254250903,0.5084208338395357,0.7730732822710563,0.30440116652728827,0.4319079347513462,0.6768345125034964,0.41259917468384527,0.6928086366334795,0.45118545324394027,0.47495575562744946,0.4125526463386275,0.3881221564813476,0.24895437684209673,0.36391114768714977,0.3133451403620732,0.3262027425285821,0.5781370391818424,0.632914319927935
met0053,0.23568459079289175,0.43263637631910856,0.4235020395852064,0.6993162501911471,0.7569187244174561,0.5911126473395871,0.6581078962539683,0.4173639190909919,0.6901116751655144,0.44434116581810496,0.7486361556054929,0.6812528318982427,0.6119201326457046,0.7869176010776504,0.534329219021351,0.5147795092448811,0.6159595195802527,0.533908716682258,0.4331610099600441,0.6253828186204278,0.5055255105776483,0.5882211957377661,0.5423934365392095,0.6896719684134458,0.5542339996896645,0.523942375413521,0.4395125821968848,0.3557998016965125,0.5276058452699501,0.5830499204944346,0.4798641014423116,0.6223555582818342,0.5404581280339723,0.41853141597175514,0.5684468489121901,0.4182080813119525,0.6742136996883403,0.4015765812214078,0.3159122172930859,0.636362840961046,0.4892807399396967,0.39982687388829397,0.43750415074736815,0.585748435924188,0.6558765155783399,0.37016398748906815,0.5864625804699942,0.653797107843306,0.46468363841643523,0.4561442950249406,0.6105946814969146,0.43501618756907073,0.3459101945873474,0.5991237381143443,0.2687995482331081,0.4441180324366393,0.4350622359888296,0.6362841525109432,0.5088790975623672,0.29429917647474363
met0054,0.5852188421289559,0.36842509089223063,0.2995758609636248,0.389790524669404,0.5922058961261933,0.32836576209531143,0.5144186547573443,0.5417993204795224,0.607551308341332,0.523413090282465,0.5820093806301563,0.7359968676709788,0.6102595005866556,0.7571345168365524,0.619302738346766,0.3501277123916587,0.6018392960399057,0.6062468704767495,0.6094369519325037,0.5201425663573427,0.5620676406272442,0.35858528708069043,0.5364596477460164,0.4521004042912461,0.4287270201647035,0.535532813532255,0.6379719545979151,0.5788034275875287,0.211209518838326,0.3341634652845716,0.44532416574225,0.5261065756238396,0.5313061141207005,0.49174636058572,0.44460358183650256,0.38500836960732787,0.5800829826283374,0.549683524186481,0.4955387917167834,0.40427718372746485,0.42151708253844555,0.6654825766703379,0.5598612451714512,0.38713438689950574,0.5559795666148273,0.3956973899481032,0.4560525405141226,0.6213754568223626,0.5835320733661209,0.4802333580542842,0.6261673218297326,0.4109809882115447,0.49209877244588673,0.5741040220346181,0.5764498488779731,0.7237844027048818,0.3412730159385422,0.478239897683567,0.5343461194661481,0.3253967766164078
met0055,0.39085047750407237,0.2949849191699489,0.4695532345057155,0.752231146962454,0.5966938436791502,0.447949174408254,0.48444932619041703,0.7452084759066272,0.4165252199947411,0.4903343520921239,0.8333007980791716,0.5879957169934151,0.47230186571916033,0.6432475764399486,0.7246507741603696,0.4099963042907028,0.49163848675576927,0.4048787948433457,0.5804117062714489,0.6804167296472836,0.33763189010335737,0.3944015629235541,0.5107646800937642,0.5215600750000422,0.5282425346854902,0.563627193115996,0.5149995938855386,0.5034367623338929,0.245152730728153,0.3794172796583387,0.5695486262516642,0.4932380482316866,0.3301321360460193,0.427539092953299,0.5925937727972169,0.549770706832338,0.49773164988070545,0.3860921251671507,0.4951660487124117,0.4342445423627345,0.46939533942646805,0.5443655290805265,0.30105077078667575,0.39483069810589966,0.32401738373117944,0.4895519748575961,0.5254042516141436,0.6964906664193479,0.5268402827180342,0.7665438268389592,0.38488529349867934,0.5565623147241562,0.4983507645100585,0.43469662942634396,0.5145369282752147,0.627187096414829,0.2720300689954719,0.5580687164129373,0.6771672522550929,0.47647718176065706
met0056,0.5416890451868328,0.1996742418365434,0.5848746956208758,0.28630974757466837,0.5497366491099449,0.3170595354045052,0.5363421283810131,0.5035973831227861,0.5063179041446999,0.5875454718602557,0.7277682328555208,0.5395806556376884,0.47351647211730197,0.4950776649126761,0.7180577455577144,0.5996303460562176,0.6309998789924609,0.6033260408606078,0.5726611060281035,0.40980580546194745,0.5178647449200208,0.506551625681745,0.562758738778526,0.6147472403505604,0.42054699586813504,0.4574556505065986,0.4437339287987413,0.550018524333458,0.3576000782810252,0.5820885009799477,0.5503129617029199,0.4991940834521262,0.673712585613881,0.532121024020432,0.6030760551811933,0.39448605505870055,0.5734973382451445,0.4572242237824037,0.43728684257843853,0.29453712387974595,0.5165244662487127,0.5482385990987514,0.45597201357416745,0.6106030856163955,0.4588768561880328,0.39850568265383624,0.410707964963441,0.5370030984837905,0.5042869145172972,0.6668182060708735,0.5123965276221438,0.554186103811751,0.5454850218518932,0.5999472923039917,0.5286530338515661,0.5255575479167808,0.48256461570415077,0.4058427734075476,0.41125665452995414,0.39633963541560646
met0057,0.5664037702043987,0.42788231007431243,0.4490273365996538,0.46703269400772746,0.6392571593976784,0.337556462124714,0.5938922928995436,0.5551305521026076,0.3129274559853052,0.32520364482015596,0.51069076212371,0.3116360588320446,0.5718856680194836,0.45059652462251976,0.4525421886029307,0.7159399244007011,0.5082763497075181,0.3218967103278581,0.46414180121726756,0.6877800316401799,0.5315349929509129,0.17895640510069735,0.5237119540532001,0.2904176934006158,0.4185473998780912,0.2568183153944384,0.5613203432693896,0.26135440987269054,0.2883515818972313,0.40324294501955094,0.4616143280640422,0.6802949571774112,0.5327631962810286,0.689803851957064,0.22852391218033147,0.6889078243970655,0.4351059502929531,0.6317013887714203,0.5065360150949522,0.5215890922223473,0.4327424575715731,0.41411595521552524,0.43712713762076344,0.571938291648812,0.6699418984772626,0.5400654678707312,0.631336205967301,0.41244029334367927,0.5790268266139326,0.5536959134975992,0.40340616412326985,0.5348893446698576,0.5052205393591149,0.6182371742471388,0.6149348133135534,0.5155235359154172,0.5432043242316044,0.5589217869314355,0.4310429820524675,0.6554140575290786
met0058,0.7405865013123617,0.31967985497477897,0.6124247099833162,0.5910084667478931,0.6948899628485495,0.30532082875956007,0.6925412049081016,0.42966591907659457,0.5437140556927903,0.3950031461699431,0.5935723466120674,0.5050356059705587,0.47265147010179215,0.5800702055553254,0.5592278360906073,0.3712272120037092,0.40698456653305004,0.4448540576160553,0.6418271899976395,0.48966282127091254,0.34212813849819396,0.5154306204860682,0.3917337328482245,0.6219307229572358,0.5993361469521378,0.5625170066362666,0.5626832439058481,0.46565022358049124,0.4422811598901761,0.44704823040213454,0.619094130558577,0.3182025873425862,0.25989248343803706,0.43474875682449476,0.36400790424867396,0.3212954020310895,0.5519108519407816,0.4813556940799281,0.3437783552862935,0.6021201644687875,0.3194800634053757,0.5673202596671667,0.3928489057912284,0.49059135272103555,0.4851892309909194,0.634865304797181,0.46571057370387936,0.5312311909216865,0.3736971197397054,0.6346267913583855,0.5869279702225692,0.6499002534110266,0.46160946133657266,0.4903317204946687,0.5021913812616164,0.5007730429917747,0.6344860023997767,0.6290421870949587,0.47611117725922664,0.5181455838927347
met0059,0.5124716002341948,0.553818780986409,0.5052057249881654,0.7928646750864663,0.513591131961236,0.5507515906937619,0.7296184531210543,0.5370340487466121,0.5196424949489689,0.4965443128245652,0.6774888839966334,0.6504690423387511,0.6995787253853161,0.623617528121176,0.5516957959481097,0.5712716243168802,0.5090589324897082,0.47627148644600026,0.486559210017032,0.3538668866004297,0.49195688298855816,0.6427440707854466,0.42647927423810394,0.6540705665243555,0.4013951799774673,0.5849031189477347,0.43560567622394614,0.7484726533417413,0.46210467483400336,0.43196739300592035,0.5708163457387966,0.5019916774885983,0.4152718528267617,0.43515672600714866,0.6210777259904267,0.5011906837945608,0.6925611737665893,0.4841303387769533,0.4833714185391538,0.6558884879788055,0.45242792808916915,0.40679826596730917,0.8265313999321205,0.5672458969265275,0.49285845029616926,0.46513122342238483,0.5260945147005719,0.5358633052971367,0.3646051179888503,0.6574745518483335,0.43566952727461095,0.4786875882148497,0.44816247485300276,0.4658869489957996,0.6613916085860063,0.3747494444901228,0.5982055179522012,0.6728386267675366,0.3558424715894415,0.392790629986141
met0060,0.2796308998654982,0.5012663076020739,0.4396386331743744,0.645842869950927,0.5178278574600007,0.5779087846283768,0.5050635311922435,0.5817232015341222,0.4545006842738047,0.2824780141009721,0.2892998273726345,0.7631873803409733,0.5597885865549781,0.6934304600444778,0.39598802935990984,0.21828276596715993,0.41648092835383616,0.38977242676689805,0.5871163481450494,0.35344562861138623,0.4837975015774929,0.2462952783449102,0.582967196249383,0.37857774778196374,0.33213122428354735,0.44348709179308016,0.21809075739644446,0.26832388897805187,0.3319335905662308,0.4301040778277614,0.46696110396917395,0.6592039964448358,0.478733942888437,0.44710495481426504,0.4921973658819248,0.7014064941915171,0.6380311358192341,0.6235190355697043,0.33542342393296287,0.518364052540823,0.5710259335221516,0.5328582498161297,0.5497654642551442,0.5906647148325994,0.6104995657497276,0.6529344406926683,0.6202998691181795,0.6471941946829477,0.6102148307038497,0.6239017552054275,0.5223094653872679,0.6049787085644879,0.6623146654422547,0.508078553910072,0.49633212273714106,0.40688236310516984,0.41001482076908047,0.479636974288615,0.6703246188523009,0.5321997495536858
met0061,0.6164680802355342,0.46552943937773983,0.3719409055171478,0.41759535073163645,0.4287714754616933,0.4605461987943903,0.6302336443315836,0.6426060730700971,0.4682705736951423,0.38401498659460803,0.4897362240044808,0.5531891547942275,0.4493666551831257,0.4822340495026124,0.6702866009623634,0.6532952688044842,0.5004580169388984,0.44929148503157895,0.5967298109812983,0.4572245153286154,0.5668012798511324,0.4488726179640706,0.41482029261789516,0.4655312259354113,0.3677167953645704,0.31908452396486864,0.6566619818362038,0.5470761513272668,0.3698122955124633,0.5098764218302742,0.5548123115528416,0.45770282277347846,0.5993652086789103,0.718319121514914,0.337873758897291,0.5845427505764359,0.5767866575585013,0.6452233368098544,0.57600328286099,0.5514963988388997,0.4543097446367388,0.4320067058616486,0.7047063250395663,0.5363229234210934,0.5399662600153305,0.6482645117459365,0.5179944742411555,0.5980010759537543,0.6379671157012391,0.5471851121399928,0.4453794394191003,0.44278836257818877,0.5141658628362298,0.6878163946891612,0.5860431277716042,0.6463723112333115,0.484091836663712,0.6850046055531159,0.47177393518863003,0.6660793694850121
met0062,0.5236907319244244,0.4858286613955873,0.6708390963487613,0.5159749948111416,0.5475851463287287,0.47416021091721927,0.3699272994219968,0.5717605093882588,0.6339928392942631,0.30326268445105986,0.36468313479865844,0.5957841951335686,0.32138668119142094,0.47799773513783544,0.4704768320668517,0.5049230885356717,0.5661313665103113,0.3152321300033471,0.6139146892695512,0.333580548412671,0.43394190115401543,0.09182635760076285,0.527594804079494,0.593823712697897,0.21241534130271938,0.5152937129823955,0.4117277006931249,0.343434896755562,0.37937803833574313,0.30401067131991016,0.6056116202424706,0.4268168257579492,0.5293326047118969,0.4771327187884399,0.5119042369062611,0.44582312535105917,0.5792655005304039,0.5407948966050111,0.3850519197027404,0.6427420784700301,0.3285147167018508,0.44351679877185096,0.3633963658495713,0.615723441120518,0.696362959360561,0.7249432611273251,0.3743343644243671,0.40007048904904496,0.6685833307397318,0.45624330915552525,0.518867913318786,0.5255055756370548,0.5677299890568591,0.6649850286215326,0.7005565607979133,0.6617796125086789,0.5653719091132517,0.7893139475269528,0.3748637809190115,0.47287551657014065
met0063,0.4904265319060562,0.6103399765236486,0.5404645570961819,0.4888594512591722,0.5120885938513595,0.4157195102746335,0.46159575825133625,0.5747819802677252,0.413756258129871,0.37104542330843526,0.33304422547587914,0.6027843790902435,0.4199230114705349,0.6240439740553504,0.4181678790691757,0.3916501693400224,0.44709660892094394,0.42893684702458534,0.5682577086046872,0.41256957232114494,0.25458795025891257,0.20237430304041654,0.4293770354806928,0.47063561737713416,0.4454706509661305,0.1385696027142859,0.5100651650018901,0.25876309587475765,0.3045369930953898,0.16411164619934226,0.40041298024317934,0.5667574133232146,0.5595697765638391,0.6344607620642767,0.5809944910815168,0.5056800765892212,0.4398205535273964,0.5465699106431224,0.2763895126870008,0.38643010336762634,0.31546094887568243,0.5271166633402988,0.5178203758566385,0.6818440003323373,0.5119937273507963,0.5461169938869685,0.6964406925464791,0.671364096769205,0.4828086152806988,0.4304290905300099,0.5671728414697477,0.5442523753633527,0.6924300249376083,0.6042836421904384,0.7287135103236324,0.5068682960604822,0.7865283336046088,0.7647437358614412,0.49735311957430967,0.472390215201015
met0064,0.4489903294542398,0.524869424433149,0.5935082892655046,0.32658173249258315,0.5270037946334002,0.49915487191912034,0.4635398625902002,0.5677424991717639,0.49025417471777016,0.4247887071022749,0.5249098379400546,0.5546485074712261,0.8308185775812463,0.5402757441671936,0.3414213041617781,0.5864300125887346,0.5614439252012121,0.39662666963712767,0.5302793699346242,0.48381032524384615,0.4703341150796221,0.37759809840898084,0.48566425974863253,0.7290830759488156,0.40035412990799807,0.2507688742146907,0.611958330179053,0.43158658809284145,0.2454474414025745,0.49711829017634906,0.420884113796731,0.40537284668948426,0.6886223294104525,0.6014874643571231,0.26988112024284927,0.45199091874079395,0.5539325893897596,0.5095788031904279,0.43259941547891295,0.3217875119557821,0.5118604545022992,0.34883681579530895,0.5407393337259792,0.3492399981212437,0.6113564203400221,0.5076221520903182,0.4584893434759119,0.653970903557677,0.5226516197612221,0.5468535512685845,0.3798009831132457,0.5826685900891724,0.4463000770720598,0.33439319181253396,0.3984740652265456,0.5846670430554283,0.41984094374164777,0.5230855677745466,0.49804044408139914,0.4545963630994782
met0065,0.6731202413727744,0.2747050770042983,0.6891417660590963,0.6917134360801658,0.5188179767272824,0.48870717349849213,0.6511905175068079,0.3838890389280121,0.4180924348789966,0.5984726281026397,0.5616768993540339,0.5739510680749993,0.5508990930423493,0.679771508359359,0.5546717812108044,0.5935915841594879,0.556088255318612,0.5748833237252025,0.5413815895748239,0.6635357411273517,0.5218895808777346,0.3473822908280759,0.6870332296170166,0.46225885700247343,0.5789575012175663,0.6943508629384639,0.5921231602249459,0.5042315597279503,0.3638497573177893,0.4349795683195568,0.37502918519877576,0.6331370845195138,0.4783075735340915,0.5052240702982369,0.46290194151796965,0.5931046760545209,0.46883952967493164,0.5169338292854294,0.4645649772263482,0.1987766429028571,0.42313015937465437,0.5065245533454747,0.4754853958934426,0.494627664791982,0.5635731986640113,0.7149634971772103,0.48374706393052164,0.5976376777332835,0.559866658310244,0.5756586337201276,0.5599647802734797,0.5432623477747814,0.5491630843544829,0.47236703785377454,0.38383162827067385,0.49791252725969015,0.5810241903459056,0.5360429010798319,0.5532611053804386,0.5439529297748159
met0066,0.2086812895253706,0.3796746793326169,0.4897967009211155,0.4090522185063989,0.8110569214885711,0.5459205315886824,0.6939263483965121,0.587634261938392,0.38661752601220917,0.38350311147771304,0.612564642385109,0.6674753470977597,0.620876171526125,0.4983393298748341,0.4600434715428435,0.532193352466219,0.48102497014369844,0.29509574812740025,0.5205316119512494,0.4855779574398969,0.6424045863862243,0.26969023009546855,0.35131609264001934,0.6815603043887201,0.4007191178574121,0.5872097325449281,0.6284946568394838,0.38860169340720135,0.4292446811321661,0.5951377724628353,0.5223118360712824,0.5155159563426311,0.5824104215469895,0.5203446828873608,0.223821242259942,0.5325416561556198,0.4074648770322435,0.5657624850055377,0.5076958610902033,0.5715652743865023,0.6764520878105404,0.3854446080883103,0.6173828669908109,0.6702159113522641,0.3573069862760637,0.41699427048698134,0.6740982573661818,0.7298708906580404,0.3887417420696309,0.6084134480907802,0.5644996197066581,0.6429062962421838,0.5028845911263825,0.44825995985853284,0.5192563308283561,0.5323548247146769,0.33390231833669026,0.4477097723713106,0.5552380930009133,0.3738603548224909
met0067,0.5070074555431601,0.39583394225595786,0.46106746916497965,0.6598902318985225,0.48245685462808835,0.6422505250026532,0.5208996030937804,0.3721501476519333,0.5066344116972558,0.23893494788043892,0.5728552069086207,0.5660738135369273,0.6544162852499101,0.4246198550597028,0.6786468773646624,0.41348647437400143,0.5692310687530198,0.48920828467794514,0.3503640492790405,0.5139775578374511,0.429164364530216,0.3980520469546565,0.616292526130959,0.27947003774931717,0.32837734486558046,0.44874802094100413,0.4696102967497495,0.3338629182340518,0.22567999702612077,0.5175347874330947,0.4378889577738035,0.552700776587702,0.48123300359600024,0.5145788491131857,0.4521277861148946,0.4795293832804239,0.26206575764908335,0.3961032894308829,0.45546291176034176,0.4907854331945561,0.40230299199867026,0.4870594212613067,0.5144998081289059,0.44696087000817736,0.4583334393370079,0.3586109126229214,0.8000525766041545,0.3951080745541968,0.46492494120441147,0.618733625096989,0.5995550711568736,0.4663224698791945,0.5389694250078703,0.3696485004783883,0.6650848934419179,0.6359364838170231,0.26551171142109836,0.48495867823943206,0.5684783586410417,0.47192153000168086
met0068,0.48160784007172375,0.4762498165800605,0.5200280740196428,0.6123548815192869,0.46913741742958326,0.49969895290082095,0.5851436551710087,0.6112968882364355,0.48578275604121607,0.49333414796581526,0.459804152655422,0.4812912494735697,0.6793774124465787,0.4419383919606337,0.6301751737159633,0.6580842730991556,0.6105148810245393,0.4116189001794603,0.4210134977871266,0.4866710343251495,0.45936130296143873,0.39609459596669516,0.38507179069408287,0.43356996302377887,0.312448553270666,0.43444250441286536,0.39381109586560725,0.18413786869152643,0.4882677150319325,0.29843075313644285,0.3924075996589076,0.4891114278450344,0.6431384485059358,0.4086211900741404,0.48817442614768086,0.5600875875923852,0.4898220621855574,0.6661351901471325,0.6089802104542085,0.4256414725232946,0.4836443851842539,0.4615690954889422,0.6838421893090033,0.46785929907359486,0.5183680101066347,0.4528140952082278,0.49390396146435733,0.5796384787795383,0.4328704385527396,0.4372703532402926,0.2444063809540217,0.43151405770826334,0.4223789801617107,0.5497345056777466,0.5679741103782162,0.5584199384576164,0.6398362089847567,0.5864314564501537,0.6405954892118757,0.3956736754015435
met0069,0.4149585281947062,0.4947209997551848,0.5264329979704564,0.4808154584842333,0.44394567798109047,0.2662132784061574,0.6082947967532296,0.5622528038960424,0.5203669362460585,0.3727261563795739,0.40285313283583213,0.47288337850555506,0.631247181036518,0.4329604890175811,0.32616017167783296,0.5831391196705539,0.5278261895151882,0.5690874725007068,0.46018380773739875,0.6189858319745966,0.4837815031184014,0.18724357530015667,0.4817139241304886,0.43468732898417023,0.4479140244387375,0.2770724945934464,0.34740259197597256,0.44177313274284574,0.49469657830058966,0.13964657436073477,0.4450081292031688,0.44375069784584154,0.6040375624889806,0.5676650640043517,0.5443246384711203,0.5704160948065029,0.445684136542231,0.6906774811554753,0.40220776269057495,0.6305857888350048,0.6418875068155604,0.48998682965737694,0.7359870281382357,0.532092192848994,0.538566615265628,0.5410780836407839,0.5426653351050797,0.5020547933720376,0.36322027001188595,0.6022674928115045,0.48141463321157413,0.5933519475046625,0.5956202705588954,0.6630288274255193,0.7015429964443832,0.6998936226780592,0.4628446764191736,0.5602748842900944,0.6752652483133302,0.5538515991891907
met0070,0.5355845685832574,0.1855997013794259,0.4041436892047901,0.5294430059325378,0.6471195756995184,0.5525184799323948,0.6083455780495595,0.4664051345015269,0.6298138818991978,0.52845549693848,0.7037995602656013,0.5375882870020197,0.5763736516278108,0.47098251073143715,0.5121460757675127,0.397989895823845,0.6222161385910983,0.6078799738989871,0.39046554218626894,0.46028162033590986,0.5673482645975848,0.47394402928269747,0.4360091910315626,0.5368757300961225,0.6519518792942747,0.529363517003237,0.5679826065432997,0.5494166332623713,0.4168303780573122,0.6493204131029296,0.49110804421834287,0.4619867429448129,0.49536636476000223,0.7270402420813245,0.275793804150058,0.4800584371791535,0.5477967445248314,0.3873527722937577,0.2716581706464981,0.22342622845349952,0.5408271554185938,0.5641750901237583,0.5015991343670104,0.5082985624845168,0.5118229370325934,0.4842993118163136,0.5435718792348185,0.4970313623475278,0.2896999141140254,0.5542486447554393,0.549190356443056,0.582379441751591,0.4320202110361576,0.4961545943494472,0.6847223983121327,0.5124265641021721,0.3599118592204285,0.5630086662761665,0.6050914555963648,0.46359542412306887
met0071,0.3796211555061341,0.26615663816895063,0.6335360872220133,0.4997213836181978,0.6423506783074476,0.6695095936498751,0.5144728027876388,0.610263699446499,0.6665110146095612,0.7101056211500036,0.6059469153428579,0.43180610490511223,0.3723529113120733,0.6026924412005829,0.5828413341074751,0.6205217386147971,0.644646588459116,0.46174763980337025,0.3750302492722809,0.5359933955242356,0.3542078168234515,0.5917054971133184,0.7017123713324268,0.625833810360216,0.5359130034136975,0.5026760002922285,0.6241494793465636,0.3450194938296969,0.4115749082277088,0.43278526761135827,0.5326661411926539,0.5592299384734634,0.4720375961659035,0.6062507081390217,0.43422104472523665,0.5617116518981664,0.5952626068165485,0.6177750492595339,0.30472829708035243,0.4737847656892614,0.6169068387215597,0.6909789785044111,0.4386813499686896,0.42981411767733596,0.6668181070865632,0.4252026726920059,0.3008566580750553,0.4921734210157178,0.5440110154819932,0.4914153101398002,0.3909873591632569,0.6052413129461044,0.38861687024625613,0.4998672972823305,0.38181442715336,0.34377591921823425,0.34116352549991114,0.2611062655754425,0.4547843880311264,0.4907602657998618
