transcript_id,x_location,y_location,z_location,feature_name,overlaps_nucleus,cell_id,true_cell_id,true_cell_type
1978,155.81507066222562,150.23577638272639,0.0,GENE11,1,60,60,0
1979,90.83425809584796,220.1176687617765,0.0,GENE07,1,80,80,0
1980,-19.11152575174714,169.25540181439618,0.0,GENE01,0,-1,-1,-1
1981,46.5661506435765,247.55503620523754,0.0,GENE10,0,-1,89,0
1982,202.4424057962055,212.38397013317353,0.0,GENE15,1,84,84,1
1983,13.122127460970315,76.1217267670998,0.0,GENE03,0,-1,34,2
1984,178.5970583262276,52.411866432842466,0.0,GENE13,1,28,28,0
1985,9.817133485327732,242.23070704382476,0.0,GENE02,1,88,88,2
1986,5.997714284597173,298.3163753831904,0.0,GENE15,0,-1,110,1
1987,174.6879686380118,124.62994128709711,0.0,GENE12,1,50,50,0
1988,256.73088219532144,65.03068531778491,0.0,GENE06,0,-1,31,0
1989,173.94532706731275,298.80911718718136,0.0,GENE08,1,116,116,3
1990,216.0706336175809,85.83796197361242,0.0,GENE18,0,-1,40,2
1991,142.32943707096842,189.84866928510678,0.0,GENE19,1,71,71,0
1992,171.2643324918578,142.19396865223763,0.0,GENE15,0,-1,61,1
1993,190.70607733931,222.4612969793037,0.0,GENE02,0,-1,83,2
1994,241.46475531627394,239.19718129023082,0.0,GENE21,1,96,96,3
1995,189.09131608184666,287.77521030527083,0.0,GENE13,0,-1,116,3
1996,265.6418644650262,69.89121611038667,0.0,GENE06,0,-1,31,0
1997,207.0845414861957,281.76921561753585,0.0,GENE06,0,-1,106,0
1998,280.18618361286485,123.50915176946884,0.0,GENE08,0,-1,53,3
1999,150.0657282517343,85.72109099669919,0.0,GENE07,1,38,38,1
2000,55.696781018443936,66.32677615330881,0.0,GENE06,0,-1,35,0
2001,279.1952673472046,241.9264232925592,0.0,GENE15,0,-1,-1,-1
2002,183.92651403499883,49.703943328905815,0.0,GENE10,0,-1,28,0
2003,242.14818008503394,49.018186778470685,0.0,GENE01,0,-1,30,2
2004,61.72568264594453,86.01548332104502,0.0,GENE11,1,35,35,0
2005,-15.614199135283691,8.079731876887998,0.0,GENE12,0,-1,0,0
2006,57.06275358019913,248.61264955873392,0.0,GENE10,0,-1,90,3
2007,18.221696692148985,171.90068024239835,0.0,GENE12,1,67,67,0
2008,81.17631818773553,228.81507229659996,0.0,GENE13,0,-1,80,0
2009,242.63819822056368,59.94514469517489,0.0,GENE01,1,30,30,2
2010,230.7902390905091,208.3111937151844,0.0,GENE19,0,-1,-1,-1
2011,93.41151532713153,268.62217915421235,0.0,GENE15,0,-1,102,1
2012,12.823983876502368,148.7354806056887,0.0,GENE09,0,-1,55,3
2013,33.51112966926083,213.17187316787061,0.0,GENE01,1,78,78,2
2014,243.951522667554,270.28604885339,0.0,GENE15,0,-1,107,1
2015,126.65068944450312,158.26908142431958,0.0,GENE13,0,-1,70,0
2016,267.32917929138324,107.16577325203465,0.0,GENE13,0,-1,53,3
2017,60.19509268664585,57.139199758474135,0.0,GENE11,1,24,24,3
2018,146.5847585556693,157.29847816082835,0.0,GENE19,0,-1,60,0
2019,82.53739616350133,121.0093335122341,0.0,GENE12,0,-1,47,2
2020,277.0493130845815,206.95262436688157,0.0,GENE15,1,86,86,1
2021,83.48543155859554,1.4520980196372408,0.0,GENE07,1,3,3,3
2022,237.34631439180242,84.18947640406076,0.0,GENE19,1,41,41,0
2023,305.2247542853523,250.06092279233962,0.0,GENE18,0,-1,-1,-1
2024,-5.273113099223679,179.83004501902724,0.0,GENE13,1,66,66,3
2025,54.12626194970162,4.725911239027359,0.0,GENE18,1,2,2,2
2026,304.65474271149304,215.73918491477264,0.0,GENE12,0,-1,87,3
2027,228.99021786422088,86.25552029244227,0.0,GENE01,0,-1,40,2
2028,69.78201900300137,289.071240548873,0.0,GENE03,0,-1,-1,-1
2029,216.6754485369996,239.6589335527858,0.0,GENE15,1,95,95,1
2030,217.83218409036766,128.8203626899142,0.0,GENE09,0,-1,-1,-1
2031,203.82537372312876,281.4624221648366,0.0,GENE21,0,-1,117,3
2032,268.92649642484486,-12.015838415537594,0.0,GENE11,0,-1,9,0
2033,115.17029691867009,255.96634632687343,0.0,GENE14,0,-1,103,1
2034,157.75417790535056,300.5129574786605,0.0,GENE08,0,-1,115,3
2035,41.245844707831665,281.8743416605422,0.0,GENE22,0,-1,101,2
2036,50.19540735228378,295.2641772231898,0.0,GENE12,1,112,112,2
2037,236.64675507654417,-2.485457799363778,0.0,GENE13,0,-1,8,0
2038,274.7652910689892,170.37655754364405,0.0,GENE15,0,-1,64,3
2039,240.03547914602356,206.2784898589462,0.0,GENE07,1,85,85,1
2040,144.94840483269616,271.6929171798271,0.0,GENE13,0,-1,104,0
2041,116.20493436178835,45.10203838866559,0.0,GENE05,0,-1,26,2
2042,131.2960838379996,164.06426890144945,0.0,GENE06,0,-1,71,0
2043,284.0913279404625,89.14548198694781,0.0,GENE21,0,-1,43,3
2044,-5.707654976655347,29.66660398644374,0.0,GENE11,1,11,11,0
2045,59.66679667492577,223.81777885928315,0.0,GENE00,0,-1,91,1
2046,294.936995132215,87.37882710054022,0.0,GENE12,1,43,43,3
2047,303.72397028767546,-3.5026751492420765,0.0,GENE21,0,-1,-1,-1
2048,236.12000744506278,132.59226605345773,0.0,GENE21,0,-1,52,3
2049,270.02138081693636,71.89334088727657,0.0,GENE00,0,-1,43,3
2050,204.77060127656364,254.52485427242232,0.0,GENE21,0,-1,-1,-1
2051,63.165940259674215,135.01932337794437,0.0,GENE13,0,-1,58,0
2052,111.51836104088562,31.3339973976011,0.0,GENE16,1,15,15,0
2053,168.25229980989837,149.58635478764822,0.0,GENE19,0,-1,60,0
2054,199.34458787658937,20.08372240755074,0.0,GENE12,0,-1,18,2
2055,7.816098178563051,183.87997712117533,0.0,GENE21,0,-1,66,3
2056,7.323013943749034,211.24178829096826,0.0,GENE06,1,77,77,0
2057,269.15062376730623,266.7173508652443,0.0,GENE12,0,-1,108,2
2058,241.38314495616729,204.62279137150472,0.0,GENE15,1,85,85,1
2059,195.14629061850266,271.21599410016256,0.0,GENE10,1,106,106,0
2060,156.3014313832893,142.62488232589925,0.0,GENE20,0,-1,49,1
2061,125.22298265356378,193.1192838175458,0.0,GENE20,0,-1,71,0
2062,62.837607701509235,55.95804601637181,0.0,GENE21,1,24,24,3
2063,17.81745742463074,82.11793195838968,0.0,GENE01,0,-1,34,2
2064,142.07108610885987,305.18013982973906,0.0,GENE12,0,-1,115,3
2065,75.496001345234,232.78907938128327,0.0,GENE00,1,91,91,1
2066,71.44474873238097,187.49273029458453,0.0,GENE15,0,-1,79,1
2067,151.83517911929397,152.9038447532516,0.0,GENE13,1,60,60,0
2068,199.09142980536322,272.6608191904098,0.0,GENE00,1,106,106,0
2069,224.93008022467575,187.13084830134676,0.0,GENE20,0,-1,73,0
2070,-7.461028332666442,177.17800694475505,0.0,GENE12,1,66,66,3
2071,81.06076259148175,274.19405383594346,0.0,GENE14,0,-1,102,1
2072,-11.377857435444467,269.99935245126693,0.0,GENE11,0,-1,99,0
2073,160.5143928920725,304.35367512674446,0.0,GENE12,0,-1,116,3
2074,112.02835409306756,176.80950566599765,0.0,GENE19,1,70,70,0
2075,221.624628496724,243.4784530227743,0.0,GENE15,0,-1,95,1
2076,43.400633072386896,219.50132669383436,0.0,GENE12,0,-1,78,2
2077,202.81628059044235,-4.028343133868864,0.0,GENE23,0,-1,7,2
2078,33.47462854885116,50.028468054908856,0.0,GENE07,0,-1,12,3
2079,92.08027473808542,3.675252756313591,0.0,GENE10,1,3,3,3
2080,72.10158857159581,91.54808253484072,0.0,GENE16,0,-1,35,0
2081,141.42384685960226,129.85099552491317,0.0,GENE05,0,-1,49,1
2082,290.2457392272306,210.54774111154828,0.0,GENE08,0,-1,87,3
2083,274.972892553039,-8.868952052940898,0.0,GENE19,0,-1,-1,-1
2084,207.93906659018805,152.6628976637433,0.0,GENE16,1,62,62,0
2085,91.19680863113616,127.54309782420631,0.0,GENE12,0,-1,47,2
2086,194.38341112380732,223.66277085271327,0.0,GENE15,0,-1,-1,-1
2087,29.483751548437034,170.39289601546747,0.0,GENE11,0,-1,57,0
2088,149.98166796247023,291.20681353743277,0.0,GENE07,0,-1,-1,-1
2089,238.39646577652803,66.556692812862,0.0,GENE12,0,-1,30,2
2090,143.15036107341916,125.57699320927254,0.0,GENE00,1,49,49,1
2091,322.3441202468659,219.81718055961545,0.0,GENE07,0,-1,-1,-1
2092,166.87155244527372,297.0726898421178,0.0,GENE12,0,-1,115,3
2093,117.43445603168203,58.81108507660423,0.0,GENE12,1,26,26,2
2094,88.9844557154132,306.7480316252632,0.0,GENE07,1,113,113,0
2095,119.60265234427645,305.41871394638,0.0,GENE00,1,114,114,1
2096,228.9432571439677,320.0688626105198,0.0,GENE07,0,-1,118,0
2097,269.53719016472024,269.8709984691517,0.0,GENE12,0,-1,108,2
2098,141.6565488711788,149.60458722510904,0.0,GENE06,0,-1,60,0
2099,238.36072376903698,267.07046541229096,0.0,GENE05,0,-1,107,1
2100,298.5577862539155,105.64903099960631,0.0,GENE19,0,-1,54,0
2101,300.24423683034325,199.5648893769017,0.0,GENE13,1,87,87,3
2102,240.1786237112123,59.96881574505904,0.0,GENE12,1,30,30,2
2103,227.4086599426227,208.77289676896766,0.0,GENE00,0,-1,85,1
2104,-17.796938971796322,282.6520304435519,0.0,GENE07,0,-1,99,0
2105,170.8090281551534,288.4139333951695,0.0,GENE10,0,-1,116,3
2106,271.460605814801,8.145954873423278,0.0,GENE10,0,-1,9,0
2107,227.75339872040178,230.57715593895455,0.0,GENE12,0,-1,96,3
2108,59.51486162674363,46.80088040783971,0.0,GENE12,0,-1,24,3
2109,227.5832890678736,105.02591941069156,0.0,GENE02,0,-1,40,2
2110,80.43474725736631,22.62983713315801,0.0,GENE22,1,14,14,2
2111,247.19615124524884,210.8491492803259,0.0,GENE14,0,-1,85,1
2112,305.54403197338956,34.48456736224668,0.0,GENE02,1,21,21,0
2113,233.83984533217972,243.79359901442461,0.0,GENE21,1,96,96,3
2114,-2.5640842898912966,31.15712080046631,0.0,GENE12,1,11,11,0
2115,314.7367463844207,111.87824304504507,0.0,GENE13,0,-1,-1,-1
2116,36.10066111489591,284.33850022528804,0.0,GENE20,0,-1,100,0
2117,268.6066306293267,73.02705008017635,0.0,GENE10,0,-1,31,0
2118,253.44328550437325,277.2504422314166,0.0,GENE21,0,-1,107,1
2119,53.52963950473169,88.4190505861303,0.0,GENE20,0,-1,35,0
2120,234.36978695015688,263.1961327713137,0.0,GENE20,0,-1,107,1
2121,130.89801796820413,326.1609225795789,0.0,GENE15,0,-1,114,1
2122,151.47300509827988,270.70542260610836,0.0,GENE20,0,-1,104,0
2123,145.09216085082392,36.95462770109732,0.0,GENE05,0,-1,16,1
2124,99.40301940884905,183.93451381866834,0.0,GENE07,0,-1,70,0
2125,277.9576850938575,122.47768604847839,0.0,GENE08,0,-1,-1,-1
2126,2.033570179593719,299.9054178627292,0.0,GENE03,1,110,110,1
2127,176.8515403334709,252.6500150295355,0.0,GENE12,0,-1,94,2
2128,293.3829169056155,142.47244951316927,0.0,GENE07,1,65,65,0
2129,177.977167860108,105.60837996710781,0.0,GENE17,0,-1,39,1
2130,32.63320982289821,33.41427619202891,0.0,GENE13,1,12,12,3
2131,237.9165087722674,52.67479542908969,0.0,GENE01,1,30,30,2
2132,167.2126959236849,122.23693922494923,0.0,GENE06,0,-1,50,0
2133,3.6281323596914703,82.11257644529566,0.0,GENE06,0,-1,33,0
2134,102.05966914463387,186.01608470387197,0.0,GENE10,0,-1,70,0
2135,88.21929514049054,216.88375760293755,0.0,GENE07,1,80,80,0
2136,292.02152398425824,196.44229512127015,0.0,GENE10,0,-1,87,3
2137,160.32089315882212,148.38282098716155,0.0,GENE13,0,-1,60,0
2138,32.67214063534921,152.4314545986598,0.0,GENE21,1,56,56,3
2139,63.30930108143754,242.9933279271223,0.0,GENE12,1,90,90,3
2140,331.077453332167,78.71600053787198,0.0,GENE19,0,-1,-1,-1
2141,289.98877402667745,175.34502617183284,0.0,GENE05,0,-1,76,1
2142,304.7196628124122,204.52283097409972,0.0,GENE12,1,87,87,3
2143,215.72787028242317,231.36746304084124,0.0,GENE15,1,95,95,1
2144,188.81724641843144,107.18851036446024,0.0,GENE07,0,-1,50,0
2145,233.64779078462863,274.56764751475146,0.0,GENE09,0,-1,-1,-1
2146,175.08781243138085,275.06274166169175,0.0,GENE07,0,-1,106,0
2147,115.08618540071971,191.5372428081625,0.0,GENE09,0,-1,-1,-1
2148,124.60667489855301,21.777436587693224,0.0,GENE23,0,-1,-1,-1
2149,-10.188597540748336,299.53960086293694,0.0,GENE00,0,-1,110,1
2150,63.66800763338995,107.2727830349139,0.0,GENE20,0,-1,35,0
2151,183.65929940386096,285.407576768791,0.0,GENE10,0,-1,105,1
2152,108.1172161392016,44.27618530520006,0.0,GENE11,0,-1,-1,-1
2153,298.1309932716204,177.8804296964509,0.0,GENE21,0,-1,76,1
2154,4.999245153027009,210.30791972509513,0.0,GENE03,1,77,77,0
2155,304.44209222044213,203.26470636862638,0.0,GENE12,1,87,87,3
2156,79.89151466911555,93.64648124474326,0.0,GENE10,0,-1,-1,-1
2157,331.18168918593875,277.05655814471345,0.0,GENE00,0,-1,-1,-1
2158,210.5133141357598,65.49188848613673,0.0,GENE03,1,29,29,1
2159,64.84310575596336,192.40813935200094,0.0,GENE21,0,-1,79,1
2160,68.32275232363956,261.05363124746935,0.0,GENE21,0,-1,90,3
2161,138.37925202980725,236.3056209122442,0.0,GENE21,0,-1,93,3
2162,291.30318830065056,240.98132515421875,0.0,GENE01,1,98,98,1
2163,34.44008809975478,37.07853866179711,0.0,GENE08,1,12,12,3
2164,245.86460843029872,291.71991451041873,0.0,GENE13,0,-1,118,0
2165,173.48399936138748,41.621975493276544,0.0,GENE06,1,17,17,0
2166,196.18538696819843,255.9124204714132,0.0,GENE15,0,-1,105,1
2167,27.772424416481687,81.75737014766342,0.0,GENE12,1,34,34,2
2168,240.10702668071468,151.10849201025357,0.0,GENE12,0,-1,74,0
2169,82.41137651942128,210.66867908283268,0.0,GENE19,0,-1,80,0
2170,156.3149731950039,258.7144014786093,0.0,GENE20,1,104,104,0
2171,56.62672293060948,234.57654711769771,0.0,GENE21,0,-1,90,3
2172,229.06810930381508,179.31322092938146,0.0,GENE05,0,-1,74,0
2173,262.36137010469946,239.0686960235198,0.0,GENE09,0,-1,-1,-1
2174,-9.835132134074646,-18.84667778801269,0.0,GENE23,0,-1,0,0
2175,-7.936532944385686,-11.070442634737415,0.0,GENE03,0,-1,-1,-1
2176,280.66818677082995,100.18120041916623,0.0,GENE01,0,-1,42,1
2177,104.7440284488891,153.56160462356556,0.0,GENE13,0,-1,59,0
2178,184.64718493892246,92.30478638504226,0.0,GENE14,0,-1,-1,-1
2179,64.74820310037525,73.8895263823492,0.0,GENE05,0,-1,35,0
2180,101.82248200670881,0.8696927437292686,0.0,GENE12,0,-1,3,3
2181,210.28822336655662,275.7845580456242,0.0,GENE21,0,-1,117,3
2182,85.5468936917548,261.6393620251735,0.0,GENE21,1,102,102,1
2183,260.07785856475107,37.34717533135502,0.0,GENE10,0,-1,20,3
2184,67.30397851892744,93.81321164256198,0.0,GENE08,0,-1,-1,-1
2185,61.648488079516795,258.0733005940054,0.0,GENE12,0,-1,90,3
2186,33.57374985026949,32.15498258843773,0.0,GENE07,1,12,12,3
2187,99.90182618381229,313.71053676508984,0.0,GENE23,0,-1,114,1
2188,113.19872924339883,175.2917379430291,0.0,GENE19,1,70,70,0
2189,221.64481515660242,113.3160153530049,0.0,GENE06,0,-1,51,0
2190,261.627886715082,55.5833131765443,0.0,GENE12,0,-1,31,0
2191,179.62158055559476,226.41956012029462,0.0,GENE12,0,-1,83,2
2192,271.35046163454956,98.44084799906086,0.0,GENE21,0,-1,53,3
2193,179.35935634058006,221.8121049941716,0.0,GENE12,1,83,83,2
2194,93.45023624558863,309.1278093879233,0.0,GENE13,1,113,113,0
2195,232.4317189534278,133.36204101000558,0.0,GENE12,1,52,52,3
2196,232.24025011852098,128.86801123257604,0.0,GENE08,1,52,52,3
2197,165.80680839342418,108.98240962112851,0.0,GENE15,1,39,39,1
2198,31.614513459180568,73.26751816433332,0.0,GENE12,0,-1,34,2
2199,313.18766276054225,327.2130741101545,0.0,GENE03,0,-1,-1,-1
2200,240.92128059415123,249.99544464429414,0.0,GENE21,0,-1,96,3
2201,232.70332817305513,236.96007302106597,0.0,GENE10,0,-1,96,3
2202,6.2811093201899695,210.35784324789955,0.0,GENE10,1,77,77,0
2203,3.3588398243061963,245.0379454894407,0.0,GENE14,1,88,88,2
2204,37.337756536038846,275.74976038778766,0.0,GENE19,0,-1,100,0
2205,82.85826460811097,65.22317324552577,0.0,GENE00,1,25,25,1
2206,190.43387433691106,276.57863019376015,0.0,GENE07,0,-1,106,0
2207,200.00242212349687,154.73881788061996,0.0,GENE06,0,-1,62,0
2208,237.8547026207422,312.8596050527528,0.0,GENE14,0,-1,118,0
2209,119.43795485446698,-4.251032409767402,0.0,GENE00,1,4,4,1
2210,274.95167360627937,-11.425392824774626,0.0,GENE11,0,-1,9,0
2211,268.68032975183974,151.2064705230219,0.0,GENE19,0,-1,64,3
2212,144.21544079547638,89.56195937101748,0.0,GENE15,1,38,38,1
2213,198.27906116249144,108.70825153135922,0.0,GENE06,0,-1,51,0
2214,151.56848865776576,154.5011489113418,0.0,GENE10,1,60,60,0
2215,299.32806977704405,213.829499556496,0.0,GENE07,0,-1,87,3
2216,202.38637397060668,158.45932908599312,0.0,GENE06,1,62,62,0
2217,120.77521040445552,254.867969053363,0.0,GENE05,1,103,103,1
2218,314.95345861038516,111.98003221302933,0.0,GENE13,0,-1,-1,-1
2219,294.96747604069986,148.86271871508902,0.0,GENE13,1,65,65,0
2220,150.21906950177294,237.48885595556663,0.0,GENE21,1,93,93,3
2221,283.494955666768,271.7775346652907,0.0,GENE05,0,-1,108,2
2222,260.6164554970775,302.1618556545196,0.0,GENE15,1,119,119,3
2223,234.24437389930043,230.1956882137567,0.0,GENE15,0,-1,85,1
2224,115.79336172286088,-6.842443664641034,0.0,GENE07,0,-1,4,1
2225,154.80143131035777,118.01601932626762,0.0,GENE15,0,-1,39,1
2226,13.361353219110516,114.86347855923712,0.0,GENE01,0,-1,44,1
2227,285.8727791957226,181.47639190853596,0.0,GENE12,0,-1,64,3
2228,195.58678121953815,59.42882135464486,0.0,GENE12,0,-1,28,0
2229,297.74903234793294,90.32566480801553,0.0,GENE19,1,43,43,3
2230,175.44972716660595,236.57839188810868,0.0,GENE12,0,-1,-1,-1
2231,156.16482915068931,211.49208851209178,0.0,GENE06,1,82,82,0
2232,310.7549237641588,63.69898414508298,0.0,GENE05,1,32,32,1
2233,193.04482595745685,77.40566309098759,0.0,GENE10,0,-1,-1,-1
2234,207.09106424172893,156.79628363679262,0.0,GENE11,1,62,62,0
2235,207.60614208379238,104.60148229644284,0.0,GENE12,0,-1,40,2
2236,204.06496985331134,113.60847948182311,0.0,GENE19,0,-1,51,0
2237,266.5477318912826,183.38851191258868,0.0,GENE15,0,-1,75,3
2238,158.88882372087429,291.3417962674928,0.0,GENE12,0,-1,115,3
2239,296.5252173421154,241.96186367317478,0.0,GENE21,1,98,98,1
2240,-1.8709336506392837,32.3562661595294,0.0,GENE06,1,11,11,0
2241,277.65793201059364,99.51139522947776,0.0,GENE14,0,-1,42,1
2242,123.63606053431099,-3.8217488139131746,0.0,GENE13,0,-1,5,2
2243,150.6750879724678,68.52867480785275,0.0,GENE01,1,27,27,2
2244,80.33042521287223,85.12073878940402,0.0,GENE20,1,36,36,0
2245,60.27415314149479,304.9716761263365,0.0,GENE05,0,-1,112,2
2246,129.7412425548651,263.7000497679283,0.0,GENE22,0,-1,103,1
2247,214.44875264329804,284.38437537650566,0.0,GENE21,0,-1,117,3
2248,-7.5688391787755585,275.54323429529467,0.0,GENE11,1,99,99,0
2249,-15.663827587858224,158.73246319350113,0.0,GENE12,0,-1,55,3
2250,49.24541890180828,258.14871713911197,0.0,GENE10,0,-1,-1,-1
2251,29.25518710893644,136.83892211271132,0.0,GENE21,0,-1,45,1
2252,-4.511010319266928,299.60136832948336,0.0,GENE15,1,110,110,1
2253,166.002967010017,103.18716774386674,0.0,GENE15,1,39,39,1
2254,109.54460906600323,215.00861146346887,0.0,GENE21,0,-1,81,3
2255,176.43532076210622,-12.468949529919918,0.0,GENE12,0,-1,6,2
2256,47.94049959844855,222.7440102975554,0.0,GENE12,0,-1,89,0
2257,288.60442747922156,191.682205440725,0.0,GENE01,1,76,76,1
2258,-9.447903652852247,262.2586932248574,0.0,GENE10,0,-1,99,0
2259,102.12782132437192,65.44220812326762,0.0,GENE20,0,-1,26,2
2260,78.46724862923615,179.87539126053326,0.0,GENE12,0,-1,69,0
2261,182.1111929776657,46.38099712432123,0.0,GENE05,0,-1,17,0
2262,287.62859821627023,250.7407508755303,0.0,GENE14,0,-1,-1,-1
2263,319.4363005554427,226.8478480144774,0.0,GENE19,0,-1,-1,-1
2264,126.45791592974352,92.5345619974726,0.0,GENE03,0,-1,37,2
2265,297.2055354957077,120.79582104136617,0.0,GENE14,0,-1,54,0
2266,200.93455498097347,210.979583832746,0.0,GENE21,1,84,84,1
2267,107.38579293802178,140.07369463105363,0.0,GENE20,0,-1,59,0
2268,181.6299294772487,53.65534063596043,0.0,GENE20,1,28,28,0
2269,0.809879231893408,243.82596844346662,0.0,GENE02,0,-1,88,2
2270,208.40070428192516,158.96224734777286,0.0,GENE19,1,62,62,0
2271,292.4827542686744,-8.226493762269977,0.0,GENE12,0,-1,10,3
2272,214.224882147721,106.5067149183664,0.0,GENE11,0,-1,51,0
2273,272.0644164129663,157.6117575721585,0.0,GENE12,1,64,64,3
2274,327.5015755963608,22.43129551198936,0.0,GENE19,0,-1,21,0
2275,262.62375754783733,59.74019294227609,0.0,GENE19,0,-1,31,0
2276,189.98063952084053,272.39486692496126,0.0,GENE22,0,-1,105,1
2277,228.76236246200375,94.96350208788091,0.0,GENE20,0,-1,40,2
2278,178.68977705884396,248.23535586473542,0.0,GENE18,1,94,94,2
2279,153.01367175355486,296.3820943903007,0.0,GENE15,0,-1,115,3
2280,255.39412224185753,68.35470467689477,0.0,GENE07,0,-1,31,0
2281,215.79470144107404,175.7249386751962,0.0,GENE13,0,-1,73,0
2282,284.41603446762406,96.32082248116564,0.0,GENE08,0,-1,53,3
2283,56.87369033742373,194.67972110019252,0.0,GENE14,1,79,79,1
2284,271.0865211958625,112.46312065944343,0.0,GENE12,1,53,53,3
2285,68.20001839589342,251.17622585006427,0.0,GENE21,0,-1,90,3
2286,234.87137377520583,132.45910145167218,0.0,GENE12,1,52,52,3
2287,176.76327494617513,126.00465106880426,0.0,GENE07,1,50,50,0
2288,35.34739386190366,41.83382888666367,0.0,GENE21,0,-1,12,3
2289,25.503035118986723,250.41972930751143,0.0,GENE21,0,-1,100,0
2290,278.47423447164147,-10.65690658399885,0.0,GENE12,0,-1,9,0
2291,167.28081161496956,262.2380568949498,0.0,GENE00,0,-1,105,1
2292,256.95275576255136,256.38955318094014,0.0,GENE16,0,-1,-1,-1
2293,263.78433314325315,68.86867719696853,0.0,GENE20,1,31,31,0
2294,60.8164733716201,124.86039385549014,0.0,GENE05,1,46,46,1
2295,94.39112286030512,258.3455224797097,0.0,GENE10,0,-1,102,1
2296,134.75413414399083,252.32989988738768,0.0,GENE21,0,-1,92,3
2297,78.07876198887647,24.86433223799505,0.0,GENE18,0,-1,-1,-1
2298,199.85810512643513,287.32995558846306,0.0,GENE07,0,-1,106,0
2299,230.10325619104484,312.9883500985177,0.0,GENE13,1,118,118,0
2300,146.80574448307155,257.7207910728996,0.0,GENE17,0,-1,103,1
2301,66.1245969765522,186.41543293323295,0.0,GENE05,0,-1,79,1
2302,267.9366993466402,161.26046090427525,0.0,GENE12,1,64,64,3
2303,148.7958848556747,166.48830884370955,0.0,GENE13,0,-1,60,0
2304,300.21533943917325,195.15470023808518,0.0,GENE12,0,-1,87,3
2305,74.99851604482214,215.01013676059523,0.0,GENE01,0,-1,91,1
2306,32.407687318671464,120.35808291673158,0.0,GENE00,0,-1,44,1
2307,273.05834848959813,336.385013568263,0.0,GENE13,0,-1,-1,-1
2308,154.5659600049565,98.19975527065155,0.0,GENE15,0,-1,39,1
2309,81.8688532069472,142.2152895385629,0.0,GENE13,1,58,58,0
2310,169.23771991983915,291.00293868522004,0.0,GENE12,0,-1,115,3
2311,216.88357455740368,35.394126318914736,0.0,GENE22,0,-1,18,2
2312,0.9870753508326819,-13.934727284450886,0.0,GENE06,0,-1,0,0
2313,37.14203492292747,4.913101550376637,0.0,GENE07,0,-1,1,1
2314,-0.6767938019466087,225.8878820410124,0.0,GENE14,0,-1,-1,-1
2315,137.75145704246125,151.65420574755896,0.0,GENE19,0,-1,59,0
2316,292.2945339222804,240.17299995970575,0.0,GENE01,1,98,98,1
2317,217.87795124004856,7.580507320048618,0.0,GENE03,0,-1,7,2
2318,137.78386545056526,151.5704811246598,0.0,GENE19,0,-1,60,0
2319,24.87117758204262,165.9153742632566,0.0,GENE19,0,-1,56,3
2320,78.1402667373556,292.13839231852364,0.0,GENE19,0,-1,113,0
2321,48.6991914875045,155.67597623383705,0.0,GENE12,0,-1,56,3
2322,115.8353746653859,200.49345990055005,0.0,GENE12,1,81,81,3
2323,220.7946925899991,93.40026077989832,0.0,GENE22,1,40,40,2
2324,242.44781981411717,4.26335572147641,0.0,GENE10,1,8,8,0
2325,228.49736359042313,36.94065157894296,0.0,GENE18,0,-1,19,2
2326,45.16784960674492,147.6814722536853,0.0,GENE21,0,-1,56,3
2327,-11.160678537073652,317.2162249853383,0.0,GENE15,0,-1,110,1
2328,217.82113619083304,-13.291083397133862,0.0,GENE02,0,-1,-1,-1
2329,233.51852270246573,229.567579994521,0.0,GENE07,0,-1,96,3
2330,240.82745662075789,62.84326962444943,0.0,GENE12,0,-1,30,2
2331,32.95051109678328,80.00958879031246,0.0,GENE02,1,34,34,2
2332,219.95334658012308,89.13917684192674,0.0,GENE12,0,-1,40,2
2333,137.95218982196147,87.04447980379643,0.0,GENE15,0,-1,38,1
2334,294.0202643000841,246.86770192036767,0.0,GENE00,0,-1,-1,-1
2335,174.94245553945692,183.9580629528998,0.0,GENE01,0,-1,72,3
2336,283.5602805630775,191.9962581871229,0.0,GENE14,0,-1,76,1
2337,210.28928224177344,239.09260699773836,0.0,GENE00,0,-1,-1,-1
2338,288.22629897936406,180.3257154056579,0.0,GENE21,0,-1,87,3
2339,100.11075517603389,200.56573731102154,0.0,GENE10,0,-1,80,0
2340,140.17871279648213,22.732578646474714,0.0,GENE05,0,-1,16,1
2341,218.14428188668597,334.9002044589827,0.0,GENE06,0,-1,118,0
2342,215.63119494134511,30.158986051351867,0.0,GENE03,1,18,18,2
2343,86.87158418027266,265.24625842098555,0.0,GENE20,1,102,102,1
2344,133.0985038191316,261.51694597827003,0.0,GENE01,0,-1,103,1
2345,59.02631874325512,-9.272875174384533,0.0,GENE20,0,-1,2,2
2346,307.11350767816833,168.44308360903028,0.0,GENE01,0,-1,-1,-1
2347,162.53342736257815,249.97524238647352,0.0,GENE20,0,-1,104,0
2348,212.41662876303434,249.58923742021884,0.0,GENE09,0,-1,95,1
2349,170.08805455119816,301.9316293735241,0.0,GENE07,1,116,116,3
2350,213.16626968933141,170.00313020366696,0.0,GENE16,0,-1,62,0
2351,284.1647859486782,273.2446442255299,0.0,GENE12,0,-1,108,2
2352,206.9421423142752,277.08502039679064,0.0,GENE21,0,-1,-1,-1
2353,156.184800589156,2.3617913740313004,0.0,GENE02,1,5,5,2
2354,29.78500791515384,303.52897794789305,0.0,GENE02,0,-1,-1,-1
